user_id,created_at,source,post_id,labels
9962007,2023-05-28 15:19:10.313000+00:00,comment,37650159,llm
9962007,2023-07-08 11:05:36.810000+00:00,comment,49565254,chatgpt
9962007,2024-03-23 10:57:22.043000+00:00,comment,49030721,openai
9962007,2024-04-16 17:21:35.693000+00:00,answer_post,78336345,chatgpt;openai
9962007,2024-04-16 19:56:24.333000+00:00,answer_post,78337063,llm
9962007,2024-11-22 10:42:08.343000+00:00,answer_post,79214644,llm
9964622,2023-03-29 12:03:02.147000+00:00,comment,75873704,chatgpt
9965025,2024-02-15 08:49:54.193000+00:00,answer_post,77999407,openai
9965025,2024-10-16 04:03:21.803000+00:00,answer_post,79092425,openai
9973177,2021-06-24 11:14:46.320000+00:00,answer_post,68114690,openai
9973881,2018-09-18 03:49:02.350000+00:00,answer_post,52378637,gemini
9975029,2024-08-15 17:02:32.923000+00:00,comment,45365413,chatgpt
9983172,2025-01-25 15:22:50.063000+00:00,comment,78227410,chatgpt
9983652,2024-02-19 00:58:16.250000+00:00,comment,77806415,gpt_family
9984846,2023-02-27 09:22:11.960000+00:00,answer_post,75578648,openai
9986657,2022-12-29 19:54:24.867000+00:00,answer_post,74955497,gpt_family;openai
9988913,2023-01-10 14:34:04.357000+00:00,answer_post,75071522,openai
9988913,2023-04-06 12:34:26.177000+00:00,comment,75071522,openai
9990568,2024-10-11 05:58:55.350000+00:00,answer_post,79076964,openai
9997212,2023-11-18 23:20:08.917000+00:00,answer_post,77509057,gpt_family
9998212,2023-03-13 00:26:13.457000+00:00,answer_post,75717188,copilot
10000823,2023-12-12 20:42:45.063000+00:00,comment,4988902,gpt_family
10000823,2024-06-11 07:05:54.673000+00:00,comment,78598337,chatgpt
10003196,2019-01-06 16:59:50.117000+00:00,answer_post,54063870,claude
10004621,2023-09-01 13:28:43.897000+00:00,comment,54572193,chatgpt
10006567,2023-05-06 14:40:31.023000+00:00,answer_post,76189475,openai
10007656,2025-06-02 00:17:25.403000+00:00,comment,76630256,chatgpt;gemini
10008173,2025-09-08 16:16:05.957000+00:00,comment,79759095,llm
10009545,2024-02-02 08:43:16.937000+00:00,comment,70026704,chatgpt
10011496,2024-09-19 12:27:51.393000+00:00,answer_post,79002519,chatgpt;gemini;gpt_family
10012446,2024-10-26 14:18:42.753000+00:00,answer_post,79128723,openai
10013136,2020-08-31 22:52:34.243000+00:00,comment,63640411,gemini
10013136,2020-08-31 23:50:51.873000+00:00,comment,63640411,gemini
10013136,2020-09-11 06:52:34.267000+00:00,answer_post,63842132,gemini
10013136,2020-09-11 08:51:51.560000+00:00,answer_post,63843773,gemini
10014361,2023-04-25 15:14:23.467000+00:00,comment,76094988,chatgpt
10017890,2022-12-25 06:41:31.527000+00:00,comment,74860930,chatgpt
10017890,2023-12-17 06:41:14.363000+00:00,answer_post,77673521,gpt_family;openai
10017890,2023-12-19 07:18:39.513000+00:00,answer_post,77683447,gpt_family
10018602,2023-11-17 03:36:43.580000+00:00,comment,77492979,llm
10024425,2024-02-27 15:44:05.280000+00:00,comment,78068627,chatgpt
10024425,2024-03-23 02:56:59.413000+00:00,comment,78209524,chatgpt
10030240,2024-10-23 03:23:07.203000+00:00,answer_post,79116295,openai
10032655,2024-06-04 14:50:59.617000+00:00,answer_post,78576174,llm
10035001,2025-03-31 07:08:02.670000+00:00,answer_post,79545668,llm
10035361,2020-08-31 16:41:16.503000+00:00,comment,63674470,claude
10035985,2019-08-23 19:15:02.393000+00:00,answer_post,57631863,claude
10035985,2023-01-04 16:35:50.630000+00:00,answer_post,75008501,chatgpt;openai
10035985,2023-04-10 16:55:46.710000+00:00,answer_post,75979025,claude
10035985,2024-03-12 08:24:48.367000+00:00,comment,78023992,gpt_family
10038617,2024-05-01 14:47:35.080000+00:00,answer_post,78414366,openai
10041516,2024-03-12 17:30:09.680000+00:00,comment,52067077,chatgpt
10043317,2025-04-09 10:24:08.310000+00:00,comment,28090868,claude;gemini
10043869,2019-10-05 20:49:37.747000+00:00,answer_post,58252245,openai
10043870,2023-07-04 23:32:38.540000+00:00,answer_post,76616316,chatgpt
10044560,2023-12-28 06:00:19.710000+00:00,answer_post,77725235,openai
10045137,2023-03-17 15:40:20.273000+00:00,comment,63561393,chatgpt
10048345,2024-08-25 16:50:47.590000+00:00,comment,78866886,openai
10052975,2023-04-13 12:55:18.153000+00:00,comment,76005559,ai_generated;chatgpt
10054060,2023-02-01 12:09:39.870000+00:00,answer_post,75309990,chatgpt
10061484,2024-09-23 21:45:29.043000+00:00,answer_post,79016386,openai
10062551,2024-06-09 10:03:47.310000+00:00,answer_post,78598233,llm
10062551,2024-06-10 16:02:49.793000+00:00,comment,78598233,llm
10063053,2023-09-13 05:47:48.590000+00:00,answer_post,77094357,openai
10064892,2018-11-19 00:27:15.917000+00:00,answer_post,53366854,copilot
10068117,2018-07-12 03:27:34.447000+00:00,answer_post,51296886,openai
10068517,2021-07-06 04:45:11.957000+00:00,answer_post,68264662,copilot
10068791,2024-04-29 19:11:30.200000+00:00,comment,78403982,llm
10076384,2023-10-02 21:29:10.660000+00:00,comment,77209372,chatgpt
10080074,2018-07-14 12:32:27.160000+00:00,answer_post,51338525,gemini
10084229,2023-08-14 07:02:22.873000+00:00,answer_post,76896903,llm;openai
10086915,2024-04-15 07:49:56.933000+00:00,answer_post,78326847,copilot
10089047,2020-04-09 02:16:13.130000+00:00,answer_post,61112923,openai
10089581,2025-07-21 13:57:05.320000+00:00,answer_post,79709173,claude
10092247,2024-01-17 11:09:21.967000+00:00,answer_post,77831962,openai
10093190,2023-03-09 19:04:06.753000+00:00,comment,75688938,chatgpt
10094206,2024-02-20 10:26:48.673000+00:00,comment,78021082,openai
10094206,2024-02-20 11:41:47.900000+00:00,comment,78021082,openai
10094206,2024-02-20 11:53:34.853000+00:00,comment,78021082,openai
10094206,2024-02-28 08:48:13.157000+00:00,answer_post,78073066,openai
10095666,2022-12-10 19:32:39.497000+00:00,comment,74755667,chatgpt
10096053,2023-05-12 12:18:02.493000+00:00,answer_post,76236207,llm
10101321,2024-10-10 15:49:48.457000+00:00,comment,79075105,openai
10104539,2024-04-12 18:42:55.977000+00:00,comment,78317904,gpt_family
10106963,2023-07-15 01:03:46.917000+00:00,answer_post,76691827,chatgpt
10107454,2024-08-26 18:43:15.697000+00:00,comment,78915057,chatgpt
10107454,2024-10-24 08:34:23.763000+00:00,comment,79112832,llm
10107454,2024-10-24 08:47:59.407000+00:00,comment,79112832,llm
10108332,2024-05-19 20:08:03.867000+00:00,comment,78503683,chatgpt
10109052,2025-03-17 01:24:22.720000+00:00,answer_post,79513482,llm
10109530,2024-04-26 11:50:54.060000+00:00,answer_post,78390228,anthropic;claude
10109530,2024-05-10 14:31:08.717000+00:00,comment,78453375,llm
10113238,2021-08-18 14:05:56.750000+00:00,comment,68528884,copilot
10115183,2023-11-12 16:21:27.020000+00:00,comment,77469659,llm
10115907,2023-04-14 18:37:59.597000+00:00,answer_post,76018052,openai
10117489,2024-01-12 06:46:22.337000+00:00,comment,77785735,openai
10117882,2024-05-03 10:22:32.840000+00:00,comment,78424047,gemini
10118269,2023-04-03 15:01:06.817000+00:00,comment,75920623,chatgpt
10118901,2022-10-11 08:43:52.577000+00:00,answer_post,74025335,gpt_family;llm
10121524,2023-04-24 06:23:32.917000+00:00,comment,76051152,openai
10133085,2024-04-04 10:45:28.150000+00:00,answer_post,78273296,copilot
10133797,2023-08-06 21:27:59.617000+00:00,answer_post,76847836,chatgpt;gpt_family;openai
10135120,2023-06-18 18:43:27.453000+00:00,answer_post,76502060,bard
10135655,2025-02-10 07:22:59.683000+00:00,answer_post,79426339,openai
10137343,2025-02-16 12:15:12.027000+00:00,answer_post,79443115,openai
10138734,2024-08-12 04:31:10.487000+00:00,comment,78858666,chatgpt
10140124,2025-08-26 18:03:30.283000+00:00,comment,79747164,claude
10141117,2024-12-16 22:24:35.267000+00:00,answer_post,79286215,chatgpt
10142229,2024-09-04 18:32:04.463000+00:00,comment,63491853,claude
10143546,2024-05-18 09:13:54.137000+00:00,answer_post,78499205,copilot
10144982,2024-05-19 15:04:37.323000+00:00,answer_post,78503006,llm
10148016,2023-10-24 12:52:32.810000+00:00,comment,77351401,chatgpt
10154279,2023-05-25 09:17:31.693000+00:00,comment,72562671,chatgpt
10155771,2025-01-09 13:24:47.873000+00:00,answer_post,79342774,copilot
10157127,2023-10-30 17:08:44.810000+00:00,answer_post,77390603,llm
10162229,2023-02-18 20:31:25.280000+00:00,comment,75418372,chatgpt
10173224,2023-08-15 17:07:33.660000+00:00,comment,76902928,chatgpt
10175113,2022-05-11 14:18:21.110000+00:00,comment,72174839,copilot
10175113,2022-05-11 15:20:41.830000+00:00,answer_post,72203607,copilot
10175113,2023-04-24 15:04:55.673000+00:00,comment,72203607,copilot
10181378,2023-06-30 17:49:01.903000+00:00,answer_post,76591239,openai
10186503,2023-09-22 10:19:41.243000+00:00,answer_post,77156756,openai
10186787,2024-06-24 14:04:40.643000+00:00,answer_post,78662960,openai
10189024,2022-11-05 09:03:40.497000+00:00,answer_post,74326441,openai
10196438,2024-04-17 18:34:21.013000+00:00,answer_post,78343156,openai
10196803,2023-08-17 11:30:54.480000+00:00,answer_post,76921086,chatgpt;llm;openai
10197418,2023-03-25 08:47:23.257000+00:00,answer_post,75840568,chatgpt
10200578,2023-03-26 23:25:52.820000+00:00,comment,50451002,chatgpt
10200676,2023-04-30 20:59:01.480000+00:00,comment,76143470,chatgpt
10205060,2024-05-15 13:24:09.993000+00:00,comment,78483944,chatgpt
10206253,2023-06-09 03:41:11.037000+00:00,answer_post,76437067,copilot
10216101,2023-11-15 10:35:36.530000+00:00,answer_post,77486994,openai
10216602,2024-02-11 21:48:15.317000+00:00,answer_post,77978540,llm
10217716,2023-12-30 18:11:15.143000+00:00,answer_post,77736954,chatgpt
10225861,2023-05-27 14:39:52.313000+00:00,answer_post,76347438,chatgpt
10228652,2023-02-14 06:15:46.100000+00:00,answer_post,75444095,chatgpt
10229386,2023-10-25 20:49:12.633000+00:00,answer_post,77362802,openai
10230213,2024-06-18 06:06:18.820000+00:00,comment,78635598,openai
10231120,2023-02-10 17:07:25.990000+00:00,answer_post,75414120,openai
10231120,2023-02-10 18:53:17.440000+00:00,comment,75414120,openai
10231120,2023-02-10 18:54:33.437000+00:00,comment,75414120,openai
10231120,2025-01-07 16:24:43.070000+00:00,answer_post,79336679,gpt_family;openai
10231852,2025-09-16 16:22:22.663000+00:00,comment,79764981,chatgpt
10233979,2020-01-13 06:30:04.633000+00:00,answer_post,59711499,copilot
10235271,2023-08-06 01:37:29.880000+00:00,answer_post,76844141,chatgpt;gpt_family
10235271,2023-08-26 02:31:29.003000+00:00,answer_post,76981352,openai
10236130,2025-01-08 13:09:53.340000+00:00,comment,79336884,chatgpt
10237506,2024-05-23 16:08:03.070000+00:00,answer_post,78524396,openai
10238279,2025-03-19 14:39:50.813000+00:00,answer_post,79520519,copilot
10240279,2023-05-31 17:58:02.963000+00:00,answer_post,76376176,chatgpt
10242854,2024-05-29 07:50:03.480000+00:00,answer_post,78548075,chatgpt
10243971,2023-11-15 00:32:02.763000+00:00,answer_post,77484581,chatgpt
10245455,2023-10-20 16:39:28.427000+00:00,answer_post,77332548,openai
10246221,2022-06-20 18:25:11.033000+00:00,answer_post,72691465,gpt_family
10248676,2023-06-27 11:38:37.050000+00:00,comment,36751445,copilot
10248678,2024-07-28 10:42:18.137000+00:00,answer_post,78803541,openai
10261449,2023-08-28 23:55:52.613000+00:00,answer_post,76996598,llm
10261711,2024-01-08 13:18:57.803000+00:00,comment,77780462,copilot
10261711,2024-01-09 11:46:07.440000+00:00,comment,77783667,copilot
10262218,2024-01-09 22:57:05.920000+00:00,answer_post,77790141,gemini
10262805,2023-07-28 21:17:25.027000+00:00,answer_post,76791071,openai
10262805,2023-07-29 04:32:42.467000+00:00,answer_post,76792048,chatgpt
10262805,2023-07-31 03:02:08.437000+00:00,comment,76800434,llm
10262805,2023-08-01 18:36:39.607000+00:00,answer_post,76814374,gpt_family;llm;openai
10262805,2023-08-02 20:05:54.790000+00:00,answer_post,76823179,llm;openai
10262805,2023-08-02 20:16:41.570000+00:00,answer_post,76823234,gpt_family;llm;openai
10262805,2023-08-03 05:03:33.410000+00:00,answer_post,76824998,openai
10262805,2023-08-03 14:09:20.407000+00:00,answer_post,76828909,llm;openai
10262805,2023-08-04 20:43:12.107000+00:00,answer_post,76839015,openai
10262805,2023-08-10 19:58:08.557000+00:00,answer_post,76878955,llm
10262805,2023-08-14 02:08:49.410000+00:00,answer_post,76895924,gpt_family;llm
10262805,2023-08-15 01:38:04.077000+00:00,answer_post,76902984,llm
10262805,2023-08-15 12:59:17.613000+00:00,answer_post,76906156,gpt_family;llm
10262805,2023-08-16 23:54:36.677000+00:00,answer_post,76917692,openai
10262805,2023-08-17 00:00:38.990000+00:00,comment,76917548,openai
10262805,2023-08-18 14:38:03.830000+00:00,answer_post,76930307,llm
10262805,2023-08-19 11:56:04.487000+00:00,comment,76934866,openai
10262805,2023-08-19 12:47:23.400000+00:00,answer_post,76935183,llm;openai
10262805,2023-08-19 13:45:03.720000+00:00,answer_post,76935411,llm
10262805,2023-08-19 13:53:29.640000+00:00,answer_post,76935448,llm;openai
10262805,2023-08-21 03:18:31.060000+00:00,answer_post,76942198,openai
10262805,2023-08-21 14:32:21.430000+00:00,answer_post,76946292,llm;openai
10262805,2023-08-21 22:42:54.577000+00:00,answer_post,76949107,openai
10262805,2023-08-27 12:23:51.857000+00:00,answer_post,76987098,gpt_family;openai
10262805,2023-09-06 23:07:35.670000+00:00,answer_post,77055714,openai
10262805,2023-09-27 01:28:52.543000+00:00,answer_post,77184227,chatgpt;llm
10262805,2023-10-14 02:31:06.560000+00:00,answer_post,77291416,openai
10262805,2023-10-18 04:03:59.050000+00:00,answer_post,77313418,chatgpt
10262805,2023-10-19 03:31:02.643000+00:00,answer_post,77320809,llm
10262805,2023-10-22 04:39:26.707000+00:00,answer_post,77338665,llm;openai
10262805,2023-10-24 00:41:57.973000+00:00,answer_post,77348947,llm
10262805,2023-10-27 03:35:06.773000+00:00,answer_post,77371374,chatgpt
10262805,2023-11-07 03:11:56.800000+00:00,answer_post,77435354,llm
10262805,2023-11-10 06:00:27.777000+00:00,answer_post,77457982,openai
10262805,2023-11-11 03:02:32.203000+00:00,answer_post,77463757,llm
10262805,2023-11-11 04:05:24.873000+00:00,comment,77457982,openai
10262805,2023-11-11 18:12:54.493000+00:00,answer_post,77466262,llm;openai
10262805,2023-11-14 02:48:42.723000+00:00,comment,77477482,openai
10262805,2023-11-14 03:03:59.813000+00:00,comment,77475807,chatgpt
10262805,2023-11-17 19:46:58.197000+00:00,answer_post,77504271,gpt_family
10262805,2023-11-18 01:55:59.933000+00:00,answer_post,77505433,llm;openai
10262805,2023-11-22 01:40:37.613000+00:00,answer_post,77526891,llm
10262805,2023-11-24 05:22:32.730000+00:00,comment,77540822,openai
10262805,2023-11-24 05:58:15.167000+00:00,comment,77540822,openai
10262805,2023-12-21 13:24:48.837000+00:00,comment,77696025,llm
10262805,2023-12-27 22:06:17.957000+00:00,comment,77724152,openai
10262805,2024-01-01 07:35:44.940000+00:00,answer_post,77741254,openai
10262805,2024-02-24 03:33:59.117000+00:00,answer_post,78051138,llm
10262805,2024-03-02 15:29:42.587000+00:00,answer_post,78093242,llm
10262805,2024-03-03 21:38:37.147000+00:00,answer_post,78098041,llm
10262805,2024-03-24 14:00:18.580000+00:00,answer_post,78214798,openai
10262805,2024-04-27 23:38:35.353000+00:00,comment,78396642,openai
10262805,2024-04-27 23:47:46.913000+00:00,comment,78396642,openai
10262805,2024-04-28 00:03:48.353000+00:00,comment,78396642,openai
10262805,2024-05-20 01:10:19.307000+00:00,answer_post,78504314,llm
10262805,2024-06-04 04:03:04.080000+00:00,answer_post,78573333,llm
10262805,2024-08-31 00:22:43.677000+00:00,answer_post,78934067,openai
10262805,2025-02-04 20:40:07.437000+00:00,answer_post,79412986,anthropic;llm;openai
10262805,2025-02-05 00:52:21.847000+00:00,answer_post,79413404,llm;openai
10262805,2025-02-07 00:34:28.243000+00:00,comment,79419186,openai
10262805,2025-02-08 00:09:45.480000+00:00,answer_post,79422409,llm
10262805,2025-02-08 00:54:25.233000+00:00,answer_post,79422448,llm
10262805,2025-02-08 02:57:46.953000+00:00,answer_post,79422571,llm
10262805,2025-03-30 22:01:28.550000+00:00,answer_post,79545216,gpt_family;openai
10262805,2025-04-11 03:00:01.290000+00:00,answer_post,79567908,gpt_family;llm
10262805,2025-05-25 19:52:11.830000+00:00,answer_post,79638013,llm
10262805,2025-08-16 23:34:29.367000+00:00,answer_post,79737549,llm
10262805,2025-11-08 23:51:39.453000+00:00,answer_post,79814517,llm
10262805,2025-11-27 02:12:57.103000+00:00,answer_post,79831288,llm
10263175,2024-10-21 07:49:32.023000+00:00,answer_post,79109048,chatgpt
10268946,2018-08-28 11:45:59.227000+00:00,comment,52055738,claude
10275592,2023-02-24 16:30:17.230000+00:00,answer_post,75559047,chatgpt
10276182,2023-11-14 11:28:37.677000+00:00,comment,77157399,llm
10278054,2024-01-23 17:15:48.190000+00:00,comment,77593002,claude
10278558,2023-06-19 12:09:49.227000+00:00,comment,76505799,chatgpt
10289265,2023-07-20 07:05:45.610000+00:00,comment,76727390,ai_generated;chatgpt
10289265,2024-06-24 09:54:26.387000+00:00,comment,78661654,ai_generated;chatgpt
10290585,2023-07-06 09:35:35.620000+00:00,answer_post,76627450,llm;openai
10291488,2025-06-21 17:46:02.683000+00:00,comment,79673066,chatgpt
10292330,2023-02-15 03:04:27.060000+00:00,comment,75455021,chatgpt
10292330,2023-02-15 03:23:43.037000+00:00,comment,75455021,chatgpt
10292330,2023-10-20 13:45:37.457000+00:00,comment,77331203,chatgpt
10292330,2024-09-11 19:17:29.410000+00:00,comment,78975329,chatgpt
10292330,2024-09-11 19:21:11.177000+00:00,comment,78975329,chatgpt
10292330,2024-10-31 16:19:37.333000+00:00,comment,79145339,chatgpt
10292330,2024-10-31 17:33:00.197000+00:00,comment,79145593,chatgpt
10300316,2024-02-23 15:15:14.540000+00:00,comment,78046797,llm
10306323,2024-04-30 19:43:28.617000+00:00,answer_post,78410747,chatgpt
10308289,2023-08-23 16:51:06.860000+00:00,comment,5824757,chatgpt
10308289,2023-08-23 16:51:58.817000+00:00,comment,6907371,chatgpt
10310602,2024-02-02 23:29:50.337000+00:00,comment,73603491,chatgpt
10310808,2025-01-02 17:12:49.643000+00:00,answer_post,79324477,chatgpt
10311008,2023-03-04 04:55:34.650000+00:00,answer_post,75633727,gpt_family;openai
10311008,2023-07-14 21:02:35.017000+00:00,answer_post,76691094,openai
10315665,2025-01-03 19:21:19.397000+00:00,answer_post,79327466,chatgpt
10317745,2023-08-09 15:35:13.833000+00:00,comment,76741410,copilot
10319568,2025-04-02 13:21:34.853000+00:00,answer_post,79550756,copilot
10326222,2024-05-13 14:53:15+00:00,comment,78472731,openai
10328083,2023-03-29 17:32:37.957000+00:00,comment,74789903,chatgpt
10331487,2023-02-11 01:32:32.343000+00:00,answer_post,75417569,openai
10333120,2023-01-19 15:48:25.287000+00:00,comment,75165072,chatgpt
10334672,2023-02-11 19:14:02.623000+00:00,comment,75422519,chatgpt
10334690,2025-01-11 13:42:47.410000+00:00,answer_post,79348209,chatgpt
10337134,2023-01-13 18:03:10.173000+00:00,comment,75112672,openai
10338219,2024-04-08 05:36:29.990000+00:00,comment,78290010,openai
10342778,2023-01-10 18:03:06.743000+00:00,answer_post,75074078,openai
10342778,2023-04-10 18:47:33.780000+00:00,comment,75979616,openai
10346052,2024-04-25 09:43:26.750000+00:00,comment,78382900,chatgpt
10347145,2022-01-17 16:40:07.633000+00:00,answer_post,70744689,gemini
10347145,2022-12-30 15:11:50.547000+00:00,answer_post,74963009,openai
10347145,2023-01-03 10:55:23.713000+00:00,answer_post,74992385,openai
10347145,2023-01-03 11:23:04.680000+00:00,answer_post,74992681,openai
10347145,2023-01-03 11:51:49.143000+00:00,answer_post,74992998,openai
10347145,2023-01-04 13:21:58.343000+00:00,answer_post,75006096,openai
10347145,2023-01-05 11:33:50.653000+00:00,answer_post,75017790,openai
10347145,2023-01-09 15:20:00.150000+00:00,answer_post,75059372,openai
10347145,2023-01-10 16:44:29.743000+00:00,comment,75069602,openai
10347145,2023-01-11 14:33:51.240000+00:00,answer_post,75084688,gpt_family;openai
10347145,2023-01-13 09:25:10.270000+00:00,answer_post,75107176,gpt_family;openai
10347145,2023-01-16 16:28:15.023000+00:00,answer_post,75137042,openai
10347145,2023-01-20 10:28:06.010000+00:00,answer_post,75182746,openai
10347145,2023-01-21 10:58:09.067000+00:00,answer_post,75192794,ai_generated;gpt_family;llm;openai
10347145,2023-01-22 12:47:33.630000+00:00,answer_post,75200548,openai
10347145,2023-01-23 13:48:07.300000+00:00,answer_post,75210429,openai
10347145,2023-01-26 11:17:54.650000+00:00,answer_post,75245384,openai
10347145,2023-01-31 16:20:30.793000+00:00,answer_post,75300061,openai
10347145,2023-02-01 17:01:26.663000+00:00,answer_post,75313682,openai
10347145,2023-02-02 09:41:54.353000+00:00,comment,75192794,openai
10347145,2023-02-02 12:04:00.840000+00:00,answer_post,75322907,gpt_family;openai
10347145,2023-02-06 14:09:05.007000+00:00,comment,75361743,openai
10347145,2023-02-07 12:15:14.697000+00:00,answer_post,75373214,gpt_family;openai
10347145,2023-02-09 10:15:17.090000+00:00,answer_post,75397124,openai
10347145,2023-02-09 10:21:27.017000+00:00,answer_post,75397187,gpt_family;openai
10347145,2023-02-09 10:44:34.853000+00:00,answer_post,75397469,gpt_family;openai
10347145,2023-02-09 16:03:27.410000+00:00,answer_post,75401250,chatgpt;gpt_family;openai
10347145,2023-02-09 17:08:02.827000+00:00,answer_post,75402073,openai
10347145,2023-02-09 17:18:50.777000+00:00,comment,75402073,openai
10347145,2023-02-13 09:57:14.140000+00:00,answer_post,75434343,gpt_family;openai
10347145,2023-02-13 11:56:15.593000+00:00,answer_post,75435566,chatgpt;gpt_family;openai
10347145,2023-02-14 12:37:02.177000+00:00,answer_post,75447943,openai
10347145,2023-02-14 12:39:18.397000+00:00,comment,75447452,openai
10347145,2023-02-15 10:09:58.027000+00:00,answer_post,75458209,gpt_family;openai
10347145,2023-02-15 10:23:42.303000+00:00,answer_post,75458363,openai
10347145,2023-02-15 11:24:43.283000+00:00,comment,75447943,openai
10347145,2023-02-16 09:15:08.223000+00:00,comment,75458363,openai
10347145,2023-02-17 09:01:29.263000+00:00,comment,75458363,openai
10347145,2023-02-20 09:41:17.510000+00:00,comment,75504586,openai
10347145,2023-02-20 10:22:30.137000+00:00,answer_post,75508007,gpt_family;openai
10347145,2023-02-21 15:28:54.693000+00:00,comment,75521911,openai
10347145,2023-02-24 19:10:14.933000+00:00,answer_post,75560493,openai
10347145,2023-02-26 10:01:39.777000+00:00,answer_post,75571226,openai
10347145,2023-02-28 09:30:37.280000+00:00,comment,75586733,gpt_family;openai
10347145,2023-03-01 16:24:18.757000+00:00,comment,75586492,openai
10347145,2023-03-01 21:18:36.630000+00:00,comment,75605013,openai
10347145,2023-03-01 21:26:27.240000+00:00,answer_post,75609167,openai
10347145,2023-03-02 09:47:00.517000+00:00,answer_post,75613704,gpt_family;openai
10347145,2023-03-02 11:58:03.693000+00:00,answer_post,75615117,gpt_family;openai
10347145,2023-03-02 12:28:02.573000+00:00,comment,75613704,chatgpt;gpt_family;openai
10347145,2023-03-02 12:34:46.070000+00:00,comment,75401250,chatgpt
10347145,2023-03-02 14:38:23.620000+00:00,answer_post,75616964,gpt_family;openai
10347145,2023-03-02 18:50:06.117000+00:00,answer_post,75619702,gpt_family;openai
10347145,2023-03-03 08:56:37.773000+00:00,comment,75605013,openai
10347145,2023-03-03 10:43:18.120000+00:00,answer_post,75626044,gpt_family;openai
10347145,2023-03-03 11:10:57.757000+00:00,answer_post,75626340,gpt_family;openai
10347145,2023-03-06 12:29:19.223000+00:00,answer_post,75650860,gpt_family;openai
10347145,2023-03-08 09:52:51.853000+00:00,answer_post,75671537,chatgpt;gpt_family;openai
10347145,2023-03-08 17:29:25.583000+00:00,answer_post,75676320,openai
10347145,2023-03-13 09:02:18.460000+00:00,answer_post,75719777,openai
10347145,2023-03-13 09:21:46.337000+00:00,comment,75717683,openai
10347145,2023-03-13 16:36:07.993000+00:00,comment,75724406,chatgpt;gpt_family;openai
10347145,2023-03-14 08:05:09.123000+00:00,answer_post,75730445,gpt_family;openai
10347145,2023-03-14 08:08:15.060000+00:00,comment,75726313,gpt_family;openai
10347145,2023-03-14 10:14:29.330000+00:00,comment,75730445,gpt_family;openai
10347145,2023-03-14 13:32:04.193000+00:00,answer_post,75733818,openai
10347145,2023-03-15 07:58:53.920000+00:00,comment,75734684,gpt_family;openai
10347145,2023-03-15 10:08:17.863000+00:00,answer_post,75743229,gpt_family;openai
10347145,2023-03-18 18:20:54.977000+00:00,answer_post,75777838,gpt_family;openai
10347145,2023-03-20 09:29:50.157000+00:00,answer_post,75788540,openai
10347145,2023-03-20 13:50:18.447000+00:00,answer_post,75791101,gpt_family;openai
10347145,2023-03-21 09:24:48.360000+00:00,comment,75780617,chatgpt;gpt_family;openai
10347145,2023-03-21 09:34:20.653000+00:00,answer_post,75799424,openai
10347145,2023-03-21 16:32:05.997000+00:00,comment,75799424,openai
10347145,2023-03-21 17:39:41.217000+00:00,answer_post,75804651,gpt_family;openai
10347145,2023-03-22 10:02:02.987000+00:00,answer_post,75810787,chatgpt;gpt_family;openai
10347145,2023-03-22 10:54:33.857000+00:00,answer_post,75811328,gpt_family;openai
10347145,2023-03-22 11:28:32.017000+00:00,comment,75811594,chatgpt;gpt_family;openai
10347145,2023-03-22 11:39:50.830000+00:00,answer_post,75811803,chatgpt;gpt_family;openai
10347145,2023-03-23 14:00:27.003000+00:00,answer_post,75824003,gpt_family;openai
10347145,2023-03-24 09:17:57.183000+00:00,comment,75192794,gpt_family
10347145,2023-03-25 16:42:46.357000+00:00,comment,75841853,chatgpt;gpt_family;openai
10347145,2023-03-28 10:03:11.580000+00:00,comment,75861442,gpt_family;openai
10347145,2023-03-30 09:58:07.283000+00:00,answer_post,75886728,gpt_family;openai
10347145,2023-03-31 12:47:39.297000+00:00,answer_post,75898717,openai
10347145,2023-03-31 13:07:35.957000+00:00,comment,75898717,openai
10347145,2023-03-31 13:34:44.520000+00:00,comment,75898717,chatgpt
10347145,2023-03-31 13:48:33.153000+00:00,answer_post,75899296,openai
10347145,2023-04-03 07:55:39.420000+00:00,comment,75898717,openai
10347145,2023-04-03 08:07:57.220000+00:00,comment,75059372,openai
10347145,2023-04-03 09:19:01.923000+00:00,answer_post,75917834,gpt_family;openai
10347145,2023-04-04 07:42:02.520000+00:00,comment,75919055,gpt_family
10347145,2023-04-05 08:20:35.820000+00:00,answer_post,75937188,openai
10347145,2023-04-10 11:29:07.710000+00:00,comment,75970356,openai
10347145,2023-04-10 11:49:46.627000+00:00,answer_post,75976843,gpt_family;openai
10347145,2023-04-10 12:16:40.863000+00:00,answer_post,75977040,gpt_family;openai
10347145,2023-04-11 14:43:07.340000+00:00,answer_post,75987183,gpt_family;openai
10347145,2023-04-12 13:16:09.123000+00:00,comment,75041580,chatgpt;gpt_family;openai
10347145,2023-04-13 09:06:57.560000+00:00,answer_post,76003658,gpt_family;openai
10347145,2023-04-13 12:42:52.300000+00:00,answer_post,76005575,openai
10347145,2023-04-14 11:58:40.170000+00:00,answer_post,76014859,openai
10347145,2023-04-14 12:57:29.130000+00:00,comment,75898717,chatgpt
10347145,2023-04-15 10:38:20.347000+00:00,answer_post,76021717,gpt_family;openai
10347145,2023-04-24 08:48:47.207000+00:00,answer_post,76090137,chatgpt;gpt_family;openai
