primary_tag,month_id,n_questions,exposure_index,high_tag,first_answer_12h_num,first_answer_12h_denom,first_answer_1d_num,first_answer_1d_denom,first_answer_7d_num,first_answer_7d_denom,accepted_7d_num,accepted_7d_denom,accepted_14d_num,accepted_14d_denom,accepted_30d_num,accepted_30d_denom,first_answer_12h_rate,first_answer_1d_rate,first_answer_7d_rate,accepted_7d_rate,accepted_14d_rate,accepted_30d_rate,post_chatgpt,exposure_post,time_index,n_answers,n_answerers,expert_answer_share,incumbent_answer_share,accepted_answer_expert_share,n_new_answerers,novice_entrants,novice_entry_share,exposure_index_exp,high_tag_exp,n_questions_closure,high_tag_closure,exposure_index_closure,post_chatgpt_closure,time_index_closure,first_answer_1d_rate_closure,first_answer_1d_denom_closure,accepted_vote_30d_rate,accepted_vote_30d_denom,high_tag_p1_median,time_index_p1,high_post,n_new_answerers_profiles,brand_new_platform_count,low_tenure_existing_count,established_cross_tag_count,brand_new_platform_share,low_tenure_existing_share,established_cross_tag_share,residual_queue_complexity_index_mean,body_word_count_mean,tag_count_full_mean,has_edit_mean,complexity_index_broad_mean
javascript,2022-06,11957,0.484762784788476,1,7754,11957,8163,11957.0,8858,11957,1775,11957,1992,11957,2142,11957,0.6484904240194028,0.682696328510496,0.7408212762398595,0.148448607510245,0.1665969724847369,0.1791419252320816,0,0.0,30.0,14681.0,6990.0,0.4122334990804441,0.6298617260404604,0.5317679558011049,3719.0,1669.0,0.4487765528367841,0.484762784788476,1,11957,1,0.484762784788476,0,30,0.682696328510496,11957.0,0.1791419252320816,11957.0,1,29,0,3719.0,848.0,821.0,2050.0,0.2280182844850766,0.2207582683517074,0.5512234471632159,-0.0161123551925222,168.92698837501047,3.3362047336288367,0.5018817429121017,-0.0342512868713928
javascript,2022-07,12020,0.484762784788476,1,7882,12020,8298,12020.0,8989,12020,1807,12020,1987,12020,2123,12020,0.6557404326123129,0.6903494176372712,0.7478369384359401,0.150332778702163,0.1653078202995008,0.1766222961730449,0,0.0,31.0,14679.0,6993.0,0.4158321411540295,0.6246338306424143,0.5384314492470174,3706.0,1708.0,0.4608742579600647,0.484762784788476,1,12020,1,0.484762784788476,0,31,0.6903494176372712,12020.0,0.1766222961730449,12020.0,1,30,0,3706.0,820.0,888.0,1998.0,0.2212628170534268,0.2396114409066378,0.5391257420399352,-0.0172374120197748,171.811231281198,3.323294509151414,0.4971713810316139,-0.0276755838927186
javascript,2022-08,12383,0.484762784788476,1,8250,12383,8675,12383.0,9382,12383,1904,12383,2108,12383,2254,12383,0.6662359686667205,0.7005572155374303,0.7576516191552936,0.1537591859807801,0.1702333844787208,0.182023742227247,0,0.0,32.0,15228.0,7261.0,0.3981481481481481,0.612555818229577,0.5200599925009374,3878.0,1747.0,0.4504899432697267,0.484762784788476,1,12383,1,0.484762784788476,0,32,0.7005572155374303,12383.0,0.182023742227247,12383.0,1,31,0,3878.0,890.0,857.0,2131.0,0.2294997421351212,0.2209902011346054,0.5495100567302733,-0.017783564798813,170.95655333925544,3.3104255834611966,0.5043204393119599,-0.0267032170406348
javascript,2022-09,11189,0.484762784788476,1,7539,11189,7934,11189.0,8591,11189,1692,11189,1856,11189,1974,11189,0.6737867548485119,0.7090892841183305,0.7678076682455983,0.1512199481633747,0.1658772008222361,0.1764232728572705,0,0.0,33.0,14038.0,6669.0,0.4217124946573586,0.6243054566177518,0.5552307371058676,3517.0,1639.0,0.4660221779926073,0.484762784788476,1,11189,1,0.484762784788476,0,33,0.7090892841183305,11189.0,0.1764232728572705,11189.0,1,32,0,3517.0,860.0,779.0,1878.0,0.2445265851578049,0.2214955928348023,0.5339778220073926,-0.0085216945105932,169.42568594154974,3.3035123782286173,0.5256055054070963,-0.0260988285857906
javascript,2022-10,10911,0.484762784788476,1,7231,10911,7622,10911.0,8235,10911,1658,10911,1859,10911,1997,10911,0.6627256896709742,0.6985610851434332,0.7547429199890019,0.1519567409036752,0.170378517092842,0.1830263037301805,0,0.0,34.0,13278.0,6332.0,0.406838379273987,0.6265250790781745,0.5211726384364821,3354.0,1481.0,0.4415623136553369,0.484762784788476,1,10911,1,0.484762784788476,0,34,0.6985610851434332,10911.0,0.1830263037301805,10911.0,1,33,0,3354.0,766.0,715.0,1873.0,0.2283840190816935,0.2131782945736434,0.5584376863446631,-0.0120549937289537,168.8934103198607,3.31051232700944,0.5189258546421043,-0.0322635442096897
javascript,2022-11,11055,0.484762784788476,1,7190,11055,7629,11055.0,8231,11055,1617,11055,1808,11055,1937,11055,0.6503844414292176,0.6900949796472184,0.7445499773857983,0.1462686567164179,0.1635459068294889,0.1752148349163274,0,0.0,35.0,13284.0,6342.0,0.3976211984342065,0.6114875037639266,0.5247979025562596,3202.0,1428.0,0.4459712679575265,0.484762784788476,1,11055,1,0.484762784788476,0,35,0.6900949796472184,11055.0,0.1752148349163274,11055.0,1,34,0,3202.0,774.0,654.0,1774.0,0.2417239225484072,0.2042473454091193,0.5540287320424735,0.0199013156808408,172.363907734057,3.385074626865672,0.5249208502939846,-0.0088518075356893
javascript,2022-12,9697,0.484762784788476,1,6171,9697,6547,9697.0,7135,9697,1420,9697,1621,9697,1739,9697,0.6363823863050428,0.6751572651335465,0.7357945756419512,0.1464370423842425,0.1671651026090543,0.1793338145818294,1,0.484762784788476,36.0,11610.0,6056.0,0.3371231696813092,0.4632213608957795,0.46090108751942,3193.0,1436.0,0.4497337926714688,0.484762784788476,1,9697,1,0.484762784788476,1,36,0.6751572651335465,9697.0,0.1793338145818294,9697.0,1,35,1,3193.0,793.0,643.0,1757.0,0.2483557782649545,0.2013780144065142,0.5502662073285312,0.0359620438127914,173.83376301949056,3.403114365267609,0.5369701969681345,-0.0084875628112069
javascript,2023-01,9475,0.484762784788476,1,5937,9475,6302,9475.0,6912,9475,1471,9475,1636,9475,1740,9475,0.6265963060686016,0.6651187335092348,0.7294986807387863,0.1552506596306068,0.172664907651715,0.183641160949868,1,0.484762784788476,37.0,11196.0,5973.0,0.3234190782422294,0.4398892461593426,0.4301748890629078,3149.0,1381.0,0.4385519212448396,0.484762784788476,1,9475,1,0.484762784788476,1,37,0.6651187335092348,9475.0,0.183641160949868,9475.0,1,36,1,3149.0,792.0,589.0,1768.0,0.2515084153699587,0.1870435058748809,0.5614480787551603,0.0465891154219171,181.7038522427441,3.3920844327176782,0.5343535620052771,0.0136776617539353
javascript,2023-02,7987,0.484762784788476,1,4993,7987,5337,7987.0,5797,7987,1239,7987,1366,7987,1460,7987,0.6251408538875673,0.6682108426192563,0.7258044322023288,0.1551270815074496,0.1710279203706022,0.1827970451984474,1,0.484762784788476,38.0,9488.0,5113.0,0.3112352445193929,0.4229553119730185,0.4343558282208589,2717.0,1200.0,0.4416635995583364,0.484762784788476,1,7987,1,0.484762784788476,1,38,0.6682108426192563,7987.0,0.1827970451984474,7987.0,1,37,1,2717.0,668.0,532.0,1517.0,0.2458594037541406,0.1958041958041958,0.5583364004416635,0.0537688701228141,182.7449605609115,3.393013647176662,0.5416301489921121,0.0137847343819614
javascript,2023-03,7969,0.484762784788476,1,4858,7969,5189,7969.0,5680,7969,1191,7969,1344,7969,1441,7969,0.6096122474589033,0.6511481992721797,0.712761952566194,0.1494541347722424,0.168653532438198,0.1808256995858953,1,0.484762784788476,39.0,9275.0,5079.0,0.2996226415094339,0.4051752021563342,0.4271099744245524,2743.0,1224.0,0.4462267590229675,0.484762784788476,1,7969,1,0.484762784788476,1,39,0.6511481992721797,7969.0,0.1808256995858953,7969.0,1,38,1,2743.0,970.0,254.0,1519.0,0.3536274152387896,0.0925993437841779,0.5537732409770324,0.0728154727567929,188.60371439327395,3.435311833354248,0.5349479232024094,0.0324479913803869
javascript,2023-04,6177,0.484762784788476,1,3630,6177,3888,6177.0,4323,6177,917,6177,1017,6177,1102,6177,0.5876639145216125,0.6294317629917435,0.6998542982030111,0.1484539420430629,0.1646430305973773,0.1784037558685446,1,0.484762784788476,40.0,7113.0,4058.0,0.279066497961479,0.3863348797975537,0.4001713796058269,2117.0,929.0,0.4388285309400094,0.484762784788476,1,6177,1,0.484762784788476,1,40,0.6294317629917435,6177.0,0.1784037558685446,6177.0,1,39,1,2117.0,863.0,66.0,1188.0,0.4076523382144544,0.031176192725555,0.5611714690599906,0.0931346832020921,197.4235065565809,3.435162700339971,0.5394204306297555,0.0484008574028201
javascript,2023-05,5775,0.484762784788476,1,3410,5775,3669,5775.0,4049,5775,866,5775,954,5775,1013,5775,0.5904761904761905,0.6353246753246753,0.7011255411255412,0.1499567099567099,0.1651948051948052,0.1754112554112554,1,0.484762784788476,41.0,6767.0,3890.0,0.2766366188857692,0.3865819417762672,0.382844243792325,2017.0,857.0,0.4248884481903817,0.484762784788476,1,5775,1,0.484762784788476,1,41,0.6353246753246753,5775.0,0.1754112554112554,5775.0,1,40,1,2017.0,836.0,21.0,1160.0,0.4144769459593456,0.0104115022310361,0.5751115518096183,0.100340491295018,196.98701298701295,3.4264935064935065,0.5551515151515152,0.0524867021828979
javascript,2023-06,5544,0.484762784788476,1,3090,5544,3324,5544.0,3716,5544,793,5544,906,5544,976,5544,0.5573593073593074,0.5995670995670995,0.6702741702741702,0.143037518037518,0.1634199134199134,0.176046176046176,1,0.484762784788476,42.0,6304.0,3749.0,0.2783946700507614,0.3583439086294416,0.3906882591093117,1994.0,883.0,0.4428284854563691,0.484762784788476,1,5544,1,0.484762784788476,1,42,0.5995670995670995,5544.0,0.176046176046176,5544.0,1,41,1,1994.0,883.0,0.0,1111.0,0.4428284854563691,0.0,0.5571715145436309,0.1021867498707249,199.3510101010101,3.457792207792208,0.5376984126984127,0.0564563081187682
javascript,2023-07,5573,0.484762784788476,1,3266,5573,3504,5573.0,3895,5573,876,5573,989,5573,1047,5573,0.5860398349183563,0.6287457383814822,0.698905436928046,0.1571864345953705,0.1774627669118966,0.1878700879239189,1,0.484762784788476,43.0,6576.0,3771.0,0.2665754257907543,0.3652676399026764,0.3621517771373679,2070.0,961.0,0.4642512077294686,0.484762784788476,1,5573,1,0.484762784788476,1,43,0.6287457383814822,5573.0,0.1878700879239189,5573.0,1,42,1,2070.0,961.0,0.0,1109.0,0.4642512077294686,0.0,0.5357487922705314,0.1191888802418265,197.04719181769244,3.50995872958909,0.5478198456845506,0.054386027710286
javascript,2023-08,4947,0.484762784788476,1,2778,4947,3003,4947.0,3376,4947,748,4947,839,4947,903,4947,0.56155245603396,0.6070345664038811,0.6824337982615727,0.1512027491408934,0.1695977360016171,0.1825348696179502,1,0.484762784788476,44.0,5838.0,3562.0,0.2553956834532374,0.3418979102432339,0.3766816143497757,1930.0,884.0,0.4580310880829015,0.484762784788476,1,4947,1,0.484762784788476,1,44,0.6070345664038811,4947.0,0.1825348696179502,4947.0,1,43,1,1930.0,884.0,0.0,1046.0,0.4580310880829015,0.0,0.5419689119170984,0.1380283678303791,206.1489791793006,3.481706084495654,0.5611481706084496,0.0736600560690393
javascript,2023-09,4237,0.484762784788476,1,2412,4237,2607,4237.0,2901,4237,723,4237,808,4237,854,4237,0.5692707104083078,0.6152938399811188,0.6846825584139722,0.1706396034930375,0.1907009676658012,0.2015577059240028,1,0.484762784788476,45.0,4953.0,3130.0,0.2717544922269331,0.3579648697758934,0.3905362776025237,1608.0,742.0,0.4614427860696517,0.484762784788476,1,4237,1,0.484762784788476,1,45,0.6152938399811188,4237.0,0.2015577059240028,4237.0,1,44,1,1608.0,742.0,0.0,866.0,0.4614427860696517,0.0,0.5385572139303483,0.150155310164801,206.56714656596648,3.5119188104791124,0.565258437573755,0.0818537273557247
javascript,2023-10,3930,0.484762784788476,1,2243,3930,2454,3930.0,2771,3930,633,3930,704,3930,753,3930,0.5707379134860051,0.6244274809160305,0.705089058524173,0.1610687022900763,0.1791348600508905,0.1916030534351145,1,0.484762784788476,46.0,4741.0,3007.0,0.2621809744779582,0.3450748787175701,0.3763736263736263,1583.0,736.0,0.4649399873657612,0.484762784788476,1,3930,1,0.484762784788476,1,46,0.6244274809160305,3930.0,0.1916030534351145,3930.0,1,45,1,1583.0,736.0,0.0,847.0,0.4649399873657612,0.0,0.5350600126342387,0.1415557265935065,205.2216284987277,3.49058524173028,0.5653944020356234,0.0789593685198412
javascript,2023-11,3805,0.484762784788476,1,2142,3805,2325,3805.0,2606,3805,572,3805,629,3805,671,3805,0.5629434954007885,0.6110381077529566,0.6848883048620237,0.1503285151116951,0.1653088042049934,0.17634691195795,1,0.484762784788476,47.0,4538.0,2846.0,0.255398854120758,0.3477302776553548,0.3868558625840179,1468.0,693.0,0.4720708446866485,0.484762784788476,1,3805,1,0.484762784788476,1,47,0.6110381077529566,3805.0,0.17634691195795,3805.0,1,46,1,1468.0,693.0,0.0,775.0,0.4720708446866485,0.0,0.5279291553133515,0.1342768495425896,210.2796320630749,3.442312746386334,0.5600525624178713,0.072697044340521
javascript,2023-12,3491,0.484762784788476,1,1974,3491,2159,3491.0,2430,3491,552,3491,608,3491,656,3491,0.5654540246347751,0.6184474362646806,0.6960756230306503,0.1581208822686909,0.1741621311945001,0.187911773130908,1,0.484762784788476,48.0,4224.0,2592.0,0.2504734848484848,0.3404356060606061,0.3583138173302108,1366.0,676.0,0.4948755490483162,0.484762784788476,1,3491,1,0.484762784788476,1,48,0.6184474362646806,3491.0,0.187911773130908,3491.0,1,47,1,1366.0,676.0,0.0,690.0,0.4948755490483162,0.0,0.5051244509516838,0.1542090541850726,213.62102549412776,3.480091664279576,0.5640217702663993,0.0943717291524923
javascript,2024-01,3786,0.484762784788476,1,2107,3786,2269,3786.0,2558,3786,570,3786,649,3786,693,3786,0.5565240359218172,0.5993132593766508,0.6756471209720021,0.1505546751188589,0.1714210248283148,0.1830427892234548,1,0.484762784788476,49.0,4529.0,2871.0,0.2682711415323471,0.3451092956502539,0.412781954887218,1567.0,770.0,0.4913848117421825,0.484762784788476,1,3786,1,0.484762784788476,1,49,0.5993132593766508,3786.0,0.1830427892234548,3786.0,1,48,1,1567.0,770.0,0.0,797.0,0.4913848117421825,0.0,0.5086151882578175,0.164623758191517,217.2012678288431,3.4809825673534074,0.5686740623349181,0.1003791794685128
javascript,2024-02,3420,0.484762784788476,1,1880,3420,2059,3420.0,2308,3420,526,3420,608,3420,646,3420,0.5497076023391813,0.6020467836257309,0.6748538011695906,0.1538011695906432,0.1777777777777777,0.1888888888888888,1,0.484762784788476,50.0,4094.0,2658.0,0.247191011235955,0.3199804592085979,0.4080604534005038,1427.0,694.0,0.4863349684653118,0.484762784788476,1,3420,1,0.484762784788476,1,50,0.6020467836257309,3420.0,0.1888888888888888,3420.0,1,49,1,1427.0,694.0,0.0,733.0,0.4863349684653118,0.0,0.5136650315346881,0.1771466505905284,213.056432748538,3.5014619883040936,0.5909356725146199,0.1007475851454732
javascript,2024-03,3460,0.484762784788476,1,1877,3460,2070,3460.0,2362,3460,595,3460,644,3460,677,3460,0.542485549132948,0.5982658959537572,0.6826589595375723,0.1719653179190751,0.1861271676300578,0.195664739884393,1,0.484762784788476,51.0,4138.0,2659.0,0.2336877718704688,0.3131947800869985,0.3616326530612245,1434.0,753.0,0.5251046025104602,0.484762784788476,1,3460,1,0.484762784788476,1,51,0.5982658959537572,3460.0,0.195664739884393,3460.0,1,50,1,1434.0,753.0,0.0,681.0,0.5251046025104602,0.0,0.4748953974895397,0.1749327562130242,220.8682080924856,3.459537572254335,0.5823699421965318,0.1099670848413423
javascript,2024-04,3086,0.484762784788476,1,1705,3086,1851,3086.0,2063,3086,453,3086,521,3086,567,3086,0.5524951393389501,0.5998055735580039,0.66850291639663,0.1467919637070641,0.1688269604666234,0.1837329876863253,1,0.484762784788476,52.0,3704.0,2424.0,0.257829373650108,0.3220842332613391,0.4176632934682612,1279.0,680.0,0.5316653635652854,0.484762784788476,1,3086,1,0.484762784788476,1,52,0.5998055735580039,3086.0,0.1837329876863253,3086.0,1,51,1,1279.0,680.0,0.0,599.0,0.5316653635652854,0.0,0.4683346364347146,0.2032072852896148,221.1947504860661,3.564160725858717,0.5793907971484121,0.115957923782309
javascript,2024-05,2930,0.484762784788476,1,1605,2930,1766,2930.0,2004,2930,462,2930,523,2930,561,2930,0.5477815699658704,0.6027303754266211,0.6839590443686007,0.157679180887372,0.1784982935153583,0.1914675767918088,1,0.484762784788476,53.0,3639.0,2416.0,0.2418246771090959,0.302555647155812,0.3682745825602968,1340.0,730.0,0.5447761194029851,0.484762784788476,1,2930,1,0.484762784788476,1,53,0.6027303754266211,2930.0,0.1914675767918088,2930.0,1,52,1,1340.0,730.0,0.0,610.0,0.5447761194029851,0.0,0.4552238805970149,0.1829901504786126,224.2259385665529,3.515699658703072,0.5607508532423208,0.1124574487590427
javascript,2024-06,2157,0.484762784788476,1,1134,2157,1248,2157.0,1446,2157,367,2157,412,2157,449,2157,0.5257301808066759,0.5785813630041725,0.6703755215577191,0.1701437181270282,0.1910060268891979,0.2081594807603152,1,0.484762784788476,54.0,2705.0,1919.0,0.2229205175600739,0.2953789279112754,0.3606340819022457,1054.0,561.0,0.532258064516129,0.484762784788476,1,2157,1,0.484762784788476,1,54,0.5785813630041725,2157.0,0.2081594807603152,2157.0,1,53,1,1054.0,561.0,0.0,493.0,0.532258064516129,0.0,0.4677419354838709,0.2214555326441095,232.55308298562815,3.5405656003708854,0.5832174316179879,0.1426018596327021
javascript,2024-07,2078,0.484762784788476,1,1089,2078,1211,2078.0,1414,2078,350,2078,387,2078,417,2078,0.5240615976900866,0.582771896053898,0.6804619826756496,0.1684311838306063,0.1862367661212704,0.2006737247353224,1,0.484762784788476,55.0,2758.0,1989.0,0.2338651196519217,0.2936910804931109,0.3737931034482759,1063.0,547.0,0.5145813734713076,0.484762784788476,1,2078,1,0.484762784788476,1,55,0.582771896053898,2078.0,0.2006737247353224,2078.0,1,54,1,1063.0,547.0,0.0,516.0,0.5145813734713076,0.0,0.4854186265286924,0.21071114127419,227.67901828681423,3.587584215591915,0.5615976900866217,0.1359765369778289
javascript,2024-08,1859,0.484762784788476,1,1032,1859,1136,1859.0,1279,1859,305,1859,339,1859,366,1859,0.5551371705217859,0.6110812264658418,0.6880043033889188,0.164066702528241,0.1823561054330285,0.1968800430338892,1,0.484762784788476,56.0,2489.0,1736.0,0.2511048613901165,0.3173965447971072,0.3979135618479881,982.0,536.0,0.5458248472505092,0.484762784788476,1,1859,1,0.484762784788476,1,56,0.6110812264658418,1859.0,0.1968800430338892,1859.0,1,55,1,982.0,536.0,0.0,446.0,0.5458248472505092,0.0,0.4541751527494908,0.2324029549179367,239.87036040882197,3.470145239376009,0.6078536847767617,0.1494677358768234
javascript,2024-09,1610,0.484762784788476,1,824,1610,903,1610.0,1059,1610,261,1610,296,1610,322,1610,0.5118012422360249,0.5608695652173913,0.6577639751552795,0.162111801242236,0.1838509316770186,0.2,1,0.484762784788476,57.0,2137.0,1492.0,0.2447356106691623,0.3022929340196537,0.4205933682373473,789.0,415.0,0.5259822560202788,0.484762784788476,1,1610,1,0.484762784788476,1,57,0.5608695652173913,1610.0,0.2,1610.0,1,56,1,789.0,415.0,0.0,374.0,0.5259822560202788,0.0,0.4740177439797212,0.2610776411139522,242.57888198757763,3.54472049689441,0.6111801242236025,0.1713570587119377
javascript,2024-10,1394,0.484762784788476,1,786,1394,878,1394.0,1007,1394,275,1394,308,1394,329,1394,0.563845050215208,0.629842180774749,0.7223816355810617,0.197274031563845,0.2209469153515064,0.2360114777618364,1,0.484762784788476,58.0,2023.0,1413.0,0.2491349480968858,0.3049925852694019,0.3963302752293578,735.0,381.0,0.5183673469387755,0.484762784788476,1,1394,1,0.484762784788476,1,58,0.629842180774749,1394.0,0.2360114777618364,1394.0,1,57,1,735.0,381.0,0.0,354.0,0.5183673469387755,0.0,0.4816326530612245,0.2346778357883439,244.0007173601148,3.527977044476327,0.5746054519368723,0.1440864738181196
javascript,2024-11,1231,0.484762784788476,1,650,1231,720,1231.0,839,1231,214,1231,240,1231,248,1231,0.5280259951259139,0.5848903330625508,0.6815597075548334,0.173842404549147,0.1949634443541835,0.2014622258326563,1,0.484762784788476,59.0,1731.0,1256.0,0.2131715771230502,0.2744078567302137,0.354120267260579,668.0,366.0,0.5479041916167665,0.484762784788476,1,1231,1,0.484762784788476,1,59,0.5848903330625508,1231.0,0.2014622258326563,1231.0,1,58,1,668.0,366.0,0.0,302.0,0.5479041916167665,0.0,0.4520958083832335,0.2238351966253497,246.87164906580017,3.4914703493095045,0.5653939886271324,0.145581932058984
javascript,2024-12,1072,0.484762784788476,1,512,1072,589,1072.0,685,1072,193,1072,214,1072,225,1072,0.4776119402985074,0.5494402985074627,0.6389925373134329,0.1800373134328358,0.1996268656716417,0.2098880597014925,1,0.484762784788476,60.0,1478.0,1069.0,0.2327469553450609,0.2916102841677943,0.3603351955307262,562.0,292.0,0.5195729537366548,0.484762784788476,1,1072,1,0.484762784788476,1,60,0.5494402985074627,1072.0,0.2098880597014925,1072.0,1,59,1,562.0,292.0,0.0,270.0,0.5195729537366548,0.0,0.4804270462633452,0.2262495731731209,243.18563432835825,3.521455223880597,0.5671641791044776,0.1382497454253989
javascript,2025-01,1300,0.484762784788476,1,548,1300,604,1300.0,714,1300,191,1300,205,1300,219,1300,0.4215384615384615,0.4646153846153846,0.5492307692307692,0.1469230769230769,0.1576923076923077,0.1684615384615384,1,0.484762784788476,61.0,1552.0,1148.0,0.2338917525773196,0.2944587628865979,0.3817204301075269,608.0,333.0,0.5476973684210527,0.484762784788476,1,1300,1,0.484762784788476,1,61,0.4646153846153846,1300.0,0.1684615384615384,1300.0,1,60,1,608.0,333.0,0.0,275.0,0.5476973684210527,0.0,0.4523026315789473,0.2748084278119226,254.95538461538465,3.580769230769231,0.58,0.1588035315873249
javascript,2025-02,1052,0.484762784788476,1,481,1052,531,1052.0,634,1052,158,1052,185,1052,197,1052,0.4572243346007604,0.5047528517110266,0.6026615969581749,0.150190114068441,0.1758555133079848,0.1872623574144486,1,0.484762784788476,62.0,1384.0,1016.0,0.2160404624277456,0.2601156069364161,0.3890577507598784,565.0,299.0,0.5292035398230088,0.484762784788476,1,1052,1,0.484762784788476,1,62,0.5047528517110266,1052.0,0.1872623574144486,1052.0,1,61,1,565.0,299.0,0.0,266.0,0.5292035398230088,0.0,0.4707964601769911,0.2804573425306126,263.6197718631179,3.5722433460076046,0.5665399239543726,0.162361188226379
javascript,2025-03,1039,0.484762784788476,1,459,1039,511,1039.0,596,1039,169,1039,185,1039,196,1039,0.4417709335899903,0.4918190567853705,0.5736284889316651,0.1626564003849855,0.178055822906641,0.1886429258902791,1,0.484762784788476,63.0,1242.0,888.0,0.2439613526570048,0.3027375201288245,0.3940298507462687,462.0,249.0,0.538961038961039,0.484762784788476,1,1039,1,0.484762784788476,1,63,0.4918190567853705,1039.0,0.1886429258902791,1039.0,1,62,1,462.0,249.0,0.0,213.0,0.538961038961039,0.0,0.461038961038961,0.2489711677882909,250.23195380173243,3.5601539942252165,0.5640038498556305,0.1426487743497239
javascript,2025-04,717,0.484762784788476,1,347,717,388,717.0,440,717,114,717,126,717,138,717,0.4839609483960948,0.5411436541143654,0.6136680613668062,0.1589958158995816,0.1757322175732217,0.1924686192468619,1,0.484762784788476,64.0,936.0,675.0,0.2596153846153846,0.3461538461538461,0.379746835443038,361.0,196.0,0.5429362880886427,0.484762784788476,1,717,1,0.484762784788476,1,64,0.5411436541143654,717.0,0.1924686192468619,717.0,1,63,1,361.0,196.0,0.0,165.0,0.5429362880886427,0.0,0.4570637119113573,0.2744705687009579,247.0223152022315,3.581589958158996,0.602510460251046,0.1500811643611851
javascript,2025-05,584,0.484762784788476,1,296,584,322,584.0,369,584,106,584,112,584,120,584,0.5068493150684932,0.5513698630136986,0.6318493150684932,0.1815068493150685,0.1917808219178082,0.2054794520547945,1,0.484762784788476,65.0,804.0,600.0,0.2139303482587064,0.267412935323383,0.3419689119170984,316.0,191.0,0.6044303797468354,0.484762784788476,1,584,1,0.484762784788476,1,65,0.5513698630136986,584.0,0.2054794520547945,584.0,1,64,1,316.0,191.0,0.0,125.0,0.6044303797468354,0.0,0.3955696202531645,0.3007319992779352,256.22089041095893,3.496575342465753,0.6506849315068494,0.1580730507836454
javascript,2025-06,439,0.484762784788476,1,207,439,233,439.0,278,439,67,439,76,439,82,439,0.4715261958997722,0.530751708428246,0.6332574031890661,0.1526195899772209,0.1731207289293849,0.1867881548974943,1,0.484762784788476,66.0,613.0,466.0,0.2577487765089722,0.3164763458401305,0.3358208955223881,223.0,134.0,0.600896860986547,0.484762784788476,1,439,1,0.484762784788476,1,66,0.530751708428246,439.0,0.1867881548974943,439.0,1,65,1,223.0,134.0,0.0,89.0,0.600896860986547,0.0,0.3991031390134529,0.3130345157084598,263.23462414578586,3.521640091116173,0.6378132118451025,0.1976580930046788
javascript,2025-07,391,0.484762784788476,1,215,391,236,391.0,262,391,56,391,65,391,69,391,0.5498721227621484,0.6035805626598465,0.670076726342711,0.1432225063938619,0.1662404092071611,0.1764705882352941,1,0.484762784788476,67.0,609.0,459.0,0.2348111658456486,0.2873563218390804,0.3671875,237.0,138.0,0.5822784810126582,0.484762784788476,1,391,1,0.484762784788476,1,67,0.6035805626598465,391.0,0.1764705882352941,391.0,1,66,1,237.0,138.0,0.0,99.0,0.5822784810126582,0.0,0.4177215189873418,0.3181469199026844,261.0971867007673,3.611253196930946,0.6138107416879796,0.161055643609414
javascript,2025-08,267,0.484762784788476,1,145,267,160,267.0,187,267,48,267,54,267,55,267,0.5430711610486891,0.599250936329588,0.700374531835206,0.1797752808988764,0.2022471910112359,0.2059925093632958,1,0.484762784788476,68.0,499.0,389.0,0.2685370741482966,0.3246492985971944,0.4587155963302752,176.0,103.0,0.5852272727272727,0.484762784788476,1,267,1,0.484762784788476,1,68,0.599250936329588,267.0,0.2059925093632958,267.0,1,67,1,176.0,103.0,0.0,73.0,0.5852272727272727,0.0,0.4147727272727273,0.2871678747501067,260.6629213483146,3.441947565543072,0.6404494382022472,0.1491756729600682
javascript,2025-09,274,0.484762784788476,1,145,274,162,274.0,191,274,50,274,55,274,60,274,0.5291970802919708,0.5912408759124088,0.6970802919708029,0.1824817518248175,0.2007299270072992,0.218978102189781,1,0.484762784788476,69.0,410.0,328.0,0.2560975609756097,0.3268292682926829,0.3617021276595745,161.0,94.0,0.5838509316770186,0.484762784788476,1,274,1,0.484762784788476,1,69,0.5912408759124088,274.0,0.218978102189781,274.0,1,68,1,161.0,94.0,0.0,67.0,0.5838509316770186,0.0,0.4161490683229814,0.3497098428368013,256.1131386861314,3.56934306569343,0.6934306569343066,0.1772161686039664
javascript,2025-10,258,0.484762784788476,1,116,258,137,258.0,158,258,39,258,41,258,44,258,0.4496124031007752,0.5310077519379846,0.6124031007751938,0.1511627906976744,0.1589147286821705,0.1705426356589147,1,0.484762784788476,70.0,361.0,304.0,0.2520775623268698,0.2936288088642659,0.36,149.0,84.0,0.5637583892617449,0.484762784788476,1,258,1,0.484762784788476,1,70,0.5310077519379846,258.0,0.1705426356589147,258.0,1,69,1,149.0,84.0,0.0,65.0,0.5637583892617449,0.0,0.436241610738255,0.354649295060876,264.4108527131783,3.546511627906977,0.686046511627907,0.1759019180605815
javascript,2025-11,205,0.484762784788476,1,102,205,113,205.0,133,205,39,205,42,205,44,205,0.4975609756097561,0.551219512195122,0.6487804878048781,0.1902439024390244,0.2048780487804878,0.2146341463414634,1,0.484762784788476,71.0,333.0,269.0,0.2612612612612612,0.3153153153153153,0.4307692307692308,138.0,81.0,0.5869565217391305,0.484762784788476,1,205,1,0.484762784788476,1,71,0.551219512195122,205.0,0.2146341463414634,205.0,1,70,1,138.0,81.0,0.0,57.0,0.5869565217391305,0.0,0.4130434782608695,0.2647878799674035,240.1317073170732,3.497560975609756,0.6439024390243903,0.1142758693368866
