question_id,created_at_iso,score,view_count,answer_count,accepted,owner_user_id,title,body_text,question_tags,created_at,month_id,day_id,text_blob,question_tags_list,selected_tags_on_question,selected_tag_overlap,single_focal_tag,keep_single_focal,tag,post_chatgpt,log_views,log_answers,post_policy,in_policy_window,routine_keyword_hit,exposure_index,exposure_group,exposure_rank,pre_questions,routine_keyword_share,exposure_post,policy_period
74690437,2022-12-05T15:20:54Z,0,57,2,1,20691164.0,Handling multiple items in a single MUI/React TextField,,javascript;reactjs;regex;material-ui,2022-12-05 15:20:54+00:00,2022-12,2022-12-05,Handling multiple items in a single MUI/React TextField,"['javascript', 'reactjs', 'regex', 'material-ui']",['regex'],1,regex,1,regex,1,4.060443010546419,1.0986122886681098,1,1,0,-0.23196218290254664,Mid Exposure,11,19178,0.7907498174992178,-0.23196218290254664,Dec 5-7
74690454,2022-12-05T15:21:43Z,0,37,0,0,15834974.0,Spring application.properties not able to reference encrypted keys within files,,spring;spring-boot;spring-security;spring-data,2022-12-05 15:21:43+00:00,2022-12,2022-12-05,Spring application.properties not able to reference encrypted keys within files,"['spring', 'spring-boot', 'spring-security', 'spring-data']",['spring'],1,spring,1,spring,1,3.6375861597263857,0.0,1,1,0,-0.0892393838950906,Mid Exposure,9,22554,0.3837013390086016,-0.0892393838950906,Dec 5-7
74690455,2022-12-05T15:21:45Z,0,153,1,1,19023704.0,Firebase Authentication ( Email & Password ) how to check existing user,,android;firebase;kotlin;firebase-authentication,2022-12-05 15:21:45+00:00,2022-12,2022-12-05,Firebase Authentication ( Email & Password ) how to check existing user,"['android', 'firebase', 'kotlin', 'firebase-authentication']",['firebase'],1,firebase,1,firebase,1,5.0369526024136295,0.6931471805599453,1,1,1,-1.2702575421930977,Low Exposure,19,31947,0.4521238300935925,-1.2702575421930977,Dec 5-7
74690478,2022-12-05T15:23:29Z,0,56,1,1,20692291.0,Can I create a repository for a joining entity (entity framework),,.net;entity-framework;domain-driven-design,2022-12-05 15:23:29+00:00,2022-12,2022-12-05,Can I create a repository for a joining entity (entity framework),"['.net', 'entity-framework', 'domain-driven-design']",['entity-framework'],1,entity-framework,1,entity-framework,1,4.04305126783455,0.6931471805599453,1,1,0,-0.854882259437004,Low Exposure,16,5463,0.4325462200256269,-0.854882259437004,Dec 5-7
74690520,2022-12-05T15:26:21Z,0,15,0,0,7693707.0,Embed matplotlib 3D plot in PyQt5 while remaining interactivity and update,,python;matplotlib;pyqt5,2022-12-05 15:26:21+00:00,2022-12,2022-12-05,Embed matplotlib 3D plot in PyQt5 while remaining interactivity and update,"['python', 'matplotlib', 'pyqt5']",['matplotlib'],1,matplotlib,1,matplotlib,1,2.772588722239781,0.0,1,1,1,-1.200501942192366,Low Exposure,18,13504,0.5553169431279621,-1.200501942192366,Dec 5-7
74690545,2022-12-05T15:28:29Z,5,77,1,1,10144034.0,Why does $ for funcname in git log -L cause an infinite search?,,regex;git,2022-12-05 15:28:29+00:00,2022-12,2022-12-05,Why does $ for funcname in git log -L cause an infinite search?,"['regex', 'git']",['regex'],1,regex,1,regex,1,4.356708826689592,0.6931471805599453,1,1,0,-0.23196218290254664,Mid Exposure,11,19178,0.7907498174992178,-0.23196218290254664,Dec 5-7
74690558,2022-12-05T15:29:35Z,0,43,0,0,17919304.0,Sequential numbering in A to the range of B,,excel;vba,2022-12-05 15:29:35+00:00,2022-12,2022-12-05,Sequential numbering in A to the range of B,"['excel', 'vba']",['vba'],1,vba,1,vba,1,3.784189633918261,0.0,1,1,0,0.013281227366463009,Mid Exposure,8,23845,0.4707066470958272,0.013281227366463009,Dec 5-7
74690577,2022-12-05T15:31:21Z,0,31,0,0,20306707.0,how to put symbol variable to numpy function?,,python;numpy;scipy,2022-12-05 15:31:21+00:00,2022-12,2022-12-05,how to put symbol variable to numpy function?,"['python', 'numpy', 'scipy']",['numpy'],1,numpy,1,numpy,1,3.4657359027997265,0.0,1,1,1,0.17674439068280354,Mid Exposure,7,22279,0.7247632299474842,0.17674439068280354,Dec 5-7
74690589,2022-12-05T15:32:05Z,0,21,0,0,5484106.0,"VBA - How to copy and paste data to the same sheet, but same process for different sheets",,excel;vba,2022-12-05 15:32:05+00:00,2022-12,2022-12-05,"VBA - How to copy and paste data to the same sheet, but same process for different sheets","['excel', 'vba']",['vba'],1,vba,1,vba,1,3.091042453358316,0.0,1,1,1,0.013281227366463009,Mid Exposure,8,23845,0.4707066470958272,0.013281227366463009,Dec 5-7
74690615,2022-12-05T15:33:58Z,0,27,0,0,10578929.0,Not adding a collection and data to React?,,reactjs;firebase;google-cloud-firestore,2022-12-05 15:33:58+00:00,2022-12,2022-12-05,Not adding a collection and data to React?,"['reactjs', 'firebase', 'google-cloud-firestore']",['firebase'],1,firebase,1,firebase,1,3.332204510175204,0.0,1,1,1,-1.2702575421930977,Low Exposure,19,31947,0.4521238300935925,-1.2702575421930977,Dec 5-7
74690627,2022-12-05T15:34:35Z,0,55,1,0,17646293.0,How to add Kafka Topic names with filter Regex to IBM MQ sink connector configs,,regex;apache-kafka;ibm-mq;apache-kafka-connect,2022-12-05 15:34:35+00:00,2022-12,2022-12-05,How to add Kafka Topic names with filter Regex to IBM MQ sink connector configs,"['regex', 'apache-kafka', 'ibm-mq', 'apache-kafka-connect']",['regex'],1,regex,1,regex,1,4.02535169073515,0.6931471805599453,1,1,1,-0.23196218290254664,Mid Exposure,11,19178,0.7907498174992178,-0.23196218290254664,Dec 5-7
74690648,2022-12-05T15:35:53Z,0,11,0,0,19512917.0,Python matplotlib.pyplot.hist() not plotting the y-axis values properly,,python;matplotlib;histogram,2022-12-05 15:35:53+00:00,2022-12,2022-12-05,Python matplotlib.pyplot.hist() not plotting the y-axis values properly,"['python', 'matplotlib', 'histogram']",['matplotlib'],1,matplotlib,1,matplotlib,1,2.4849066497880004,0.0,1,1,0,-1.200501942192366,Low Exposure,18,13504,0.5553169431279621,-1.200501942192366,Dec 5-7
74690673,2022-12-05T15:37:26Z,0,39,1,1,15890040.0,How can I retrieve and use firebase data in a Google Cloud Function written in typescript?,,typescript;firebase;google-cloud-firestore;google-cloud-functions,2022-12-05 15:37:26+00:00,2022-12,2022-12-05,How can I retrieve and use firebase data in a Google Cloud Function written in typescript?,"['typescript', 'firebase', 'google-cloud-firestore', 'google-cloud-functions']",['firebase'],1,firebase,1,firebase,1,3.6888794541139363,0.6931471805599453,1,1,1,-1.2702575421930977,Low Exposure,19,31947,0.4521238300935925,-1.2702575421930977,Dec 5-7
74690692,2022-12-05T15:38:49Z,1,34,0,0,9022604.0,Spark different result local run vs run on cluster,,java;apache-spark;apache-spark-sql;apache-spark-dataset,2022-12-05 15:38:49+00:00,2022-12,2022-12-05,Spark different result local run vs run on cluster,"['java', 'apache-spark', 'apache-spark-sql', 'apache-spark-dataset']",['apache-spark'],1,apache-spark,1,apache-spark,1,3.5553480614894135,0.0,1,1,0,-0.2372010307165302,Mid Exposure,12,13440,0.5390625,-0.2372010307165302,Dec 5-7
74690755,2022-12-05T15:43:54Z,0,104,0,0,14048310.0,Vscode Cant find Qt library in linux,,c++;linux;qt;visual-studio-code,2022-12-05 15:43:54+00:00,2022-12,2022-12-05,Vscode Cant find Qt library in linux,"['c++', 'linux', 'qt', 'visual-studio-code']",['linux'],1,linux,1,linux,1,4.653960350157523,0.0,1,1,0,2.6461737892672623,High Exposure,1,18672,0.36734147386461014,2.6461737892672623,Dec 5-7
74690804,2022-12-05T15:47:42Z,-1,54,1,1,11665601.0,Einsum multiply each row with every one for 3X3X3 array,,numpy;numpy-ndarray;tensor;numpy-einsum;einsum,2022-12-05 15:47:42+00:00,2022-12,2022-12-05,Einsum multiply each row with every one for 3X3X3 array,"['numpy', 'numpy-ndarray', 'tensor', 'numpy-einsum', 'einsum']",['numpy'],1,numpy,1,numpy,1,4.007333185232471,0.6931471805599453,1,1,1,0.17674439068280354,Mid Exposure,7,22279,0.7247632299474842,0.17674439068280354,Dec 5-7
74690819,2022-12-05T15:48:58Z,0,16,0,0,7561734.0,How to count total number of records in firebase realtime database?, Im trying to display total number of users registered in my Firebase realtime database and I want to display them. I tried using the one in the firebase docs but it doesnt work on me. I saw some tutorials but they are the previous SDK version. ,firebase;firebase-realtime-database,2022-12-05 15:48:58+00:00,2022-12,2022-12-05,How to count total number of records in firebase realtime database? Im trying to display total number of users registered in my Firebase realtime database and I want to display them. I tried using the one in the firebase docs but it doesnt work on me. I saw some tutorials but they are the previous SDK version.,"['firebase', 'firebase-realtime-database']",['firebase'],1,firebase,1,firebase,1,2.833213344056216,0.0,1,1,1,-1.2702575421930977,Low Exposure,19,31947,0.4521238300935925,-1.2702575421930977,Dec 5-7
74690823,2022-12-05T15:49:26Z,2,70,1,1,1833602.0,PHP-PM Container does not answer request from different Docker container,,docker;php-pm,2022-12-05 15:49:26+00:00,2022-12,2022-12-05,PHP-PM Container does not answer request from different Docker container,"['docker', 'php-pm']",['docker'],1,docker,1,docker,1,4.2626798770413155,0.6931471805599453,1,1,0,-0.9871119057487143,Low Exposure,17,30781,0.29836587505279233,-0.9871119057487143,Dec 5-7
74690866,2022-12-05T15:53:11Z,0,37,0,0,8017666.0,Issue fetching primary keys of table in embedded data source H2,,java;spring;postgresql;junit;h2,2022-12-05 15:53:11+00:00,2022-12,2022-12-05,Issue fetching primary keys of table in embedded data source H2,"['java', 'spring', 'postgresql', 'junit', 'h2']",['spring'],1,spring,1,spring,1,3.6375861597263857,0.0,1,1,1,-0.0892393838950906,Mid Exposure,9,22554,0.3837013390086016,-0.0892393838950906,Dec 5-7
74690938,2022-12-05T15:57:10Z,1,50,0,0,4552490.0,Get-ItemProperty with wildcard; results as array,,powershell;registry,2022-12-05 15:57:10+00:00,2022-12,2022-12-05,Get-ItemProperty with wildcard; results as array,"['powershell', 'registry']",['powershell'],1,powershell,1,powershell,1,3.9318256327243257,0.0,1,1,1,-0.18736361202769578,Mid Exposure,10,19558,0.3899682994171183,-0.18736361202769578,Dec 5-7
74690941,2022-12-05T15:57:37Z,1,66,1,1,18892457.0,Pipeline type could not be found (using .Net 4.7.2),,c#;powershell;pipeline;visual-studio-2022;.net-4.7.2,2022-12-05 15:57:37+00:00,2022-12,2022-12-05,Pipeline type could not be found (using .Net 4.7.2),"['c#', 'powershell', 'pipeline', 'visual-studio-2022', '.net-4.7.2']",['powershell'],1,powershell,1,powershell,1,4.204692619390966,0.6931471805599453,1,1,0,-0.18736361202769578,Mid Exposure,10,19558,0.3899682994171183,-0.18736361202769578,Dec 5-7
74690992,2022-12-05T16:02:01Z,1,45,1,1,14300637.0,Shell that automatically trims spaces for no reason,,bash;shell;echo;zsh;double-quotes,2022-12-05 16:02:01+00:00,2022-12,2022-12-05,Shell that automatically trims spaces for no reason,"['bash', 'shell', 'echo', 'zsh', 'double-quotes']",['bash'],1,bash,1,bash,1,3.828641396489095,0.6931471805599453,1,1,0,1.0854312020281593,High Exposure,4,13603,0.4336543409542013,1.0854312020281593,Dec 5-7
74691024,2022-12-05T16:04:53Z,0,21,0,0,19822185.0,Job trigger not pushing at set time,,powershell,2022-12-05 16:04:53+00:00,2022-12,2022-12-05,Job trigger not pushing at set time,['powershell'],['powershell'],1,powershell,1,powershell,1,3.091042453358316,0.0,1,1,0,-0.18736361202769578,Mid Exposure,10,19558,0.3899682994171183,-0.18736361202769578,Dec 5-7
74691153,2022-12-05T16:13:11Z,0,63,0,0,7279245.0,Parallel Data Download from Snowflake to Databricks,,apache-spark;snowflake-cloud-data-platform;databricks,2022-12-05 16:13:11+00:00,2022-12,2022-12-05,Parallel Data Download from Snowflake to Databricks,"['apache-spark', 'snowflake-cloud-data-platform', 'databricks']",['apache-spark'],1,apache-spark,1,apache-spark,1,4.1588830833596715,0.0,1,1,1,-0.2372010307165302,Mid Exposure,12,13440,0.5390625,-0.2372010307165302,Dec 5-7
74691185,2022-12-05T16:15:45Z,0,16,0,0,6875959.0,Firestore: Is it efficient to create a Firestore Collection per each user in your app?,,swift;database;firebase;google-cloud-firestore;query-optimization,2022-12-05 16:15:45+00:00,2022-12,2022-12-05,Firestore: Is it efficient to create a Firestore Collection per each user in your app?,"['swift', 'database', 'firebase', 'google-cloud-firestore', 'query-optimization']",['firebase'],1,firebase,1,firebase,1,2.833213344056216,0.0,1,1,0,-1.2702575421930977,Low Exposure,19,31947,0.4521238300935925,-1.2702575421930977,Dec 5-7
74691224,2022-12-05T16:18:34Z,0,63,2,0,4053840.0,Problem running mariadb dump in docker container,,docker;mariadb,2022-12-05 16:18:34+00:00,2022-12,2022-12-05,Problem running mariadb dump in docker container,"['docker', 'mariadb']",['docker'],1,docker,1,docker,1,4.1588830833596715,1.0986122886681098,1,1,0,-0.9871119057487143,Low Exposure,17,30781,0.29836587505279233,-0.9871119057487143,Dec 5-7
74691290,2022-12-05T16:23:31Z,-2,73,2,1,20581715.0,Adding square brackets [ ] to every .json file in the directory,,javascript;python;json;powershell;automation,2022-12-05 16:23:31+00:00,2022-12,2022-12-05,Adding square brackets [ ] to every .json file in the directory,"['javascript', 'python', 'json', 'powershell', 'automation']",['powershell'],1,powershell,1,powershell,1,4.30406509320417,1.0986122886681098,1,1,0,-0.18736361202769578,Mid Exposure,10,19558,0.3899682994171183,-0.18736361202769578,Dec 5-7
74691294,2022-12-05T16:23:53Z,0,24,0,0,20693420.0,how can i get data from a site," I am working in android studio program and I am using java, I want to pull data from a site like Tradingview, how can I do that? ",java;android-studio,2022-12-05 16:23:53+00:00,2022-12,2022-12-05,"how can i get data from a site I am working in android studio program and I am using java, I want to pull data from a site like Tradingview, how can I do that?","['java', 'android-studio']",['android-studio'],1,android-studio,1,android-studio,1,3.2188758248682006,0.0,1,1,1,-0.8363397346443171,Low Exposure,15,16873,0.38760149351034195,-0.8363397346443171,Dec 5-7
74691301,2022-12-05T16:24:09Z,0,44,1,0,15982497.0,How to convert Spark map keys to individual columns,,apache-spark;apache-spark-sql,2022-12-05 16:24:09+00:00,2022-12,2022-12-05,How to convert Spark map keys to individual columns,"['apache-spark', 'apache-spark-sql']",['apache-spark'],1,apache-spark,1,apache-spark,1,3.8066624897703196,0.6931471805599453,1,1,1,-0.2372010307165302,Mid Exposure,12,13440,0.5390625,-0.2372010307165302,Dec 5-7
74691309,2022-12-05T16:24:33Z,0,116,1,1,8584483.0,Dockerized django container not producing local migrations file,,django;docker;docker-compose;django-migrations,2022-12-05 16:24:33+00:00,2022-12,2022-12-05,Dockerized django container not producing local migrations file,"['django', 'docker', 'docker-compose', 'django-migrations']",['docker'],1,docker,1,docker,1,4.762173934797756,0.6931471805599453,1,1,0,-0.9871119057487143,Low Exposure,17,30781,0.29836587505279233,-0.9871119057487143,Dec 5-7
74691320,2022-12-05T16:24:53Z,0,46,0,0,20693209.0,Add and fill input fields with CSV FIles,,javascript;php;html;forms;csv,2022-12-05 16:24:53+00:00,2022-12,2022-12-05,Add and fill input fields with CSV FIles,"['javascript', 'php', 'html', 'forms', 'csv']",['csv'],1,csv,1,csv,1,3.8501476017100584,0.0,1,1,1,1.4228963119133813,High Exposure,2,11156,0.8757619218357834,1.4228963119133813,Dec 5-7
74691329,2022-12-05T16:25:37Z,0,49,0,0,20467648.0,Removing Write Folder permissions using PowerShell,,powershell;permissions,2022-12-05 16:25:37+00:00,2022-12,2022-12-05,Removing Write Folder permissions using PowerShell,"['powershell', 'permissions']",['powershell'],1,powershell,1,powershell,1,3.912023005428146,0.0,1,1,0,-0.18736361202769578,Mid Exposure,10,19558,0.3899682994171183,-0.18736361202769578,Dec 5-7
74691338,2022-12-05T16:26:16Z,0,15,0,0,20260771.0,Xticklabel in pyplot,,python;matplotlib,2022-12-05 16:26:16+00:00,2022-12,2022-12-05,Xticklabel in pyplot,"['python', 'matplotlib']",['matplotlib'],1,matplotlib,1,matplotlib,1,2.772588722239781,0.0,1,1,0,-1.200501942192366,Low Exposure,18,13504,0.5553169431279621,-1.200501942192366,Dec 5-7
74691380,2022-12-05T16:28:41Z,0,30,0,0,17562292.0,VBA to Copy Hidden Cells and Paste as visible?,,excel;vba,2022-12-05 16:28:41+00:00,2022-12,2022-12-05,VBA to Copy Hidden Cells and Paste as visible?,"['excel', 'vba']",['vba'],1,vba,1,vba,1,3.4339872044851463,0.0,1,1,0,0.013281227366463009,Mid Exposure,8,23845,0.4707066470958272,0.013281227366463009,Dec 5-7
74691381,2022-12-05T16:28:44Z,1,35,0,0,20693274.0,"Whats better for large datasets in reinforcement learning? Dictionary, numpy or pandas?",,python;dataframe;numpy;dictionary;reinforcement-learning,2022-12-05 16:28:44+00:00,2022-12,2022-12-05,"Whats better for large datasets in reinforcement learning? Dictionary, numpy or pandas?","['python', 'dataframe', 'numpy', 'dictionary', 'reinforcement-learning']",['numpy'],1,numpy,1,numpy,1,3.58351893845611,0.0,1,1,1,0.17674439068280354,Mid Exposure,7,22279,0.7247632299474842,0.17674439068280354,Dec 5-7
74691423,2022-12-05T16:31:49Z,0,22,0,0,19713119.0,How to Add an extra column to barplot y-axis to enhance understanding of the visualization,,python;matplotlib,2022-12-05 16:31:49+00:00,2022-12,2022-12-05,How to Add an extra column to barplot y-axis to enhance understanding of the visualization,"['python', 'matplotlib']",['matplotlib'],1,matplotlib,1,matplotlib,1,3.1354942159291497,0.0,1,1,1,-1.200501942192366,Low Exposure,18,13504,0.5553169431279621,-1.200501942192366,Dec 5-7
74691444,2022-12-05T16:32:53Z,0,19,0,0,19535141.0,Socket connection error but curl works fine (turned off ipv6),,docker,2022-12-05 16:32:53+00:00,2022-12,2022-12-05,Socket connection error but curl works fine (turned off ipv6),['docker'],['docker'],1,docker,1,docker,1,2.995732273553991,0.0,1,1,1,-0.9871119057487143,Low Exposure,17,30781,0.29836587505279233,-0.9871119057487143,Dec 5-7
74691446,2022-12-05T16:33:12Z,1,25,1,1,,How to set PrintOut method to a single a4 page,,excel;vba,2022-12-05 16:33:12+00:00,2022-12,2022-12-05,How to set PrintOut method to a single a4 page,"['excel', 'vba']",['vba'],1,vba,1,vba,1,3.258096538021482,0.6931471805599453,1,1,1,0.013281227366463009,Mid Exposure,8,23845,0.4707066470958272,0.013281227366463009,Dec 5-7
74691452,2022-12-05T16:33:36Z,0,171,0,0,3398044.0,Metric name label have prefix is other variable in prometheus,,kubernetes;prometheus;grafana,2022-12-05 16:33:36+00:00,2022-12,2022-12-05,Metric name label have prefix is other variable in prometheus,"['kubernetes', 'prometheus', 'grafana']",['kubernetes'],1,kubernetes,1,kubernetes,1,5.147494476813453,0.0,1,1,0,-0.8018776113122862,Low Exposure,14,15694,0.2981394163374538,-0.8018776113122862,Dec 5-7
74691471,2022-12-05T16:35:22Z,0,76,1,1,9993775.0,Azure AD Authentication for ASP.NET Core MVC WebApp - how to customize the Redirect_URI the APPLICATION! sends,,c#;docker;azure-active-directory;asp.net-core-mvc,2022-12-05 16:35:22+00:00,2022-12,2022-12-05,Azure AD Authentication for ASP.NET Core MVC WebApp - how to customize the Redirect_URI the APPLICATION! sends,"['c#', 'docker', 'azure-active-directory', 'asp.net-core-mvc']",['docker'],1,docker,1,docker,1,4.343805421853684,0.6931471805599453,1,1,1,-0.9871119057487143,Low Exposure,17,30781,0.29836587505279233,-0.9871119057487143,Dec 5-7
74691513,2022-12-05T16:38:13Z,0,51,1,0,3829694.0,How to protect std::queue from growing too much,,c++;multithreading;queue,2022-12-05 16:38:13+00:00,2022-12,2022-12-05,How to protect std::queue from growing too much,"['c++', 'multithreading', 'queue']",['multithreading'],1,multithreading,1,multithreading,1,3.9512437185814275,0.6931471805599453,1,1,1,1.227659518737151,High Exposure,3,10147,0.29752636247166653,1.227659518737151,Dec 5-7
74691545,2022-12-05T16:40:24Z,0,83,0,0,19353309.0,VBA ActiveX Listbox gives Error 438 Property or method not support by this object when trying to access it in personal,,excel;vba,2022-12-05 16:40:24+00:00,2022-12,2022-12-05,VBA ActiveX Listbox gives Error 438 Property or method not support by this object when trying to access it in personal,"['excel', 'vba']",['vba'],1,vba,1,vba,1,4.430816798843313,0.0,1,1,1,0.013281227366463009,Mid Exposure,8,23845,0.4707066470958272,0.013281227366463009,Dec 5-7
74691558,2022-12-05T16:41:30Z,0,107,1,1,2431787.0,Server sent event on Angular makes multiple call,,java;angular;spring;server-sent-events,2022-12-05 16:41:30+00:00,2022-12,2022-12-05,Server sent event on Angular makes multiple call,"['java', 'angular', 'spring', 'server-sent-events']",['spring'],1,spring,1,spring,1,4.68213122712422,0.6931471805599453,1,1,0,-0.0892393838950906,Mid Exposure,9,22554,0.3837013390086016,-0.0892393838950906,Dec 5-7
74691577,2022-12-05T16:42:57Z,0,27,1,0,17571244.0,"I tried to make a thread in which it will download multiple files, and name them",,python;multithreading;file;web;download,2022-12-05 16:42:57+00:00,2022-12,2022-12-05,"I tried to make a thread in which it will download multiple files, and name them","['python', 'multithreading', 'file', 'web', 'download']",['multithreading'],1,multithreading,1,multithreading,1,3.332204510175204,0.6931471805599453,1,1,0,1.227659518737151,High Exposure,3,10147,0.29752636247166653,1.227659518737151,Dec 5-7
74691587,2022-12-05T16:44:15Z,0,154,1,0,13828215.0,Assertion error on host name when connecting to IBM queue,,spring;spring-boot;cucumber;jms;ibm-mq,2022-12-05 16:44:15+00:00,2022-12,2022-12-05,Assertion error on host name when connecting to IBM queue,"['spring', 'spring-boot', 'cucumber', 'jms', 'ibm-mq']",['spring'],1,spring,1,spring,1,5.043425116919247,0.6931471805599453,1,1,1,-0.0892393838950906,Mid Exposure,9,22554,0.3837013390086016,-0.0892393838950906,Dec 5-7
74691608,2022-12-05T16:46:21Z,-2,33,2,1,20332749.0,"How to create files named aa, ab, ac, ... zz",,linux,2022-12-05 16:46:21+00:00,2022-12,2022-12-05,"How to create files named aa, ab, ac, ... zz",['linux'],['linux'],1,linux,1,linux,1,3.5263605246161616,1.0986122886681098,1,1,1,2.6461737892672623,High Exposure,1,18672,0.36734147386461014,2.6461737892672623,Dec 5-7
74691625,2022-12-05T16:47:45Z,0,171,0,0,4594621.0,How to disable HTTP traffic on Squid proxy,,linux;squid,2022-12-05 16:47:45+00:00,2022-12,2022-12-05,How to disable HTTP traffic on Squid proxy,"['linux', 'squid']",['linux'],1,linux,1,linux,1,5.147494476813453,0.0,1,1,1,2.6461737892672623,High Exposure,1,18672,0.36734147386461014,2.6461737892672623,Dec 5-7
74691641,2022-12-05T16:49:08Z,-1,43,1,1,20693464.0,Problem with VBA excel to fill empty cell in a column only if a specific condition is met in another column,,excel;vba,2022-12-05 16:49:08+00:00,2022-12,2022-12-05,Problem with VBA excel to fill empty cell in a column only if a specific condition is met in another column,"['excel', 'vba']",['vba'],1,vba,1,vba,1,3.784189633918261,0.6931471805599453,1,1,1,0.013281227366463009,Mid Exposure,8,23845,0.4707066470958272,0.013281227366463009,Dec 5-7
74691666,2022-12-05T16:50:57Z,1,29,0,0,11730281.0,How can I remove weekends in matplotlib for data of variable frequency in python?,,python;python-3.x;matplotlib;time-series;data-analysis,2022-12-05 16:50:57+00:00,2022-12,2022-12-05,How can I remove weekends in matplotlib for data of variable frequency in python?,"['python', 'python-3.x', 'matplotlib', 'time-series', 'data-analysis']",['matplotlib'],1,matplotlib,1,matplotlib,1,3.4011973816621555,0.0,1,1,1,-1.200501942192366,Low Exposure,18,13504,0.5553169431279621,-1.200501942192366,Dec 5-7
74691715,2022-12-05T16:54:26Z,2,82,2,1,1032277.0,Pass variable string command to powershell -Command,,windows;powershell,2022-12-05 16:54:26+00:00,2022-12,2022-12-05,Pass variable string command to powershell -Command,"['windows', 'powershell']",['powershell'],1,powershell,1,powershell,1,4.418840607796598,1.0986122886681098,1,1,1,-0.18736361202769578,Mid Exposure,10,19558,0.3899682994171183,-0.18736361202769578,Dec 5-7
74691728,2022-12-05T16:55:56Z,0,44,0,0,17851416.0,JPA processing row by row with locking,,postgresql;hibernate;jpa;transactions;locking,2022-12-05 16:55:56+00:00,2022-12,2022-12-05,JPA processing row by row with locking,"['postgresql', 'hibernate', 'jpa', 'transactions', 'locking']",['hibernate'],1,hibernate,1,hibernate,1,3.8066624897703196,0.0,1,1,1,-0.7689075379636955,Low Exposure,13,5303,0.4301338864793513,-0.7689075379636955,Dec 5-7
74691749,2022-12-05T16:57:16Z,0,112,0,0,16155850.0,How to calculate distance between two points for get nearest distance in Spring Boot (Custom Query)?,,java;spring-boot;hibernate;jpa,2022-12-05 16:57:16+00:00,2022-12,2022-12-05,How to calculate distance between two points for get nearest distance in Spring Boot (Custom Query)?,"['java', 'spring-boot', 'hibernate', 'jpa']",['hibernate'],1,hibernate,1,hibernate,1,4.727387818712341,0.0,1,1,1,-0.7689075379636955,Low Exposure,13,5303,0.4301338864793513,-0.7689075379636955,Dec 5-7
74691756,2022-12-05T16:57:28Z,1,150,0,0,627473.0,Docker compose ecs fails to deploy (fails when using docker compose up),,docker;docker-compose;amazon-ecs,2022-12-05 16:57:28+00:00,2022-12,2022-12-05,Docker compose ecs fails to deploy (fails when using docker compose up),"['docker', 'docker-compose', 'amazon-ecs']",['docker'],1,docker,1,docker,1,5.017279836814924,0.0,1,1,0,-0.9871119057487143,Low Exposure,17,30781,0.29836587505279233,-0.9871119057487143,Dec 5-7
74691777,2022-12-05T16:59:52Z,3,150,3,1,13498638.0,Countif with Merged Cells in excel,,excel;excel-formula,2022-12-05 16:59:52+00:00,2022-12,2022-12-05,Countif with Merged Cells in excel,"['excel', 'excel-formula']",['excel-formula'],1,excel-formula,1,excel-formula,1,5.017279836814924,1.3862943611198906,1,1,0,0.3743766322792389,High Exposure,6,4722,0.6264294790343075,0.3743766322792389,Dec 5-7
74691793,2022-12-05T17:00:43Z,0,45,0,0,20681043.0,using Adobe Acrobat SDK in linux,,python;linux;acrobat;acrobat-sdk;pdf-to-html,2022-12-05 17:00:43+00:00,2022-12,2022-12-05,using Adobe Acrobat SDK in linux,"['python', 'linux', 'acrobat', 'acrobat-sdk', 'pdf-to-html']",['linux'],1,linux,1,linux,1,3.828641396489095,0.0,1,1,0,2.6461737892672623,High Exposure,1,18672,0.36734147386461014,2.6461737892672623,Dec 5-7
74691813,2022-12-05T17:02:49Z,0,108,2,1,20091272.0,Connect to PostgreSQL from Flask app in another docker container,,postgresql;docker;flask;psycopg2,2022-12-05 17:02:49+00:00,2022-12,2022-12-05,Connect to PostgreSQL from Flask app in another docker container,"['postgresql', 'docker', 'flask', 'psycopg2']",['docker'],1,docker,1,docker,1,4.6913478822291435,1.0986122886681098,1,1,0,-0.9871119057487143,Low Exposure,17,30781,0.29836587505279233,-0.9871119057487143,Dec 5-7
74691832,2022-12-05T17:04:48Z,0,93,0,0,1826109.0,DigitalOcean Kubernetes NFS mount timed out when accessing across nodes,,kubernetes;digital-ocean;nfs,2022-12-05 17:04:48+00:00,2022-12,2022-12-05,DigitalOcean Kubernetes NFS mount timed out when accessing across nodes,"['kubernetes', 'digital-ocean', 'nfs']",['kubernetes'],1,kubernetes,1,kubernetes,1,4.543294782270004,0.0,1,1,0,-0.8018776113122862,Low Exposure,14,15694,0.2981394163374538,-0.8018776113122862,Dec 5-7
74691863,2022-12-05T17:07:06Z,0,48,0,0,20692935.0,Hibernate update/insert null on merge parent,,java;hibernate;orm,2022-12-05 17:07:06+00:00,2022-12,2022-12-05,Hibernate update/insert null on merge parent,"['java', 'hibernate', 'orm']",['hibernate'],1,hibernate,1,hibernate,1,3.8918202981106265,0.0,1,1,1,-0.7689075379636955,Low Exposure,13,5303,0.4301338864793513,-0.7689075379636955,Dec 5-7
