primary_tag,month_id,questions,ai_title_hits,high_tag,exposure_index,chatgpt_hits,copilot_hits,claude_hits,gemini_hits,deepseek_hits,openai_hits,anthropic_hits,bard_hits,llm_hits,gpt_family_hits,internal_ai_title_rate
kubernetes,2022-10,534,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2022-11,500,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2022-12,520,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2023-01,505,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2023-02,503,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2023-03,568,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2023-04,397,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2023-05,336,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2023-06,349,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2023-07,381,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2023-08,373,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2023-09,244,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2023-10,252,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2023-11,252,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2023-12,188,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2024-01,223,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2024-02,239,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2024-03,147,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2024-04,171,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2024-05,163,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2024-06,102,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2024-07,153,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2024-08,101,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2024-09,121,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2024-10,76,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2024-11,90,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2024-12,82,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2025-01,80,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2025-02,68,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2025-03,72,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2025-04,65,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2025-05,36,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2025-06,27,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2025-07,24,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2025-08,10,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2025-09,14,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2025-10,9,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2025-11,13,1,0.0,-1.5867667726106391,0,1,0,0,0,0,0,0,0,0,0.07692307692307693
kubernetes,2025-12,12,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
linux,2020-01,826,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2020-02,756,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2020-03,907,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2020-04,994,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2020-05,1120,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2020-06,999,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2020-07,946,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2020-08,721,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2020-09,752,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2020-10,755,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2020-11,656,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2020-12,746,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2021-01,800,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2021-02,789,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2021-03,872,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2021-04,806,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2021-05,759,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2021-06,698,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2021-07,648,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2021-08,693,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2021-09,619,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2021-10,643,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2021-11,690,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2021-12,623,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2022-01,659,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2022-02,591,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2022-03,692,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2022-04,611,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2022-05,650,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2022-06,593,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2022-07,585,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2022-08,569,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2022-09,595,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2022-10,611,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2022-11,578,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2022-12,500,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2023-01,544,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2023-02,466,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2023-03,428,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2023-04,393,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2023-05,393,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2023-06,372,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2023-07,390,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2023-08,340,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2023-09,297,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2023-10,320,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2023-11,281,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2023-12,241,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2024-01,235,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2024-02,240,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2024-03,229,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2024-04,235,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2024-05,227,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2024-06,191,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2024-07,180,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2024-08,126,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2024-09,140,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2024-10,119,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2024-11,131,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2024-12,97,1,0.0,-0.3486118221209918,0,1,0,0,0,0,0,0,0,0,0.010309278350515464
linux,2025-01,119,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2025-02,113,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2025-03,121,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2025-04,84,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2025-05,68,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2025-06,49,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2025-07,50,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2025-08,39,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2025-09,37,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2025-10,36,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2025-11,22,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
linux,2025-12,28,0,0.0,-0.3486118221209918,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2020-01,76,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2020-02,76,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2020-03,66,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2020-04,98,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2020-05,95,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2020-06,120,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2020-07,88,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2020-08,90,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2020-09,70,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2020-10,71,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2020-11,66,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2020-12,62,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2021-01,87,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2021-02,60,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2021-03,77,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2021-04,66,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2021-05,61,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2021-06,49,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2021-07,63,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2021-08,48,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2021-09,46,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2021-10,38,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2021-11,55,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2021-12,53,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2022-01,51,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2022-02,49,1,0.0,-0.522609519626134,0,1,0,0,0,0,0,0,0,0,0.02040816326530612
memory-management,2022-03,58,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2022-04,32,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2022-05,52,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2022-06,54,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2022-07,53,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2022-08,58,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2022-09,45,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2022-10,53,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2022-11,53,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2022-12,44,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2023-01,55,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2023-02,36,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2023-03,46,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2023-04,26,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2023-05,32,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2023-06,30,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2023-07,30,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2023-08,37,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2023-09,32,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2023-10,26,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2023-11,39,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2023-12,26,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2024-01,33,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2024-02,30,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2024-03,24,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2024-04,30,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2024-05,25,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2024-06,13,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2024-07,23,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2024-08,18,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2024-09,21,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2024-10,22,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2024-11,22,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2024-12,13,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2025-01,14,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2025-02,8,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2025-03,12,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2025-04,14,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2025-05,16,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2025-06,6,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2025-07,13,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2025-08,5,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2025-09,4,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2025-10,9,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2025-11,8,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
memory-management,2025-12,1,0,0.0,-0.522609519626134,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2020-01,462,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2020-02,417,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2020-03,456,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2020-04,531,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2020-05,621,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2020-06,447,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2020-07,494,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2020-08,428,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2020-09,357,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2020-10,378,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2020-11,386,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2020-12,388,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2021-01,389,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2021-02,352,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2021-03,462,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2021-04,373,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2021-05,374,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2021-06,304,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2021-07,331,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2021-08,304,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2021-09,284,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2021-10,308,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2021-11,316,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2021-12,295,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2022-01,334,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2022-02,235,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2022-03,316,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2022-04,297,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2022-05,337,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2022-06,302,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2022-07,298,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2022-08,263,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2022-09,248,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2022-10,248,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2022-11,274,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2022-12,243,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2023-01,264,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2023-02,214,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2023-03,246,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2023-04,215,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2023-05,172,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2023-06,172,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2023-07,200,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2023-08,137,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2023-09,145,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2023-10,147,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2023-11,182,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2023-12,124,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2024-01,127,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2024-02,84,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2024-03,121,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2024-04,128,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2024-05,122,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2024-06,81,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2024-07,88,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2024-08,76,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2024-09,97,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2024-10,77,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2024-11,73,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2024-12,73,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2025-01,74,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2025-02,70,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2025-03,53,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2025-04,44,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2025-05,40,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2025-06,26,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2025-07,37,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2025-08,27,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2025-09,23,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2025-10,20,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2025-11,16,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
multithreading,2025-12,23,0,0.0,-1.0198880283282128,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2020-01,83,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2020-02,106,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2020-03,108,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2020-04,157,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2020-05,175,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2020-06,133,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2020-07,140,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2020-08,102,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2020-09,98,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2020-10,110,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2020-11,115,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2020-12,109,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2021-01,103,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2021-02,110,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
numpy,2021-03,118,0,1.0,0.8626457974180449,0,0,0,0,0,0,0,0,0,0,0.0
