primary_tag,month_id,n_questions,time_index,high_tag,exposure_index,predicted_exposure_mean,residual_queue_complexity_index_mean,first_answer_1d_rate,first_answer_1d_denom,accepted_30d_rate,accepted_30d_denom,response_cert_gap,post_chatgpt,high_post,chatgpt_z
partitioning,2024-12,14,60,0,3.9646261241958265,3.870534664226395,0.5357142857142857,0.21428571428571427,14.0,0.21428571428571427,14.0,0.0,1,0,0.9087605063697853
partitioning,2025-01,9,61,0,3.9646261241958265,3.8813000329532255,0.5555555555555556,0.1111111111111111,9.0,0.2222222222222222,9.0,-0.1111111111111111,1,0,0.9618948738827183
partitioning,2025-02,11,62,0,3.9646261241958265,4.050268354553086,0.5454545454545454,0.0,11.0,0.36363636363636365,11.0,-0.36363636363636365,1,0,0.9649936190048208
partitioning,2025-03,12,63,0,3.9646261241958265,3.9696679595839304,0.5416666666666667,0.08333333333333333,12.0,0.3333333333333333,12.0,-0.25,1,0,0.9784754355606526
partitioning,2025-04,8,64,0,3.9646261241958265,3.971374692687407,0.5625,0.125,8.0,0.25,8.0,-0.125,1,0,1.0402353442258345
partitioning,2025-05,8,65,0,3.9646261241958265,3.9997081245614945,0.5625,0.25,8.0,0.125,8.0,0.125,1,0,0.9513853406830685
partitioning,2025-06,7,66,0,3.9646261241958265,3.8642841541412705,0.5714285714285713,0.14285714285714285,7.0,0.42857142857142855,7.0,-0.2857142857142857,1,0,1.058190044052818
partitioning,2025-07,8,67,0,3.9646261241958265,3.851553055212271,0.5625,0.0,8.0,0.25,8.0,-0.25,1,0,0.9884341600286033
partitioning,2025-08,6,68,0,3.9646261241958265,3.922154948606367,0.5833333333333334,0.16666666666666666,6.0,0.0,6.0,0.16666666666666666,1,0,1.0250208709494477
partitioning,2025-09,4,69,0,3.9646261241958265,3.9958671620693815,0.625,0.0,4.0,0.0,4.0,0.0,1,0,1.0338027031579542
partitioning,2025-10,5,70,0,3.9646261241958265,3.754520000261907,0.6,0.0,5.0,0.2,5.0,-0.2,1,0,1.0313242330467107
partitioning,2025-11,7,71,0,3.9646261241958265,3.8403633382250697,0.5714285714285713,0.0,7.0,0.2857142857142857,7.0,-0.2857142857142857,1,0,1.0094705048817594
partitioning,2025-12,5,72,0,3.9646261241958265,3.9569256413209617,0.6000000000000001,0.2,5.0,,0.0,,1,0,0.9872705236107
permissions,2020-01,24,1,0,4.031711771428664,4.019801635964313,0.5208333333333334,0.20833333333333334,24.0,0.0,24.0,0.20833333333333334,0,0,-1.0265186621478888
permissions,2020-02,22,2,0,4.031711771428664,4.030777346368392,0.5227272727272728,0.3181818181818182,22.0,0.2727272727272727,22.0,0.04545454545454547,0,0,-1.0265186621478888
permissions,2020-03,19,3,0,4.031711771428664,4.072027948125067,0.5263157894736843,0.3157894736842105,19.0,0.21052631578947367,19.0,0.10526315789473684,0,0,-1.0265186621478888
permissions,2020-04,24,4,0,4.031711771428664,4.0435248087506315,0.5208333333333334,0.16666666666666666,24.0,0.08333333333333333,24.0,0.08333333333333333,0,0,-1.0265186621478888
permissions,2020-05,14,5,0,4.031711771428664,4.059644032108067,0.5357142857142856,0.07142857142857142,14.0,0.0,14.0,0.07142857142857142,0,0,-1.0265186621478888
permissions,2020-06,16,6,0,4.031711771428664,3.9431502503739537,0.53125,0.1875,16.0,0.3125,16.0,-0.125,0,0,-1.0265186621478888
permissions,2020-07,17,7,0,4.031711771428664,4.122522650794184,0.5294117647058822,0.29411764705882354,17.0,0.17647058823529413,17.0,0.11764705882352941,0,0,-1.0265186621478888
permissions,2020-08,23,8,0,4.031711771428664,4.054174183322013,0.5217391304347827,0.13043478260869565,23.0,0.13043478260869565,23.0,0.0,0,0,-1.0265186621478888
permissions,2020-09,13,9,0,4.031711771428664,4.105589010983839,0.5384615384615384,0.07692307692307693,13.0,0.07692307692307693,13.0,0.0,0,0,-1.0265186621478888
permissions,2020-10,19,10,0,4.031711771428664,4.018833215997525,0.5263157894736842,0.3157894736842105,19.0,0.05263157894736842,19.0,0.2631578947368421,0,0,-1.0265186621478888
permissions,2020-11,14,11,0,4.031711771428664,3.9763536795194936,0.5357142857142857,0.07142857142857142,14.0,0.07142857142857142,14.0,0.0,0,0,-1.0265186621478888
permissions,2020-12,12,12,0,4.031711771428664,4.061350693768765,0.5416666666666667,0.0,12.0,0.25,12.0,-0.25,0,0,-1.0265186621478888
permissions,2021-01,19,13,0,4.031711771428664,4.132975258498408,0.5263157894736842,0.10526315789473684,19.0,0.3157894736842105,19.0,-0.21052631578947367,0,0,-1.0265186621478888
permissions,2021-02,12,14,0,4.031711771428664,3.9202864299563083,0.5416666666666666,0.16666666666666666,12.0,0.5,12.0,-0.33333333333333337,0,0,-1.0265186621478888
permissions,2021-03,22,15,0,4.031711771428664,3.9697491794695163,0.5227272727272728,0.09090909090909091,22.0,0.09090909090909091,22.0,0.0,0,0,-1.0265186621478888
permissions,2021-04,14,16,0,4.031711771428664,4.03620442056838,0.5357142857142857,0.14285714285714285,14.0,0.14285714285714285,14.0,0.0,0,0,-1.0265186621478888
permissions,2021-05,19,17,0,4.031711771428664,4.127618624493586,0.5263157894736842,0.05263157894736842,19.0,0.10526315789473684,19.0,-0.05263157894736842,0,0,-1.0265186621478888
permissions,2021-06,15,18,0,4.031711771428664,4.04740957504127,0.5333333333333333,0.2,15.0,0.2,15.0,0.0,0,0,-1.0265186621478888
permissions,2021-07,15,19,0,4.031711771428664,3.9799267468675565,0.5333333333333333,0.4,15.0,0.4,15.0,0.0,0,0,-1.0265186621478888
permissions,2021-08,13,20,0,4.031711771428664,4.016767318430084,0.5384615384615384,0.23076923076923078,13.0,0.0,13.0,0.23076923076923078,0,0,-1.0265186621478888
permissions,2021-09,7,21,0,4.031711771428664,4.082556446233329,0.5714285714285713,0.0,7.0,0.14285714285714285,7.0,-0.14285714285714285,0,0,-1.0265186621478888
permissions,2021-10,15,22,0,4.031711771428664,4.019075054068299,0.5333333333333333,0.26666666666666666,15.0,0.13333333333333333,15.0,0.13333333333333333,0,0,-1.0265186621478888
permissions,2021-11,5,23,0,4.031711771428664,3.9320604391236076,0.6,0.4,5.0,0.4,5.0,0.0,0,0,-1.0265186621478888
permissions,2021-12,7,24,0,4.031711771428664,4.010019939067466,0.5714285714285713,0.42857142857142855,7.0,0.14285714285714285,7.0,0.2857142857142857,0,0,-1.0265186621478888
permissions,2022-01,14,25,0,4.031711771428664,4.026096549621198,0.5357142857142857,0.42857142857142855,14.0,0.14285714285714285,14.0,0.2857142857142857,0,0,-1.0265186621478888
permissions,2022-02,11,26,0,4.031711771428664,4.088988206254348,0.5454545454545454,0.0,11.0,0.18181818181818182,11.0,-0.18181818181818182,0,0,-1.0265186621478888
permissions,2022-03,9,27,0,4.031711771428664,4.048866349151197,0.5555555555555556,0.0,9.0,0.1111111111111111,9.0,-0.1111111111111111,0,0,-1.0265186621478888
permissions,2022-04,10,28,0,4.031711771428664,4.016966818423371,0.55,0.1,10.0,0.0,10.0,0.1,0,0,-1.0265186621478888
permissions,2022-05,14,29,0,4.031711771428664,3.9740905777455056,0.5357142857142857,0.14285714285714285,14.0,0.0,14.0,0.14285714285714285,0,0,-1.0265186621478888
permissions,2022-06,10,30,0,4.031711771428664,3.945547228024232,0.55,0.1,10.0,0.1,10.0,0.0,0,0,-1.0265186621478888
permissions,2022-07,12,31,0,4.031711771428664,3.8466871767167983,0.5416666666666667,0.08333333333333333,12.0,0.08333333333333333,12.0,0.0,0,0,-1.0265186621478888
permissions,2022-08,11,32,0,4.031711771428664,4.201232885859692,0.5454545454545454,0.18181818181818182,11.0,0.2727272727272727,11.0,-0.09090909090909088,0,0,-1.0265186621478888
permissions,2022-09,16,33,0,4.031711771428664,4.019298367987751,0.53125,0.1875,16.0,0.125,16.0,0.0625,0,0,-1.0265186621478888
permissions,2022-10,9,34,0,4.031711771428664,4.1091455138119635,0.5555555555555557,0.1111111111111111,9.0,0.1111111111111111,9.0,0.0,0,0,-1.0265186621478888
permissions,2022-11,9,35,0,4.031711771428664,3.934189299620033,0.5555555555555556,0.1111111111111111,9.0,0.3333333333333333,9.0,-0.2222222222222222,0,0,-1.0265186621478888
permissions,2022-12,11,36,0,4.031711771428664,3.9566560411722764,0.5454545454545454,0.18181818181818182,11.0,0.09090909090909091,11.0,0.09090909090909091,1,0,0.9169805168197676
permissions,2023-01,15,37,0,4.031711771428664,4.13840086926473,0.5333333333333333,0.13333333333333333,15.0,0.06666666666666667,15.0,0.06666666666666667,1,0,1.0695356832578977
permissions,2023-02,15,38,0,4.031711771428664,4.040066095915886,0.5333333333333333,0.13333333333333333,15.0,0.13333333333333333,15.0,0.0,1,0,1.0907751740780631
permissions,2023-03,10,39,0,4.031711771428664,4.07696371594774,0.55,0.0,10.0,0.0,10.0,0.0,1,0,1.1046366938343386
permissions,2023-04,13,40,0,4.031711771428664,4.017938215389401,0.5384615384615384,0.15384615384615385,13.0,0.15384615384615385,13.0,0.0,1,0,1.1241669951686228
permissions,2023-05,12,41,0,4.031711771428664,4.011408071042389,0.5416666666666666,0.16666666666666666,12.0,0.25,12.0,-0.08333333333333334,1,0,1.1129732943112054
permissions,2023-06,8,42,0,4.031711771428664,4.032545346809496,0.5625,0.25,8.0,0.0,8.0,0.25,1,0,1.0867814541979803
permissions,2023-07,20,43,0,4.031711771428664,3.8354008374772794,0.525,0.15,20.0,0.15,20.0,0.0,1,0,0.9898725818734395
permissions,2023-08,14,44,0,4.031711771428664,4.001423997281611,0.5357142857142857,0.2857142857142857,14.0,0.21428571428571427,14.0,0.07142857142857142,1,0,0.9253188388760717
permissions,2023-09,6,45,0,4.031711771428664,3.906884179795066,0.5833333333333334,0.0,6.0,0.16666666666666666,6.0,-0.16666666666666666,1,0,0.9335644841020355
permissions,2023-10,10,46,0,4.031711771428664,4.05739841282381,0.55,0.1,10.0,0.1,10.0,0.0,1,0,0.9365620085004364
permissions,2023-11,5,47,0,4.031711771428664,4.090510746803341,0.6,0.0,5.0,0.2,5.0,-0.2,1,0,0.9443248097036234
permissions,2023-12,10,48,0,4.031711771428664,3.959625290885495,0.55,0.2,10.0,0.5,10.0,-0.3,1,0,0.931478609386297
permissions,2024-01,10,49,0,4.031711771428664,3.8983905110033907,0.55,0.3,10.0,0.2,10.0,0.09999999999999998,1,0,0.9552453601877259
permissions,2024-02,5,50,0,4.031711771428664,3.988908276442179,0.6,0.4,5.0,0.2,5.0,0.2,1,0,0.9512597482887946
permissions,2024-03,14,51,0,4.031711771428664,3.9779540893459027,0.5357142857142856,0.07142857142857142,14.0,0.07142857142857142,14.0,0.0,1,0,0.9241037505892032
permissions,2024-04,6,52,0,4.031711771428664,4.061822021435492,0.5833333333333334,0.0,6.0,0.16666666666666666,6.0,-0.16666666666666666,1,0,0.893771288491975
permissions,2024-05,13,53,0,4.031711771428664,3.9446763962561002,0.5384615384615383,0.23076923076923078,13.0,0.3076923076923077,13.0,-0.07692307692307693,1,0,0.9001548162587621
permissions,2024-06,6,54,0,4.031711771428664,3.9785373063906166,0.5833333333333334,0.0,6.0,0.3333333333333333,6.0,-0.3333333333333333,1,0,0.9105996096502342
permissions,2024-07,12,55,0,4.031711771428664,4.161320450511219,0.5416666666666666,0.16666666666666666,12.0,0.0,12.0,0.16666666666666666,1,0,0.8185696544784788
permissions,2024-08,8,56,0,4.031711771428664,3.935359209807377,0.5625,0.25,8.0,0.25,8.0,0.0,1,0,0.7943736899120964
permissions,2024-09,3,57,0,4.031711771428664,4.034665115378141,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,0.8537876941417065
permissions,2024-10,3,58,0,4.031711771428664,3.611694236774129,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,0.9025263082320198
permissions,2024-11,10,59,0,4.031711771428664,3.83748919174448,0.55,0.1,10.0,0.2,10.0,-0.1,1,0,0.9175319513804596
permissions,2024-12,9,60,0,4.031711771428664,4.053602034219235,0.5555555555555556,0.2222222222222222,9.0,0.1111111111111111,9.0,0.1111111111111111,1,0,0.9087605063697853
permissions,2025-01,8,61,0,4.031711771428664,4.049144226060713,0.5625,0.125,8.0,0.125,8.0,0.0,1,0,0.9618948738827183
permissions,2025-02,7,62,0,4.031711771428664,3.9071847668471604,0.5714285714285713,0.0,7.0,0.0,7.0,0.0,1,0,0.9649936190048208
permissions,2025-03,8,63,0,4.031711771428664,3.9546658674461748,0.5625,0.0,8.0,0.0,8.0,0.0,1,0,0.9784754355606526
permissions,2025-04,6,64,0,4.031711771428664,4.047131085723444,0.5833333333333334,0.16666666666666666,6.0,0.0,6.0,0.16666666666666666,1,0,1.0402353442258345
permissions,2025-05,6,65,0,4.031711771428664,4.012929609438001,0.5833333333333334,0.16666666666666666,6.0,0.16666666666666666,6.0,0.0,1,0,0.9513853406830685
permissions,2025-06,4,66,0,4.031711771428664,3.791424488003564,0.625,0.0,4.0,0.0,4.0,0.0,1,0,1.058190044052818
permissions,2025-07,2,67,0,4.031711771428664,4.018877656389632,0.75,0.5,2.0,0.5,2.0,0.0,1,0,0.9884341600286033
permissions,2025-08,4,68,0,4.031711771428664,3.856114360295045,0.625,0.25,4.0,0.75,4.0,-0.5,1,0,1.0250208709494477
permissions,2025-09,7,69,0,4.031711771428664,3.8521987978958654,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,1,0,1.0338027031579542
permissions,2025-10,3,70,0,4.031711771428664,4.037669808872436,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,1.0313242330467107
permissions,2025-11,1,71,0,4.031711771428664,4.07385547816544,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1.0094705048817594
permissions,2025-12,3,72,0,4.031711771428664,3.622613452503193,0.6666666666666666,0.0,3.0,,0.0,,1,0,0.9872705236107
port-forwarding,2020-01,7,1,0,4.01080897365927,3.897645826016683,0.5714285714285713,0.14285714285714285,7.0,0.0,7.0,0.14285714285714285,0,0,-1.0265186621478888
port-forwarding,2020-02,7,2,0,4.01080897365927,4.055069241868474,0.5714285714285713,0.2857142857142857,7.0,0.42857142857142855,7.0,-0.14285714285714285,0,0,-1.0265186621478888
port-forwarding,2020-03,14,3,0,4.01080897365927,4.002268819111978,0.5357142857142857,0.07142857142857142,14.0,0.14285714285714285,14.0,-0.07142857142857142,0,0,-1.0265186621478888
port-forwarding,2020-04,22,4,0,4.01080897365927,4.141506430660055,0.5227272727272727,0.18181818181818182,22.0,0.045454545454545456,22.0,0.13636363636363635,0,0,-1.0265186621478888
port-forwarding,2020-05,23,5,0,4.01080897365927,4.021853273951611,0.5217391304347827,0.21739130434782608,23.0,0.2608695652173913,23.0,-0.043478260869565216,0,0,-1.0265186621478888
port-forwarding,2020-06,14,6,0,4.01080897365927,4.113900907531877,0.5357142857142857,0.07142857142857142,14.0,0.14285714285714285,14.0,-0.07142857142857142,0,0,-1.0265186621478888
port-forwarding,2020-07,11,7,0,4.01080897365927,3.9197855835998214,0.5454545454545454,0.2727272727272727,11.0,0.18181818181818182,11.0,0.09090909090909088,0,0,-1.0265186621478888
port-forwarding,2020-08,12,8,0,4.01080897365927,3.9731935986412505,0.5416666666666667,0.16666666666666666,12.0,0.25,12.0,-0.08333333333333334,0,0,-1.0265186621478888
port-forwarding,2020-09,13,9,0,4.01080897365927,4.146718009311449,0.5384615384615384,0.3076923076923077,13.0,0.0,13.0,0.3076923076923077,0,0,-1.0265186621478888
port-forwarding,2020-10,9,10,0,4.01080897365927,4.091362885780832,0.5555555555555556,0.1111111111111111,9.0,0.0,9.0,0.1111111111111111,0,0,-1.0265186621478888
port-forwarding,2020-11,11,11,0,4.01080897365927,4.110431494190497,0.5454545454545454,0.2727272727272727,11.0,0.09090909090909091,11.0,0.1818181818181818,0,0,-1.0265186621478888
port-forwarding,2020-12,16,12,0,4.01080897365927,3.9749626861938054,0.53125,0.125,16.0,0.3125,16.0,-0.1875,0,0,-1.0265186621478888
port-forwarding,2021-01,14,13,0,4.01080897365927,4.069898848736726,0.5357142857142856,0.07142857142857142,14.0,0.2857142857142857,14.0,-0.21428571428571427,0,0,-1.0265186621478888
port-forwarding,2021-02,13,14,0,4.01080897365927,4.170462546881723,0.5384615384615384,0.15384615384615385,13.0,0.5384615384615384,13.0,-0.3846153846153846,0,0,-1.0265186621478888
port-forwarding,2021-03,15,15,0,4.01080897365927,4.037204331686397,0.5333333333333333,0.06666666666666667,15.0,0.13333333333333333,15.0,-0.06666666666666667,0,0,-1.0265186621478888
port-forwarding,2021-04,9,16,0,4.01080897365927,4.025633677789654,0.5555555555555556,0.1111111111111111,9.0,0.0,9.0,0.1111111111111111,0,0,-1.0265186621478888
port-forwarding,2021-05,12,17,0,4.01080897365927,3.9403344196363883,0.5416666666666666,0.0,12.0,0.16666666666666666,12.0,-0.16666666666666666,0,0,-1.0265186621478888
port-forwarding,2021-06,10,18,0,4.01080897365927,4.109942016992809,0.55,0.2,10.0,0.1,10.0,0.1,0,0,-1.0265186621478888
port-forwarding,2021-07,8,19,0,4.01080897365927,3.9614523478732204,0.5625,0.125,8.0,0.25,8.0,-0.125,0,0,-1.0265186621478888
port-forwarding,2021-08,7,20,0,4.01080897365927,4.094850355894538,0.5714285714285713,0.0,7.0,0.14285714285714285,7.0,-0.14285714285714285,0,0,-1.0265186621478888
port-forwarding,2021-09,15,21,0,4.01080897365927,4.010250246044295,0.5333333333333333,0.2,15.0,0.13333333333333333,15.0,0.06666666666666668,0,0,-1.0265186621478888
port-forwarding,2021-10,8,22,0,4.01080897365927,3.8992967231069566,0.5625,0.0,8.0,0.125,8.0,-0.125,0,0,-1.0265186621478888
port-forwarding,2021-11,11,23,0,4.01080897365927,3.970063149618943,0.5454545454545454,0.09090909090909091,11.0,0.09090909090909091,11.0,0.0,0,0,-1.0265186621478888
port-forwarding,2021-12,6,24,0,4.01080897365927,3.932271760379314,0.5833333333333334,0.0,6.0,0.16666666666666666,6.0,-0.16666666666666666,0,0,-1.0265186621478888
port-forwarding,2022-01,8,25,0,4.01080897365927,3.9866902921433396,0.5625,0.0,8.0,0.125,8.0,-0.125,0,0,-1.0265186621478888
port-forwarding,2022-02,8,26,0,4.01080897365927,4.120880420499905,0.5625,0.125,8.0,0.25,8.0,-0.125,0,0,-1.0265186621478888
port-forwarding,2022-03,8,27,0,4.01080897365927,3.995384530334665,0.5625,0.125,8.0,0.25,8.0,-0.125,0,0,-1.0265186621478888
port-forwarding,2022-04,14,28,0,4.01080897365927,3.9641662546972567,0.5357142857142856,0.2857142857142857,14.0,0.21428571428571427,14.0,0.07142857142857142,0,0,-1.0265186621478888
port-forwarding,2022-05,8,29,0,4.01080897365927,3.923808124665694,0.5625,0.0,8.0,0.375,8.0,-0.375,0,0,-1.0265186621478888
port-forwarding,2022-06,11,30,0,4.01080897365927,3.5742066080401433,0.5454545454545454,0.18181818181818182,11.0,0.0,11.0,0.18181818181818182,0,0,-1.0265186621478888
port-forwarding,2022-07,7,31,0,4.01080897365927,3.995994390120291,0.5714285714285713,0.0,7.0,0.14285714285714285,7.0,-0.14285714285714285,0,0,-1.0265186621478888
port-forwarding,2022-08,9,32,0,4.01080897365927,3.770707000670776,0.5555555555555556,0.2222222222222222,9.0,0.3333333333333333,9.0,-0.1111111111111111,0,0,-1.0265186621478888
port-forwarding,2022-09,4,33,0,4.01080897365927,4.083421311456,0.625,0.0,4.0,0.5,4.0,-0.5,0,0,-1.0265186621478888
port-forwarding,2022-10,6,34,0,4.01080897365927,3.9796715333164165,0.5833333333333334,0.3333333333333333,6.0,0.16666666666666666,6.0,0.16666666666666666,0,0,-1.0265186621478888
port-forwarding,2022-11,8,35,0,4.01080897365927,4.034981802431052,0.5625,0.0,8.0,0.125,8.0,-0.125,0,0,-1.0265186621478888
port-forwarding,2022-12,8,36,0,4.01080897365927,4.060136640279977,0.5625,0.25,8.0,0.125,8.0,0.125,1,0,0.9169805168197676
port-forwarding,2023-01,10,37,0,4.01080897365927,3.7658469954249076,0.55,0.3,10.0,0.1,10.0,0.19999999999999998,1,0,1.0695356832578977
port-forwarding,2023-02,5,38,0,4.01080897365927,3.944205929603471,0.6,0.2,5.0,0.0,5.0,0.2,1,0,1.0907751740780631
port-forwarding,2023-03,4,39,0,4.01080897365927,4.070964738458967,0.625,0.0,4.0,0.25,4.0,-0.25,1,0,1.1046366938343386
port-forwarding,2023-04,10,40,0,4.01080897365927,4.089548524054678,0.55,0.0,10.0,0.2,10.0,-0.2,1,0,1.1241669951686228
port-forwarding,2023-05,8,41,0,4.01080897365927,4.019855637673031,0.5625,0.0,8.0,0.25,8.0,-0.25,1,0,1.1129732943112054
port-forwarding,2023-06,6,42,0,4.01080897365927,3.9615592329034137,0.5833333333333334,0.16666666666666666,6.0,0.3333333333333333,6.0,-0.16666666666666666,1,0,1.0867814541979803
port-forwarding,2023-07,6,43,0,4.01080897365927,4.146584891899934,0.5833333333333334,0.0,6.0,0.0,6.0,0.0,1,0,0.9898725818734395
port-forwarding,2023-08,7,44,0,4.01080897365927,4.060200825995649,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,1,0,0.9253188388760717
port-forwarding,2023-09,7,45,0,4.01080897365927,3.94682087237654,0.5714285714285713,0.14285714285714285,7.0,0.2857142857142857,7.0,-0.14285714285714285,1,0,0.9335644841020355
port-forwarding,2023-10,10,46,0,4.01080897365927,3.8677139743728297,0.55,0.0,10.0,0.0,10.0,0.0,1,0,0.9365620085004364
port-forwarding,2023-11,8,47,0,4.01080897365927,3.979308842138561,0.5625,0.0,8.0,0.0,8.0,0.0,1,0,0.9443248097036234
port-forwarding,2023-12,8,48,0,4.01080897365927,4.062724547615246,0.5625,0.0,8.0,0.0,8.0,0.0,1,0,0.931478609386297
port-forwarding,2024-01,5,49,0,4.01080897365927,3.9325150063492407,0.6,0.0,5.0,0.4,5.0,-0.4,1,0,0.9552453601877259
port-forwarding,2024-02,6,50,0,4.01080897365927,3.9939349998428235,0.5833333333333334,0.3333333333333333,6.0,0.0,6.0,0.3333333333333333,1,0,0.9512597482887946
port-forwarding,2024-03,5,51,0,4.01080897365927,3.925148580125011,0.6,0.4,5.0,0.0,5.0,0.4,1,0,0.9241037505892032
port-forwarding,2024-04,11,52,0,4.01080897365927,3.9834810626183663,0.5454545454545454,0.0,11.0,0.18181818181818182,11.0,-0.18181818181818182,1,0,0.893771288491975
port-forwarding,2024-05,5,53,0,4.01080897365927,4.015589796542292,0.6000000000000001,0.0,5.0,0.2,5.0,-0.2,1,0,0.9001548162587621
port-forwarding,2024-06,11,54,0,4.01080897365927,3.9124421333395163,0.5454545454545454,0.18181818181818182,11.0,0.0,11.0,0.18181818181818182,1,0,0.9105996096502342
port-forwarding,2024-07,6,55,0,4.01080897365927,3.780041854214168,0.5833333333333334,0.0,6.0,0.0,6.0,0.0,1,0,0.8185696544784788
port-forwarding,2024-08,4,56,0,4.01080897365927,4.008177086316337,0.625,0.25,4.0,0.25,4.0,0.0,1,0,0.7943736899120964
port-forwarding,2024-09,5,57,0,4.01080897365927,3.9601443150028066,0.6,0.0,5.0,0.4,5.0,-0.4,1,0,0.8537876941417065
port-forwarding,2024-10,5,58,0,4.01080897365927,3.9782705525594984,0.6,0.2,5.0,0.2,5.0,0.0,1,0,0.9025263082320198
port-forwarding,2024-11,6,59,0,4.01080897365927,4.181776460050187,0.5833333333333334,0.16666666666666666,6.0,0.5,6.0,-0.33333333333333337,1,0,0.9175319513804596
port-forwarding,2024-12,6,60,0,4.01080897365927,3.924448499432041,0.5833333333333334,0.3333333333333333,6.0,0.0,6.0,0.3333333333333333,1,0,0.9087605063697853
port-forwarding,2025-01,5,61,0,4.01080897365927,3.7689655215312228,0.6,0.2,5.0,0.2,5.0,0.0,1,0,0.9618948738827183
port-forwarding,2025-02,2,62,0,4.01080897365927,3.8538068298819876,0.75,0.0,2.0,0.0,2.0,0.0,1,0,0.9649936190048208
port-forwarding,2025-04,2,64,0,4.01080897365927,4.160285025407751,0.75,0.0,2.0,0.0,2.0,0.0,1,0,1.0402353442258345
port-forwarding,2025-05,2,65,0,4.01080897365927,4.160625525046157,0.75,0.0,2.0,0.0,2.0,0.0,1,0,0.9513853406830685
port-forwarding,2025-06,2,66,0,4.01080897365927,3.7118706699169413,0.75,0.0,2.0,0.0,2.0,0.0,1,0,1.058190044052818
port-forwarding,2025-07,2,67,0,4.01080897365927,3.6998172911445044,0.75,0.0,2.0,0.5,2.0,-0.5,1,0,0.9884341600286033
port-forwarding,2025-08,1,68,0,4.01080897365927,3.2209521012262483,1.0,1.0,1.0,0.0,1.0,1.0,1,0,1.0250208709494477
port-forwarding,2025-10,3,70,0,4.01080897365927,4.256384569095184,0.6666666666666666,0.6666666666666666,3.0,0.3333333333333333,3.0,0.3333333333333333,1,0,1.0313242330467107
port-forwarding,2025-11,3,71,0,4.01080897365927,3.714681603638487,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,0,1.0094705048817594
port-forwarding,2025-12,2,72,0,4.01080897365927,4.104174726307692,0.75,1.0,1.0,,0.0,,1,0,0.9872705236107
powershell,2020-01,40,1,1,4.180334518418758,4.181020607734541,0.5125,0.325,40.0,0.3,40.0,0.025000000000000022,0,0,-1.0265186621478888
powershell,2020-02,34,2,1,4.180334518418758,4.234701494400729,0.5147058823529411,0.29411764705882354,34.0,0.20588235294117646,34.0,0.08823529411764708,0,0,-1.0265186621478888
powershell,2020-03,40,3,1,4.180334518418758,4.176121782030085,0.5125,0.45,40.0,0.2,40.0,0.25,0,0,-1.0265186621478888
powershell,2020-04,53,4,1,4.180334518418758,4.139804630642876,0.5094339622641509,0.24528301886792453,53.0,0.22641509433962265,53.0,0.018867924528301883,0,0,-1.0265186621478888
powershell,2020-05,45,5,1,4.180334518418758,4.184723903281611,0.5111111111111112,0.26666666666666666,45.0,0.24444444444444444,45.0,0.022222222222222227,0,0,-1.0265186621478888
powershell,2020-06,44,6,1,4.180334518418758,4.26808714732824,0.5113636363636362,0.2727272727272727,44.0,0.2727272727272727,44.0,0.0,0,0,-1.0265186621478888
powershell,2020-07,44,7,1,4.180334518418758,4.050504692721618,0.5113636363636364,0.20454545454545456,44.0,0.22727272727272727,44.0,-0.022727272727272707,0,0,-1.0265186621478888
powershell,2020-08,35,8,1,4.180334518418758,4.227169485918807,0.5142857142857142,0.22857142857142856,35.0,0.34285714285714286,35.0,-0.1142857142857143,0,0,-1.0265186621478888
powershell,2020-09,30,9,1,4.180334518418758,4.25102432514488,0.5166666666666667,0.2,30.0,0.2,30.0,0.0,0,0,-1.0265186621478888
powershell,2020-10,32,10,1,4.180334518418758,4.156022371405832,0.515625,0.21875,32.0,0.125,32.0,0.09375,0,0,-1.0265186621478888
powershell,2020-11,34,11,1,4.180334518418758,4.186055611147541,0.5147058823529411,0.23529411764705882,34.0,0.23529411764705882,34.0,0.0,0,0,-1.0265186621478888
powershell,2020-12,31,12,1,4.180334518418758,4.117373235799909,0.5161290322580645,0.25806451612903225,31.0,0.2903225806451613,31.0,-0.03225806451612906,0,0,-1.0265186621478888
powershell,2021-01,45,13,1,4.180334518418758,4.226028800974744,0.5111111111111112,0.4222222222222222,45.0,0.5111111111111111,45.0,-0.08888888888888885,0,0,-1.0265186621478888
powershell,2021-02,58,14,1,4.180334518418758,4.218758411905093,0.5086206896551724,0.3793103448275862,58.0,0.20689655172413793,58.0,0.17241379310344826,0,0,-1.0265186621478888
powershell,2021-03,39,15,1,4.180334518418758,4.228616229657795,0.5128205128205127,0.28205128205128205,39.0,0.23076923076923078,39.0,0.051282051282051266,0,0,-1.0265186621478888
powershell,2021-04,38,16,1,4.180334518418758,4.203262880312008,0.513157894736842,0.2631578947368421,38.0,0.15789473684210525,38.0,0.10526315789473684,0,0,-1.0265186621478888
