primary_tag,month_id,n_questions,exposure_index,high_tag,first_answer_12h_num,first_answer_12h_denom,first_answer_1d_num,first_answer_1d_denom,first_answer_7d_num,first_answer_7d_denom,accepted_7d_num,accepted_7d_denom,accepted_14d_num,accepted_14d_denom,accepted_30d_num,accepted_30d_denom,first_answer_12h_rate,first_answer_1d_rate,first_answer_7d_rate,accepted_7d_rate,accepted_14d_rate,accepted_30d_rate,post_chatgpt,exposure_post,time_index
linux,2022-04,611,-0.3486118221209918,0,265,611,300,611,360,611,70,611,85,611,99,611,0.4337152209492635,0.4909983633387889,0.5891980360065466,0.11456628477905073,0.13911620294599017,0.16202945990180032,0,-0.0,27
linux,2022-05,650,-0.3486118221209918,0,288,650,325,650,380,650,77,650,89,650,104,650,0.4430769230769231,0.5,0.5846153846153846,0.11846153846153847,0.13692307692307693,0.16,0,-0.0,28
linux,2022-06,593,-0.3486118221209918,0,285,593,319,593,368,593,78,593,87,593,90,593,0.4806070826306914,0.5379426644182125,0.6205733558178752,0.1315345699831366,0.1467116357504216,0.15177065767284992,0,-0.0,29
linux,2022-07,585,-0.3486118221209918,0,272,585,299,585,354,585,80,585,93,585,98,585,0.46495726495726497,0.5111111111111111,0.6051282051282051,0.13675213675213677,0.15897435897435896,0.1675213675213675,0,-0.0,30
linux,2022-08,569,-0.3486118221209918,0,258,569,293,569,343,569,85,569,92,569,106,569,0.45342706502636204,0.5149384885764499,0.6028119507908611,0.14938488576449913,0.1616871704745167,0.18629173989455183,0,-0.0,31
linux,2022-09,595,-0.3486118221209918,0,279,595,309,595,381,595,100,595,118,595,126,595,0.4689075630252101,0.519327731092437,0.6403361344537815,0.16806722689075632,0.19831932773109243,0.21176470588235294,0,-0.0,32
linux,2022-10,611,-0.3486118221209918,0,294,611,341,611,391,611,86,611,97,611,106,611,0.48117839607201307,0.55810147299509,0.6399345335515548,0.1407528641571195,0.15875613747954173,0.1734860883797054,0,-0.0,33
linux,2022-11,578,-0.3486118221209918,0,244,578,271,578,322,578,75,578,92,578,99,578,0.42214532871972316,0.4688581314878893,0.5570934256055363,0.12975778546712802,0.15916955017301038,0.17128027681660898,0,-0.0,34
linux,2022-12,500,-0.3486118221209918,0,217,500,244,500,288,500,67,500,81,500,90,500,0.434,0.488,0.576,0.134,0.162,0.18,1,-0.3486118221209918,35
linux,2023-01,544,-0.3486118221209918,0,240,544,268,544,308,544,63,544,75,544,77,544,0.4411764705882353,0.49264705882352944,0.5661764705882353,0.11580882352941177,0.13786764705882354,0.14154411764705882,1,-0.3486118221209918,36
linux,2023-02,466,-0.3486118221209918,0,192,466,217,466,262,466,68,466,78,466,81,466,0.41201716738197425,0.4656652360515021,0.5622317596566524,0.1459227467811159,0.16738197424892703,0.17381974248927037,1,-0.3486118221209918,37
linux,2023-03,428,-0.3486118221209918,0,195,428,224,428,260,428,69,428,76,428,82,428,0.45560747663551404,0.5233644859813084,0.6074766355140186,0.16121495327102803,0.17757009345794392,0.19158878504672897,1,-0.3486118221209918,38
linux,2023-04,393,-0.3486118221209918,0,157,393,186,393,219,393,62,393,67,393,71,393,0.3994910941475827,0.4732824427480916,0.5572519083969466,0.15776081424936386,0.17048346055979643,0.1806615776081425,1,-0.3486118221209918,39
linux,2023-05,393,-0.3486118221209918,0,163,393,189,393,228,393,56,393,60,393,67,393,0.41475826972010177,0.48091603053435117,0.5801526717557252,0.14249363867684478,0.15267175572519084,0.17048346055979643,1,-0.3486118221209918,40
linux,2023-06,372,-0.3486118221209918,0,146,372,160,372,193,372,48,372,55,372,61,372,0.3924731182795699,0.43010752688172044,0.5188172043010753,0.12903225806451613,0.1478494623655914,0.1639784946236559,1,-0.3486118221209918,41
linux,2023-07,390,-0.3486118221209918,0,166,390,188,390,230,390,65,390,74,390,79,390,0.4256410256410256,0.48205128205128206,0.5897435897435898,0.16666666666666666,0.18974358974358974,0.20256410256410257,1,-0.3486118221209918,42
linux,2023-08,340,-0.3486118221209918,0,149,340,159,340,191,340,53,340,59,340,61,340,0.43823529411764706,0.4676470588235294,0.5617647058823529,0.15588235294117647,0.17352941176470588,0.17941176470588235,1,-0.3486118221209918,43
linux,2023-09,297,-0.3486118221209918,0,105,297,126,297,165,297,47,297,56,297,61,297,0.35353535353535354,0.42424242424242425,0.5555555555555556,0.15824915824915825,0.18855218855218855,0.2053872053872054,1,-0.3486118221209918,44
linux,2023-10,320,-0.3486118221209918,0,135,320,152,320,192,320,56,320,65,320,74,320,0.421875,0.475,0.6,0.175,0.203125,0.23125,1,-0.3486118221209918,45
linux,2023-11,281,-0.3486118221209918,0,112,281,122,281,146,281,29,281,34,281,39,281,0.398576512455516,0.43416370106761565,0.5195729537366548,0.10320284697508897,0.12099644128113879,0.1387900355871886,1,-0.3486118221209918,46
linux,2023-12,241,-0.3486118221209918,0,97,241,111,241,135,241,37,241,43,241,46,241,0.4024896265560166,0.4605809128630705,0.5601659751037344,0.15352697095435686,0.17842323651452283,0.1908713692946058,1,-0.3486118221209918,47
linux,2024-01,235,-0.3486118221209918,0,92,235,110,235,133,235,43,235,45,235,51,235,0.39148936170212767,0.46808510638297873,0.5659574468085107,0.1829787234042553,0.19148936170212766,0.2170212765957447,1,-0.3486118221209918,48
linux,2024-02,240,-0.3486118221209918,0,99,240,114,240,135,240,30,240,36,240,43,240,0.4125,0.475,0.5625,0.125,0.15,0.17916666666666667,1,-0.3486118221209918,49
linux,2024-03,229,-0.3486118221209918,0,80,229,93,229,122,229,42,229,48,229,55,229,0.34934497816593885,0.40611353711790393,0.5327510917030568,0.18340611353711792,0.2096069868995633,0.24017467248908297,1,-0.3486118221209918,50
linux,2024-04,235,-0.3486118221209918,0,99,235,117,235,139,235,39,235,46,235,46,235,0.42127659574468085,0.4978723404255319,0.5914893617021276,0.16595744680851063,0.19574468085106383,0.19574468085106383,1,-0.3486118221209918,51
linux,2024-05,227,-0.3486118221209918,0,84,227,103,227,134,227,27,227,31,227,35,227,0.3700440528634361,0.45374449339207046,0.5903083700440529,0.11894273127753303,0.13656387665198239,0.15418502202643172,1,-0.3486118221209918,52
linux,2024-06,191,-0.3486118221209918,0,69,191,80,191,101,191,30,191,38,191,39,191,0.3612565445026178,0.418848167539267,0.5287958115183246,0.15706806282722513,0.19895287958115182,0.20418848167539266,1,-0.3486118221209918,53
linux,2024-07,180,-0.3486118221209918,0,50,180,63,180,90,180,30,180,32,180,34,180,0.2777777777777778,0.35,0.5,0.16666666666666666,0.17777777777777778,0.18888888888888888,1,-0.3486118221209918,54
linux,2024-08,126,-0.3486118221209918,0,54,126,62,126,78,126,23,126,26,126,26,126,0.42857142857142855,0.49206349206349204,0.6190476190476191,0.18253968253968253,0.20634920634920634,0.20634920634920634,1,-0.3486118221209918,55
linux,2024-09,140,-0.3486118221209918,0,49,140,56,140,77,140,20,140,22,140,26,140,0.35,0.4,0.55,0.14285714285714285,0.15714285714285714,0.18571428571428572,1,-0.3486118221209918,56
linux,2024-10,119,-0.3486118221209918,0,51,119,60,119,71,119,25,119,28,119,32,119,0.42857142857142855,0.5042016806722689,0.5966386554621849,0.21008403361344538,0.23529411764705882,0.2689075630252101,1,-0.3486118221209918,57
linux,2024-11,131,-0.3486118221209918,0,56,131,64,131,74,131,16,131,17,131,19,131,0.42748091603053434,0.48854961832061067,0.5648854961832062,0.12213740458015267,0.1297709923664122,0.1450381679389313,1,-0.3486118221209918,58
linux,2024-12,97,-0.3486118221209918,0,33,97,41,97,56,97,13,97,15,97,18,97,0.3402061855670103,0.422680412371134,0.5773195876288659,0.13402061855670103,0.15463917525773196,0.18556701030927836,1,-0.3486118221209918,59
linux,2025-01,119,-0.3486118221209918,0,44,119,50,119,61,119,17,119,20,119,21,119,0.3697478991596639,0.42016806722689076,0.5126050420168067,0.14285714285714285,0.16806722689075632,0.17647058823529413,1,-0.3486118221209918,60
linux,2025-02,113,-0.3486118221209918,0,44,113,50,113,58,113,18,113,18,113,20,113,0.3893805309734513,0.4424778761061947,0.5132743362831859,0.1592920353982301,0.1592920353982301,0.17699115044247787,1,-0.3486118221209918,61
linux,2025-03,121,-0.3486118221209918,0,43,121,49,121,60,121,21,121,26,121,28,121,0.35537190082644626,0.4049586776859504,0.49586776859504134,0.17355371900826447,0.21487603305785125,0.23140495867768596,1,-0.3486118221209918,62
linux,2025-04,84,-0.3486118221209918,0,27,84,31,84,42,84,11,84,11,84,13,84,0.32142857142857145,0.36904761904761907,0.5,0.13095238095238096,0.13095238095238096,0.15476190476190477,1,-0.3486118221209918,63
linux,2025-05,68,-0.3486118221209918,0,21,68,22,68,36,68,11,68,13,68,14,68,0.3088235294117647,0.3235294117647059,0.5294117647058824,0.16176470588235295,0.19117647058823528,0.20588235294117646,1,-0.3486118221209918,64
linux,2025-06,49,-0.3486118221209918,0,16,49,17,49,18,49,4,49,4,49,5,49,0.32653061224489793,0.3469387755102041,0.3673469387755102,0.08163265306122448,0.08163265306122448,0.10204081632653061,1,-0.3486118221209918,65
linux,2025-07,50,-0.3486118221209918,0,18,50,24,50,30,50,9,50,10,50,10,50,0.36,0.48,0.6,0.18,0.2,0.2,1,-0.3486118221209918,66
linux,2025-08,39,-0.3486118221209918,0,14,39,15,39,18,39,8,39,10,39,11,39,0.358974358974359,0.38461538461538464,0.46153846153846156,0.20512820512820512,0.2564102564102564,0.28205128205128205,1,-0.3486118221209918,67
linux,2025-09,37,-0.3486118221209918,0,13,37,18,37,22,37,6,37,9,37,9,37,0.35135135135135137,0.4864864864864865,0.5945945945945946,0.16216216216216217,0.24324324324324326,0.24324324324324326,1,-0.3486118221209918,68
linux,2025-10,36,-0.3486118221209918,0,12,36,15,36,24,36,8,36,9,36,11,36,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.2222222222222222,0.25,0.3055555555555556,1,-0.3486118221209918,69
linux,2025-11,22,-0.3486118221209918,0,6,22,6,22,9,22,2,22,2,22,2,22,0.2727272727272727,0.2727272727272727,0.4090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,1,-0.3486118221209918,70
linux,2025-12,28,-0.3486118221209918,0,13,27,12,25,13,22,1,22,0,19,0,2,0.48148148148148145,0.48,0.5909090909090909,0.045454545454545456,0.0,0.0,1,-0.3486118221209918,71
memory-management,2020-01,76,-0.522609519626134,0,57,76,59,76,60,76,7,76,11,76,12,76,0.75,0.7763157894736842,0.7894736842105263,0.09210526315789473,0.14473684210526316,0.15789473684210525,0,-0.0,0
memory-management,2020-02,76,-0.522609519626134,0,48,76,48,76,53,76,11,76,14,76,15,76,0.631578947368421,0.631578947368421,0.6973684210526315,0.14473684210526316,0.18421052631578946,0.19736842105263158,0,-0.0,1
memory-management,2020-03,66,-0.522609519626134,0,48,66,50,66,54,66,16,66,17,66,20,66,0.7272727272727273,0.7575757575757576,0.8181818181818182,0.24242424242424243,0.25757575757575757,0.30303030303030304,0,-0.0,2
memory-management,2020-04,98,-0.522609519626134,0,59,98,64,98,69,98,16,98,17,98,19,98,0.6020408163265306,0.6530612244897959,0.7040816326530612,0.16326530612244897,0.17346938775510204,0.19387755102040816,0,-0.0,3
memory-management,2020-05,95,-0.522609519626134,0,56,95,63,95,68,95,12,95,14,95,15,95,0.5894736842105263,0.6631578947368421,0.7157894736842105,0.12631578947368421,0.14736842105263157,0.15789473684210525,0,-0.0,4
memory-management,2020-06,120,-0.522609519626134,0,72,120,75,120,78,120,16,120,18,120,21,120,0.6,0.625,0.65,0.13333333333333333,0.15,0.175,0,-0.0,5
memory-management,2020-07,88,-0.522609519626134,0,61,88,66,88,68,88,11,88,14,88,15,88,0.6931818181818182,0.75,0.7727272727272727,0.125,0.1590909090909091,0.17045454545454544,0,-0.0,6
memory-management,2020-08,90,-0.522609519626134,0,60,90,65,90,71,90,16,90,17,90,18,90,0.6666666666666666,0.7222222222222222,0.7888888888888889,0.17777777777777778,0.18888888888888888,0.2,0,-0.0,7
memory-management,2020-09,70,-0.522609519626134,0,44,70,44,70,53,70,8,70,9,70,9,70,0.6285714285714286,0.6285714285714286,0.7571428571428571,0.11428571428571428,0.12857142857142856,0.12857142857142856,0,-0.0,8
memory-management,2020-10,71,-0.522609519626134,0,45,71,48,71,52,71,14,71,14,71,16,71,0.6338028169014085,0.676056338028169,0.7323943661971831,0.19718309859154928,0.19718309859154928,0.22535211267605634,0,-0.0,9
memory-management,2020-11,66,-0.522609519626134,0,31,66,36,66,42,66,8,66,8,66,8,66,0.4696969696969697,0.5454545454545454,0.6363636363636364,0.12121212121212122,0.12121212121212122,0.12121212121212122,0,-0.0,10
memory-management,2020-12,62,-0.522609519626134,0,38,62,42,62,45,62,12,62,12,62,14,62,0.6129032258064516,0.6774193548387096,0.7258064516129032,0.1935483870967742,0.1935483870967742,0.22580645161290322,0,-0.0,11
memory-management,2021-01,87,-0.522609519626134,0,55,87,58,87,66,87,18,87,19,87,21,87,0.632183908045977,0.6666666666666666,0.7586206896551724,0.20689655172413793,0.21839080459770116,0.2413793103448276,0,-0.0,12
memory-management,2021-02,60,-0.522609519626134,0,34,60,40,60,45,60,14,60,17,60,17,60,0.5666666666666667,0.6666666666666666,0.75,0.23333333333333334,0.2833333333333333,0.2833333333333333,0,-0.0,13
memory-management,2021-03,77,-0.522609519626134,0,49,77,55,77,57,77,22,77,23,77,24,77,0.6363636363636364,0.7142857142857143,0.7402597402597403,0.2857142857142857,0.2987012987012987,0.3116883116883117,0,-0.0,14
memory-management,2021-04,66,-0.522609519626134,0,44,66,45,66,48,66,10,66,10,66,10,66,0.6666666666666666,0.6818181818181818,0.7272727272727273,0.15151515151515152,0.15151515151515152,0.15151515151515152,0,-0.0,15
memory-management,2021-05,61,-0.522609519626134,0,35,61,38,61,39,61,6,61,9,61,9,61,0.5737704918032787,0.6229508196721312,0.639344262295082,0.09836065573770492,0.14754098360655737,0.14754098360655737,0,-0.0,16
memory-management,2021-06,49,-0.522609519626134,0,30,49,31,49,34,49,8,49,9,49,9,49,0.6122448979591837,0.6326530612244898,0.6938775510204082,0.16326530612244897,0.1836734693877551,0.1836734693877551,0,-0.0,17
memory-management,2021-07,63,-0.522609519626134,0,41,63,44,63,45,63,9,63,10,63,10,63,0.6507936507936508,0.6984126984126984,0.7142857142857143,0.14285714285714285,0.15873015873015872,0.15873015873015872,0,-0.0,18
memory-management,2021-08,48,-0.522609519626134,0,26,48,29,48,31,48,8,48,8,48,8,48,0.5416666666666666,0.6041666666666666,0.6458333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,-0.0,19
memory-management,2021-09,46,-0.522609519626134,0,28,46,28,46,32,46,4,46,5,46,6,46,0.6086956521739131,0.6086956521739131,0.6956521739130435,0.08695652173913043,0.10869565217391304,0.13043478260869565,0,-0.0,20
memory-management,2021-10,38,-0.522609519626134,0,24,38,26,38,28,38,1,38,4,38,6,38,0.631578947368421,0.6842105263157895,0.7368421052631579,0.02631578947368421,0.10526315789473684,0.15789473684210525,0,-0.0,21
memory-management,2021-11,55,-0.522609519626134,0,32,55,36,55,37,55,9,55,10,55,14,55,0.5818181818181818,0.6545454545454545,0.6727272727272727,0.16363636363636364,0.18181818181818182,0.2545454545454545,0,-0.0,22
memory-management,2021-12,53,-0.522609519626134,0,39,53,39,53,41,53,8,53,8,53,10,53,0.7358490566037735,0.7358490566037735,0.7735849056603774,0.1509433962264151,0.1509433962264151,0.18867924528301888,0,-0.0,23
memory-management,2022-01,51,-0.522609519626134,0,33,51,37,51,40,51,6,51,6,51,6,51,0.6470588235294118,0.7254901960784313,0.7843137254901961,0.11764705882352941,0.11764705882352941,0.11764705882352941,0,-0.0,24
memory-management,2022-02,49,-0.522609519626134,0,27,49,30,49,33,49,9,49,9,49,9,49,0.5510204081632653,0.6122448979591837,0.673469387755102,0.1836734693877551,0.1836734693877551,0.1836734693877551,0,-0.0,25
memory-management,2022-03,58,-0.522609519626134,0,35,58,37,58,41,58,6,58,8,58,8,58,0.603448275862069,0.6379310344827587,0.7068965517241379,0.10344827586206896,0.13793103448275862,0.13793103448275862,0,-0.0,26
memory-management,2022-04,32,-0.522609519626134,0,18,32,19,32,20,32,2,32,3,32,4,32,0.5625,0.59375,0.625,0.0625,0.09375,0.125,0,-0.0,27
memory-management,2022-05,52,-0.522609519626134,0,38,52,38,52,40,52,7,52,8,52,8,52,0.7307692307692307,0.7307692307692307,0.7692307692307693,0.1346153846153846,0.15384615384615385,0.15384615384615385,0,-0.0,28
memory-management,2022-06,54,-0.522609519626134,0,31,54,31,54,36,54,10,54,11,54,13,54,0.5740740740740741,0.5740740740740741,0.6666666666666666,0.18518518518518517,0.2037037037037037,0.24074074074074073,0,-0.0,29
memory-management,2022-07,53,-0.522609519626134,0,35,53,35,53,40,53,9,53,12,53,12,53,0.660377358490566,0.660377358490566,0.7547169811320755,0.16981132075471697,0.22641509433962265,0.22641509433962265,0,-0.0,30
memory-management,2022-08,58,-0.522609519626134,0,36,58,38,58,41,58,11,58,11,58,11,58,0.6206896551724138,0.6551724137931034,0.7068965517241379,0.1896551724137931,0.1896551724137931,0.1896551724137931,0,-0.0,31
memory-management,2022-09,45,-0.522609519626134,0,23,45,24,45,28,45,7,45,7,45,7,45,0.5111111111111111,0.5333333333333333,0.6222222222222222,0.15555555555555556,0.15555555555555556,0.15555555555555556,0,-0.0,32
memory-management,2022-10,53,-0.522609519626134,0,36,53,39,53,41,53,8,53,8,53,9,53,0.6792452830188679,0.7358490566037735,0.7735849056603774,0.1509433962264151,0.1509433962264151,0.16981132075471697,0,-0.0,33
memory-management,2022-11,53,-0.522609519626134,0,23,53,25,53,30,53,9,53,9,53,11,53,0.4339622641509434,0.4716981132075472,0.5660377358490566,0.16981132075471697,0.16981132075471697,0.20754716981132076,0,-0.0,34
memory-management,2022-12,44,-0.522609519626134,0,26,44,27,44,31,44,8,44,9,44,9,44,0.5909090909090909,0.6136363636363636,0.7045454545454546,0.18181818181818182,0.20454545454545456,0.20454545454545456,1,-0.522609519626134,35
memory-management,2023-01,55,-0.522609519626134,0,38,55,39,55,40,55,7,55,8,55,9,55,0.6909090909090909,0.7090909090909091,0.7272727272727273,0.12727272727272726,0.14545454545454545,0.16363636363636364,1,-0.522609519626134,36
memory-management,2023-02,36,-0.522609519626134,0,21,36,23,36,27,36,8,36,8,36,8,36,0.5833333333333334,0.6388888888888888,0.75,0.2222222222222222,0.2222222222222222,0.2222222222222222,1,-0.522609519626134,37
memory-management,2023-03,46,-0.522609519626134,0,25,46,28,46,31,46,9,46,9,46,10,46,0.5434782608695652,0.6086956521739131,0.6739130434782609,0.1956521739130435,0.1956521739130435,0.21739130434782608,1,-0.522609519626134,38
memory-management,2023-04,26,-0.522609519626134,0,15,26,16,26,20,26,5,26,5,26,5,26,0.5769230769230769,0.6153846153846154,0.7692307692307693,0.19230769230769232,0.19230769230769232,0.19230769230769232,1,-0.522609519626134,39
memory-management,2023-05,32,-0.522609519626134,0,15,32,17,32,21,32,8,32,8,32,10,32,0.46875,0.53125,0.65625,0.25,0.25,0.3125,1,-0.522609519626134,40
memory-management,2023-06,30,-0.522609519626134,0,15,30,17,30,17,30,5,30,5,30,6,30,0.5,0.5666666666666667,0.5666666666666667,0.16666666666666666,0.16666666666666666,0.2,1,-0.522609519626134,41
memory-management,2023-07,30,-0.522609519626134,0,18,30,21,30,23,30,4,30,4,30,4,30,0.6,0.7,0.7666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,1,-0.522609519626134,42
memory-management,2023-08,37,-0.522609519626134,0,25,37,25,37,27,37,6,37,7,37,8,37,0.6756756756756757,0.6756756756756757,0.7297297297297297,0.16216216216216217,0.1891891891891892,0.21621621621621623,1,-0.522609519626134,43
memory-management,2023-09,32,-0.522609519626134,0,18,32,19,32,21,32,8,32,8,32,8,32,0.5625,0.59375,0.65625,0.25,0.25,0.25,1,-0.522609519626134,44
memory-management,2023-10,26,-0.522609519626134,0,14,26,15,26,15,26,7,26,7,26,7,26,0.5384615384615384,0.5769230769230769,0.5769230769230769,0.2692307692307692,0.2692307692307692,0.2692307692307692,1,-0.522609519626134,45
memory-management,2023-11,39,-0.522609519626134,0,21,39,21,39,23,39,7,39,7,39,7,39,0.5384615384615384,0.5384615384615384,0.5897435897435898,0.1794871794871795,0.1794871794871795,0.1794871794871795,1,-0.522609519626134,46
memory-management,2023-12,26,-0.522609519626134,0,13,26,13,26,14,26,4,26,4,26,4,26,0.5,0.5,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.15384615384615385,1,-0.522609519626134,47
memory-management,2024-01,33,-0.522609519626134,0,18,33,18,33,19,33,0,33,0,33,0,33,0.5454545454545454,0.5454545454545454,0.5757575757575758,0.0,0.0,0.0,1,-0.522609519626134,48
memory-management,2024-02,30,-0.522609519626134,0,16,30,19,30,20,30,3,30,3,30,5,30,0.5333333333333333,0.6333333333333333,0.6666666666666666,0.1,0.1,0.16666666666666666,1,-0.522609519626134,49
memory-management,2024-03,24,-0.522609519626134,0,13,24,14,24,16,24,5,24,5,24,6,24,0.5416666666666666,0.5833333333333334,0.6666666666666666,0.20833333333333334,0.20833333333333334,0.25,1,-0.522609519626134,50
memory-management,2024-04,30,-0.522609519626134,0,15,30,17,30,19,30,5,30,5,30,6,30,0.5,0.5666666666666667,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.2,1,-0.522609519626134,51
memory-management,2024-05,25,-0.522609519626134,0,14,25,15,25,17,25,3,25,5,25,5,25,0.56,0.6,0.68,0.12,0.2,0.2,1,-0.522609519626134,52
memory-management,2024-06,13,-0.522609519626134,0,5,13,7,13,7,13,1,13,1,13,1,13,0.38461538461538464,0.5384615384615384,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.07692307692307693,1,-0.522609519626134,53
memory-management,2024-07,23,-0.522609519626134,0,9,23,10,23,13,23,2,23,3,23,3,23,0.391304347826087,0.43478260869565216,0.5652173913043478,0.08695652173913043,0.13043478260869565,0.13043478260869565,1,-0.522609519626134,54
memory-management,2024-08,18,-0.522609519626134,0,12,18,13,18,13,18,3,18,3,18,3,18,0.6666666666666666,0.7222222222222222,0.7222222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,-0.522609519626134,55
memory-management,2024-09,21,-0.522609519626134,0,7,21,9,21,12,21,2,21,3,21,3,21,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.09523809523809523,0.14285714285714285,0.14285714285714285,1,-0.522609519626134,56
memory-management,2024-10,22,-0.522609519626134,0,13,22,14,22,15,22,7,22,7,22,7,22,0.5909090909090909,0.6363636363636364,0.6818181818181818,0.3181818181818182,0.3181818181818182,0.3181818181818182,1,-0.522609519626134,57
memory-management,2024-11,22,-0.522609519626134,0,13,22,13,22,16,22,9,22,9,22,9,22,0.5909090909090909,0.5909090909090909,0.7272727272727273,0.4090909090909091,0.4090909090909091,0.4090909090909091,1,-0.522609519626134,58
memory-management,2024-12,13,-0.522609519626134,0,9,13,10,13,11,13,2,13,2,13,2,13,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.15384615384615385,0.15384615384615385,0.15384615384615385,1,-0.522609519626134,59
memory-management,2025-01,14,-0.522609519626134,0,8,14,9,14,9,14,3,14,3,14,3,14,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.21428571428571427,0.21428571428571427,0.21428571428571427,1,-0.522609519626134,60
memory-management,2025-02,8,-0.522609519626134,0,6,8,6,8,6,8,3,8,3,8,3,8,0.75,0.75,0.75,0.375,0.375,0.375,1,-0.522609519626134,61
memory-management,2025-03,12,-0.522609519626134,0,6,12,6,12,7,12,3,12,3,12,3,12,0.5,0.5,0.5833333333333334,0.25,0.25,0.25,1,-0.522609519626134,62
memory-management,2025-04,14,-0.522609519626134,0,5,14,5,14,7,14,2,14,2,14,2,14,0.35714285714285715,0.35714285714285715,0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,1,-0.522609519626134,63
memory-management,2025-05,16,-0.522609519626134,0,10,16,11,16,12,16,7,16,7,16,7,16,0.625,0.6875,0.75,0.4375,0.4375,0.4375,1,-0.522609519626134,64
memory-management,2025-06,6,-0.522609519626134,0,2,6,3,6,3,6,1,6,3,6,5,6,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.8333333333333334,1,-0.522609519626134,65
memory-management,2025-07,13,-0.522609519626134,0,9,13,9,13,10,13,4,13,5,13,5,13,0.6923076923076923,0.6923076923076923,0.7692307692307693,0.3076923076923077,0.38461538461538464,0.38461538461538464,1,-0.522609519626134,66
memory-management,2025-08,5,-0.522609519626134,0,1,5,2,5,3,5,0,5,0,5,0,5,0.2,0.4,0.6,0.0,0.0,0.0,1,-0.522609519626134,67
memory-management,2025-09,4,-0.522609519626134,0,4,4,4,4,4,4,0,4,0,4,0,4,1.0,1.0,1.0,0.0,0.0,0.0,1,-0.522609519626134,68
memory-management,2025-10,9,-0.522609519626134,0,4,9,4,9,4,9,0,9,0,9,2,9,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,0.2222222222222222,1,-0.522609519626134,69
memory-management,2025-11,8,-0.522609519626134,0,3,8,4,8,4,8,2,8,2,8,2,8,0.375,0.5,0.5,0.25,0.25,0.25,1,-0.522609519626134,70
memory-management,2025-12,1,-0.522609519626134,0,0,1,0,1,1,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0,,,1,-0.522609519626134,71
multithreading,2020-01,462,-1.0198880283282128,0,302,462,321,462,358,462,90,462,100,462,103,462,0.6536796536796536,0.6948051948051948,0.7748917748917749,0.19480519480519481,0.21645021645021645,0.22294372294372294,0,-0.0,0
multithreading,2020-02,417,-1.0198880283282128,0,267,417,280,417,303,417,62,417,72,417,79,417,0.6402877697841727,0.6714628297362111,0.7266187050359713,0.1486810551558753,0.17266187050359713,0.18944844124700239,0,-0.0,1
multithreading,2020-03,456,-1.0198880283282128,0,282,456,300,456,324,456,67,456,76,456,80,456,0.618421052631579,0.6578947368421053,0.7105263157894737,0.14692982456140352,0.16666666666666666,0.17543859649122806,0,-0.0,2
multithreading,2020-04,531,-1.0198880283282128,0,324,531,359,531,384,531,111,531,116,531,130,531,0.6101694915254238,0.6760828625235404,0.7231638418079096,0.20903954802259886,0.2184557438794727,0.2448210922787194,0,-0.0,3
multithreading,2020-05,621,-1.0198880283282128,0,376,621,408,621,441,621,110,621,114,621,121,621,0.605475040257649,0.6570048309178744,0.7101449275362319,0.17713365539452497,0.18357487922705315,0.19484702093397746,0,-0.0,4
multithreading,2020-06,447,-1.0198880283282128,0,274,447,288,447,323,447,81,447,91,447,96,447,0.6129753914988815,0.6442953020134228,0.7225950782997763,0.18120805369127516,0.203579418344519,0.21476510067114093,0,-0.0,5
multithreading,2020-07,494,-1.0198880283282128,0,316,494,336,494,367,494,84,494,92,494,101,494,0.6396761133603239,0.680161943319838,0.742914979757085,0.1700404858299595,0.1862348178137652,0.20445344129554655,0,-0.0,6
multithreading,2020-08,428,-1.0198880283282128,0,271,428,296,428,322,428,79,428,91,428,97,428,0.633177570093458,0.6915887850467289,0.7523364485981309,0.18457943925233644,0.21261682242990654,0.2266355140186916,0,-0.0,7
multithreading,2020-09,357,-1.0198880283282128,0,215,357,231,357,256,357,65,357,72,357,79,357,0.6022408963585434,0.6470588235294118,0.7170868347338936,0.18207282913165265,0.20168067226890757,0.22128851540616246,0,-0.0,8
multithreading,2020-10,378,-1.0198880283282128,0,233,378,249,378,267,378,75,378,81,378,85,378,0.6164021164021164,0.6587301587301587,0.7063492063492064,0.1984126984126984,0.21428571428571427,0.22486772486772486,0,-0.0,9
multithreading,2020-11,386,-1.0198880283282128,0,234,386,251,386,282,386,78,386,91,386,102,386,0.6062176165803109,0.6502590673575129,0.7305699481865285,0.20207253886010362,0.23575129533678757,0.26424870466321243,0,-0.0,10
