setting,primary_tag,month_id,time_index,n_questions,exposure_index,predicted_exposure_mean,residual_queue_complexity_index_mean,first_answer_1d_rate,accepted_30d_rate,response_cert_gap,post_chatgpt,chatgpt_z,cluster_id,high_post,exposure_chatgpt
superuser,port-forwarding,2022-11,35.0,8,4.01080897365927,4.034981802431052,0.5625,0.0,0.125,-0.125,0,-1.0265186621478888,superuser::port-forwarding,0.0,-4.11717026177146
superuser,port-forwarding,2022-12,36.0,8,4.01080897365927,4.060136640279977,0.5625,0.25,0.125,0.125,1,0.9169805168197676,superuser::port-forwarding,4.01080897365927,3.6778336855314384
superuser,port-forwarding,2023-01,37.0,10,4.01080897365927,3.765846995424908,0.55,0.3,0.1,0.1999999999999999,1,1.0695356832578975,superuser::port-forwarding,4.01080897365927,4.2897033160595734
superuser,port-forwarding,2023-02,38.0,5,4.01080897365927,3.944205929603471,0.6,0.2,0.0,0.2,1,1.0907751740780631,superuser::port-forwarding,4.01080897365927,4.374890856437047
superuser,port-forwarding,2023-03,39.0,4,4.01080897365927,4.070964738458967,0.625,0.0,0.25,-0.25,1,1.1046366938343386,superuser::port-forwarding,4.01080897365927,4.430486764264073
superuser,port-forwarding,2023-04,40.0,10,4.01080897365927,4.089548524054678,0.55,0.0,0.2,-0.2,1,1.1241669951686228,superuser::port-forwarding,4.01080897365927,4.508819072113889
superuser,port-forwarding,2023-05,41.0,8,4.01080897365927,4.019855637673031,0.5625,0.0,0.25,-0.25,1,1.1129732943112054,superuser::port-forwarding,4.01080897365927,4.4639232762665015
superuser,port-forwarding,2023-06,42.0,6,4.01080897365927,3.9615592329034137,0.5833333333333334,0.1666666666666666,0.3333333333333333,-0.1666666666666666,1,1.0867814541979803,superuser::port-forwarding,4.01080897365927,4.35887280890373
superuser,port-forwarding,2023-07,43.0,6,4.01080897365927,4.146584891899934,0.5833333333333334,0.0,0.0,0.0,1,0.9898725818734396,superuser::port-forwarding,4.01080897365927,3.970189834157262
superuser,port-forwarding,2023-08,44.0,7,4.01080897365927,4.060200825995649,0.5714285714285713,0.1428571428571428,0.1428571428571428,0.0,1,0.9253188388760716,superuser::port-forwarding,4.01080897365927,3.711277102460124
superuser,port-forwarding,2023-09,45.0,7,4.01080897365927,3.94682087237654,0.5714285714285713,0.1428571428571428,0.2857142857142857,-0.1428571428571428,1,0.9335644841020356,superuser::port-forwarding,4.01080897365927,3.744348810326031
superuser,port-forwarding,2023-10,46.0,10,4.01080897365927,3.8677139743728297,0.55,0.0,0.0,0.0,1,0.9365620085004364,superuser::port-forwarding,4.01080897365927,3.7563713080818992
superuser,port-forwarding,2023-11,47.0,8,4.01080897365927,3.979308842138561,0.5625,0.0,0.0,0.0,1,0.9443248097036234,superuser::port-forwarding,4.01080897365927,3.787506420808375
superuser,port-forwarding,2023-12,48.0,8,4.01080897365927,4.062724547615246,0.5625,0.0,0.0,0.0,1,0.931478609386297,superuser::port-forwarding,4.01080897365927,3.7359827652982176
superuser,port-forwarding,2024-01,49.0,5,4.01080897365927,3.9325150063492407,0.6,0.0,0.4,-0.4,1,0.955245360187726,superuser::port-forwarding,4.01080897365927,3.8313066626873127
superuser,port-forwarding,2024-02,50.0,6,4.01080897365927,3.993934999842824,0.5833333333333334,0.3333333333333333,0.0,0.3333333333333333,1,0.9512597482887946,superuser::port-forwarding,4.01080897365927,3.8153211347175553
superuser,port-forwarding,2024-03,51.0,5,4.01080897365927,3.925148580125011,0.6,0.4,0.0,0.4,1,0.9241037505892032,superuser::port-forwarding,4.01080897365927,3.706403615455364
superuser,port-forwarding,2024-04,52.0,11,4.01080897365927,3.9834810626183663,0.5454545454545454,0.0,0.1818181818181818,-0.1818181818181818,1,0.893771288491975,superuser::port-forwarding,4.01080897365927,3.584745904282621
superuser,port-forwarding,2024-05,53.0,5,4.01080897365927,4.015589796542292,0.6000000000000001,0.0,0.2,-0.2,1,0.9001548162587621,superuser::port-forwarding,4.01080897365927,3.610349014733254
superuser,port-forwarding,2024-06,54.0,11,4.01080897365927,3.912442133339516,0.5454545454545454,0.1818181818181818,0.0,0.1818181818181818,1,0.9105996096502342,superuser::port-forwarding,4.01080897365927,3.6522410857957874
superuser,port-forwarding,2024-07,55.0,6,4.01080897365927,3.780041854214168,0.5833333333333334,0.0,0.0,0.0,1,0.8185696544784788,superuser::port-forwarding,4.01080897365927,3.2831265157474507
superuser,port-forwarding,2024-08,56.0,4,4.01080897365927,4.008177086316337,0.625,0.25,0.25,0.0,1,0.7943736899120964,superuser::port-forwarding,4.01080897365927,3.1860811239382625
superuser,port-forwarding,2024-09,57.0,5,4.01080897365927,3.960144315002807,0.6,0.0,0.4,-0.4,1,0.8537876941417065,superuser::port-forwarding,4.01080897365927,3.424379345263412
superuser,port-forwarding,2024-10,58.0,5,4.01080897365927,3.9782705525594975,0.6,0.2,0.2,0.0,1,0.9025263082320198,superuser::port-forwarding,4.01080897365927,3.6198606160205573
superuser,port-forwarding,2024-11,59.0,6,4.01080897365927,4.181776460050187,0.5833333333333334,0.1666666666666666,0.5,-0.3333333333333333,1,0.9175319513804596,superuser::port-forwarding,4.01080897365927,3.6800453842158483
superuser,port-forwarding,2024-12,60.0,6,4.01080897365927,3.924448499432041,0.5833333333333334,0.3333333333333333,0.0,0.3333333333333333,1,0.9087605063697852,superuser::port-forwarding,4.01080897365927,3.6448647938550764
superuser,port-forwarding,2025-01,61.0,5,4.01080897365927,3.768965521531223,0.6,0.2,0.2,0.0,1,0.9618948738827184,superuser::port-forwarding,4.01080897365927,3.8579765918856586
superuser,port-forwarding,2025-02,62.0,2,4.01080897365927,3.853806829881988,0.75,0.0,0.0,0.0,1,0.9649936190048208,superuser::port-forwarding,4.01080897365927,3.8704050666284697
superuser,port-forwarding,2025-04,64.0,2,4.01080897365927,4.160285025407751,0.75,0.0,0.0,0.0,1,1.0402353442258343,superuser::port-forwarding,4.01080897365927,4.172185253338515
superuser,port-forwarding,2025-05,65.0,2,4.01080897365927,4.160625525046157,0.75,0.0,0.0,0.0,1,0.9513853406830683,superuser::port-forwarding,4.01080897365927,3.815824861819532
superuser,port-forwarding,2025-06,66.0,2,4.01080897365927,3.711870669916941,0.75,0.0,0.0,0.0,1,1.058190044052818,superuser::port-forwarding,4.01080897365927,4.24419812452394
superuser,port-forwarding,2025-07,67.0,2,4.01080897365927,3.699817291144504,0.75,0.0,0.5,-0.5,1,0.9884341600286032,superuser::port-forwarding,4.01080897365927,3.964420598914084
superuser,port-forwarding,2025-08,68.0,1,4.01080897365927,3.2209521012262483,1.0,1.0,0.0,1.0,1,1.0250208709494475,superuser::port-forwarding,4.01080897365927,4.111162907392084
superuser,port-forwarding,2025-10,70.0,3,4.01080897365927,4.256384569095184,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,1.0313242330467107,superuser::port-forwarding,4.01080897365927,4.136444488656011
superuser,port-forwarding,2025-11,71.0,3,4.01080897365927,3.714681603638487,0.6666666666666666,0.0,0.3333333333333333,-0.3333333333333333,1,1.0094705048817594,superuser::port-forwarding,4.01080897365927,4.048793359624114
superuser,port-forwarding,2025-12,72.0,2,4.01080897365927,4.104174726307692,0.75,1.0,,,1,0.9872705236107,superuser::port-forwarding,4.01080897365927,3.9597534755270813
superuser,powershell,2020-01,1.0,40,4.180334518418758,4.181020607734541,0.5125,0.325,0.3,0.025,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2020-02,2.0,34,4.180334518418758,4.234701494400729,0.5147058823529411,0.2941176470588235,0.2058823529411764,0.088235294117647,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2020-03,3.0,40,4.180334518418758,4.176121782030085,0.5125,0.45,0.2,0.25,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2020-04,4.0,53,4.180334518418758,4.139804630642876,0.5094339622641509,0.2452830188679245,0.2264150943396226,0.0188679245283018,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2020-05,5.0,45,4.180334518418758,4.184723903281611,0.5111111111111112,0.2666666666666666,0.2444444444444444,0.0222222222222222,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2020-06,6.0,44,4.180334518418758,4.26808714732824,0.5113636363636362,0.2727272727272727,0.2727272727272727,0.0,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2020-07,7.0,44,4.180334518418758,4.050504692721618,0.5113636363636364,0.2045454545454545,0.2272727272727272,-0.0227272727272727,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2020-08,8.0,35,4.180334518418758,4.227169485918807,0.5142857142857142,0.2285714285714285,0.3428571428571428,-0.1142857142857143,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2020-09,9.0,30,4.180334518418758,4.25102432514488,0.5166666666666667,0.2,0.2,0.0,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2020-10,10.0,32,4.180334518418758,4.156022371405832,0.515625,0.21875,0.125,0.09375,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2020-11,11.0,34,4.180334518418758,4.186055611147541,0.5147058823529411,0.2352941176470588,0.2352941176470588,0.0,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2020-12,12.0,31,4.180334518418758,4.117373235799909,0.5161290322580645,0.2580645161290322,0.2903225806451613,-0.032258064516129,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2021-01,13.0,45,4.180334518418758,4.226028800974744,0.5111111111111112,0.4222222222222222,0.5111111111111111,-0.0888888888888888,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2021-02,14.0,58,4.180334518418758,4.218758411905093,0.5086206896551724,0.3793103448275862,0.2068965517241379,0.1724137931034482,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2021-03,15.0,39,4.180334518418758,4.228616229657795,0.5128205128205127,0.282051282051282,0.2307692307692307,0.0512820512820512,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2021-04,16.0,38,4.180334518418758,4.203262880312008,0.513157894736842,0.2631578947368421,0.1578947368421052,0.1052631578947368,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2021-05,17.0,35,4.180334518418758,4.160115889315672,0.5142857142857142,0.2,0.1428571428571428,0.0571428571428571,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2021-06,18.0,24,4.180334518418758,4.245076518106969,0.5208333333333334,0.2916666666666667,0.375,-0.0833333333333333,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2021-07,19.0,31,4.180334518418758,4.168783573486911,0.5161290322580645,0.1612903225806451,0.2258064516129032,-0.064516129032258,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2021-08,20.0,29,4.180334518418758,4.18200163222508,0.5172413793103449,0.1724137931034483,0.3793103448275862,-0.2068965517241379,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2021-09,21.0,28,4.180334518418758,4.147724736044668,0.5178571428571428,0.1785714285714285,0.1428571428571428,0.0357142857142857,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2021-10,22.0,39,4.180334518418758,4.183429192227002,0.5128205128205127,0.1538461538461538,0.2051282051282051,-0.0512820512820512,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2021-11,23.0,39,4.180334518418758,4.242653914743423,0.5128205128205127,0.2051282051282051,0.2051282051282051,0.0,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2021-12,24.0,28,4.180334518418758,4.220947543695774,0.5178571428571429,0.1428571428571428,0.2142857142857142,-0.0714285714285714,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2022-01,25.0,28,4.180334518418758,4.065925330167759,0.5178571428571429,0.2857142857142857,0.2142857142857142,0.0714285714285714,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2022-02,26.0,27,4.180334518418758,4.175846925413277,0.5185185185185185,0.074074074074074,0.2592592592592592,-0.1851851851851851,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2022-03,27.0,28,4.180334518418758,4.15562390102675,0.5178571428571428,0.1071428571428571,0.1071428571428571,0.0,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2022-04,28.0,28,4.180334518418758,4.0781087150984,0.5178571428571428,0.2142857142857142,0.2142857142857142,0.0,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2022-05,29.0,36,4.180334518418758,4.152967406959767,0.5138888888888888,0.1944444444444444,0.1111111111111111,0.0833333333333333,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2022-06,30.0,36,4.180334518418758,4.0805488195776105,0.5138888888888888,0.1388888888888889,0.1666666666666666,-0.0277777777777777,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2022-07,31.0,27,4.180334518418758,4.254363838944719,0.5185185185185185,0.2592592592592592,0.1851851851851851,0.074074074074074,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2022-08,32.0,37,4.180334518418758,4.231301964866985,0.5135135135135134,0.2702702702702703,0.1621621621621621,0.1081081081081081,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2022-09,33.0,45,4.180334518418758,4.170893899616032,0.5111111111111112,0.2222222222222222,0.1777777777777777,0.0444444444444444,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2022-10,34.0,40,4.180334518418758,4.221279696860892,0.5125,0.2,0.35,-0.1499999999999999,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2022-11,35.0,44,4.180334518418758,4.104118766190823,0.5113636363636362,0.1363636363636363,0.2727272727272727,-0.1363636363636363,0,-1.0265186621478888,superuser::powershell,0.0,-4.291191397177863
superuser,powershell,2022-12,36.0,33,4.180334518418758,4.158475127067775,0.5151515151515151,0.2424242424242424,0.2121212121212121,0.0303030303030303,1,0.9169805168197676,superuser::powershell,4.180334518418758,3.8332853071791466
superuser,powershell,2023-01,37.0,39,4.180334518418758,4.093692453710509,0.5128205128205127,0.2051282051282051,0.3333333333333333,-0.1282051282051282,1,1.0695356832578975,superuser::powershell,4.180334518418758,4.47101693540358
superuser,powershell,2023-02,38.0,31,4.180334518418758,4.17640433506781,0.5161290322580645,0.3870967741935484,0.1935483870967742,0.1935483870967742,1,1.0907751740780631,superuser::powershell,4.180334518418758,4.559805112032757
superuser,powershell,2023-03,39.0,32,4.180334518418758,4.126501652370541,0.515625,0.15625,0.28125,-0.125,1,1.1046366938343386,superuser::powershell,4.180334518418758,4.617750901547659
superuser,powershell,2023-04,40.0,33,4.180334518418758,4.183615756095217,0.5151515151515151,0.1212121212121212,0.1818181818181818,-0.0606060606060606,1,1.1241669951686228,superuser::powershell,4.180334518418758,4.699394094370487
superuser,powershell,2023-05,41.0,27,4.180334518418758,4.14749994649117,0.5185185185185185,0.074074074074074,0.1851851851851851,-0.1111111111111111,1,1.1129732943112054,superuser::powershell,4.180334518418758,4.652600680287371
superuser,powershell,2023-06,42.0,21,4.180334518418758,4.153864955502637,0.5238095238095238,0.1428571428571428,0.3333333333333333,-0.1904761904761904,1,1.0867814541979803,superuser::powershell,4.180334518418758,4.543110026961152
superuser,powershell,2023-07,43.0,22,4.180334518418758,4.206802689025096,0.5227272727272728,0.0909090909090909,0.2272727272727272,-0.1363636363636363,1,0.9898725818734396,superuser::powershell,4.180334518418758,4.137998522841838
superuser,powershell,2023-08,44.0,27,4.180334518418758,4.095750765763493,0.5185185185185186,0.1851851851851851,0.1851851851851851,0.0,1,0.9253188388760716,superuser::powershell,4.180334518418758,3.868142282696807
superuser,powershell,2023-09,45.0,24,4.180334518418758,4.145467152037772,0.5208333333333334,0.125,0.1666666666666666,-0.0416666666666666,1,0.9335644841020356,superuser::powershell,4.180334518418758,3.902611838061539
superuser,powershell,2023-10,46.0,16,4.180334518418758,4.082798724031571,0.53125,0.0,0.125,-0.125,1,0.9365620085004364,superuser::powershell,4.180334518418758,3.915142492773976
superuser,powershell,2023-11,47.0,25,4.180334518418758,4.104001715578617,0.52,0.16,0.28,-0.12,1,0.9443248097036234,superuser::powershell,4.180334518418758,3.947593598603282
superuser,powershell,2023-12,48.0,19,4.180334518418758,4.199355493363103,0.5263157894736842,0.1578947368421052,0.2105263157894736,-0.0526315789473684,1,0.931478609386297,superuser::powershell,4.180334518418758,3.89389218398624
superuser,powershell,2024-01,49.0,22,4.180334518418758,4.068407346924218,0.5227272727272727,0.0909090909090909,0.2727272727272727,-0.1818181818181818,1,0.955245360187726,superuser::powershell,4.180334518418758,3.9932451527521104
superuser,powershell,2024-02,50.0,24,4.180334518418758,4.011953269407779,0.5208333333333334,0.2083333333333333,0.2083333333333333,0.0,1,0.9512597482887946,superuser::powershell,4.180334518418758,3.976583961753987
superuser,powershell,2024-03,51.0,22,4.180334518418758,4.170706389705261,0.5227272727272728,0.2727272727272727,0.3181818181818182,-0.0454545454545454,1,0.9241037505892032,superuser::powershell,4.180334518418758,3.863062807188285
superuser,powershell,2024-04,52.0,26,4.180334518418758,4.129482065450184,0.5192307692307693,0.1538461538461538,0.1538461538461538,0.0,1,0.893771288491975,superuser::powershell,4.180334518418758,3.736262968854613
superuser,powershell,2024-05,53.0,35,4.180334518418758,4.166976065665331,0.5142857142857142,0.2285714285714285,0.1428571428571428,0.0857142857142857,1,0.9001548162587621,superuser::powershell,4.180334518418758,3.762948250327398
superuser,powershell,2024-06,54.0,17,4.180334518418758,4.180401500624594,0.5294117647058824,0.2941176470588235,0.2352941176470588,0.0588235294117647,1,0.9105996096502342,superuser::powershell,4.180334518418758,3.8066109806795208
superuser,powershell,2024-07,55.0,19,4.180334518418758,4.042321600526933,0.5263157894736842,0.2631578947368421,0.1578947368421052,0.1052631578947368,1,0.8185696544784788,superuser::powershell,4.180334518418758,3.421894982346501
superuser,powershell,2024-08,56.0,16,4.180334518418758,4.0668194230809736,0.53125,0.1875,0.125,0.0625,1,0.7943736899120964,superuser::powershell,4.180334518418758,3.3207477564632155
superuser,powershell,2024-09,57.0,9,4.180334518418758,4.06953816089965,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,1,0.8537876941417065,superuser::powershell,4.180334518418758,3.5691181692217326
superuser,powershell,2024-10,58.0,14,4.180334518418758,4.173755568415447,0.5357142857142857,0.4285714285714285,0.0714285714285714,0.3571428571428571,1,0.9025263082320198,superuser::powershell,4.180334518418758,3.77286188008336
superuser,powershell,2024-11,59.0,15,4.180334518418758,4.171166644868646,0.5333333333333333,0.4,0.1333333333333333,0.2666666666666667,1,0.9175319513804596,superuser::powershell,4.180334518418758,3.835590488107857
superuser,powershell,2024-12,60.0,17,4.180334518418758,4.081184244611401,0.5294117647058824,0.1764705882352941,0.1764705882352941,0.0,1,0.9087605063697852,superuser::powershell,4.180334518418758,3.798922913753323
superuser,powershell,2025-01,61.0,11,4.180334518418758,4.316465793275409,0.5454545454545454,0.3636363636363636,0.0909090909090909,0.2727272727272727,1,0.9618948738827184,superuser::powershell,4.180334518418758,4.021042344381986
superuser,powershell,2025-02,62.0,20,4.180334518418758,4.1246179119978565,0.525,0.2,0.2,0.0,1,0.9649936190048208,superuser::powershell,4.180334518418758,4.0339961355796925
superuser,powershell,2025-03,63.0,9,4.180334518418758,4.0428667763657895,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.2222222222222222,1,0.9784754355606526,superuser::powershell,4.180334518418758,4.090354638699025
superuser,powershell,2025-04,64.0,19,4.180334518418758,4.058375795914275,0.5263157894736843,0.3157894736842105,0.1578947368421052,0.1578947368421052,1,1.0402353442258343,superuser::powershell,4.180334518418758,4.348531716746474
superuser,powershell,2025-05,65.0,12,4.180334518418758,4.124235828608216,0.5416666666666666,0.0833333333333333,0.0833333333333333,0.0,1,0.9513853406830683,superuser::powershell,4.180334518418758,3.9771089799750206
superuser,powershell,2025-06,66.0,3,4.180334518418758,3.929431216340352,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1,1.058190044052818,superuser::powershell,4.180334518418758,4.423588368201061
superuser,powershell,2025-07,67.0,9,4.180334518418758,4.026231847281892,0.5555555555555556,0.3333333333333333,0.4444444444444444,-0.1111111111111111,1,0.9884341600286032,superuser::powershell,4.180334518418758,4.13198543835182
superuser,powershell,2025-08,68.0,12,4.180334518418758,4.19160577114006,0.5416666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,1,1.0250208709494475,superuser::powershell,4.180334518418758,4.284930128929634
superuser,powershell,2025-09,69.0,8,4.180334518418758,4.174993434472003,0.5625,0.125,0.125,0.0,1,1.0338027031579542,superuser::powershell,4.180334518418758,4.321641125245817
superuser,powershell,2025-10,70.0,7,4.180334518418758,4.119337092749219,0.5714285714285713,0.4285714285714285,0.0,0.4285714285714285,1,1.0313242330467107,superuser::powershell,4.180334518418758,4.311280291086916
superuser,powershell,2025-11,71.0,5,4.180334518418758,4.183978602732278,0.6,0.2,0.0,0.2,1,1.0094705048817594,superuser::powershell,4.180334518418758,4.21992439688283
superuser,powershell,2025-12,72.0,5,4.180334518418758,4.148532127996647,0.6000000000000001,0.2,,,1,0.9872705236107,superuser::powershell,4.180334518418758,4.127121048867171
superuser,proxy,2020-01,1.0,10,4.025142655718469,4.0315627640449865,0.55,0.2,0.0,0.2,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2020-02,2.0,12,4.025142655718469,3.9961082485656223,0.5416666666666667,0.3333333333333333,0.0,0.3333333333333333,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2020-03,3.0,8,4.025142655718469,4.007880204961884,0.5625,0.125,0.0,0.125,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2020-04,4.0,8,4.025142655718469,3.96889658812897,0.5625,0.25,0.0,0.25,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2020-05,5.0,10,4.025142655718469,4.125777100093882,0.55,0.2,0.1,0.1,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2020-06,6.0,3,4.025142655718469,4.1804921509884805,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2020-07,7.0,10,4.025142655718469,3.944896753490126,0.55,0.2,0.1,0.1,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2020-08,8.0,8,4.025142655718469,3.978104999496416,0.5625,0.125,0.0,0.125,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2020-09,9.0,11,4.025142655718469,4.034600642535937,0.5454545454545454,0.0909090909090909,0.2727272727272727,-0.1818181818181818,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2020-10,10.0,7,4.025142655718469,3.9621479325723454,0.5714285714285713,0.1428571428571428,0.0,0.1428571428571428,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2020-11,11.0,7,4.025142655718469,4.032223947482983,0.5714285714285713,0.1428571428571428,0.1428571428571428,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2020-12,12.0,9,4.025142655718469,4.077133310605931,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.1111111111111111,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2021-01,13.0,7,4.025142655718469,3.8312570163719046,0.5714285714285713,0.1428571428571428,0.1428571428571428,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2021-02,14.0,6,4.025142655718469,4.145605356357906,0.5833333333333334,0.5,0.0,0.5,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2021-03,15.0,5,4.025142655718469,4.137005479193886,0.6,0.0,0.4,-0.4,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2021-04,16.0,12,4.025142655718469,4.078839260574912,0.5416666666666666,0.1666666666666666,0.1666666666666666,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2021-05,17.0,3,4.025142655718469,4.106977817032495,0.6666666666666666,0.0,0.3333333333333333,-0.3333333333333333,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2021-06,18.0,8,4.025142655718469,4.087747337964037,0.5625,0.125,0.25,-0.125,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2021-07,19.0,8,4.025142655718469,4.167862833156772,0.5625,0.125,0.125,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2021-08,20.0,10,4.025142655718469,3.899980241520456,0.55,0.3,0.3,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2021-09,21.0,5,4.025142655718469,4.285574174245268,0.6,0.0,0.0,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2021-10,22.0,7,4.025142655718469,3.966394709190933,0.5714285714285713,0.2857142857142857,0.0,0.2857142857142857,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2021-11,23.0,9,4.025142655718469,4.004083056771584,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2021-12,24.0,4,4.025142655718469,3.984149678309521,0.625,0.0,0.0,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2022-01,25.0,6,4.025142655718469,4.186567622765685,0.5833333333333334,0.1666666666666666,0.0,0.1666666666666666,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2022-02,26.0,5,4.025142655718469,4.222599863749918,0.6,0.0,0.0,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2022-03,27.0,5,4.025142655718469,4.006293011831825,0.6,0.2,0.2,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2022-04,28.0,5,4.025142655718469,4.074748729569992,0.6000000000000001,0.2,0.2,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2022-05,29.0,13,4.025142655718469,4.075211912277728,0.5384615384615384,0.1538461538461538,0.2307692307692307,-0.0769230769230769,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2022-06,30.0,8,4.025142655718469,4.113522516411242,0.5625,0.125,0.125,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2022-07,31.0,17,4.025142655718469,3.895654782910636,0.5294117647058824,0.1176470588235294,0.1764705882352941,-0.0588235294117647,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2022-08,32.0,8,4.025142655718469,3.960603622724314,0.5625,0.125,0.0,0.125,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
superuser,proxy,2022-09,33.0,6,4.025142655718469,3.9265089225329137,0.5833333333333334,0.1666666666666666,0.1666666666666666,0.0,0,-1.0265186621478888,superuser::proxy,0.0,-4.131884053902523
