tag,month_id,exposure_index,exposure_group,exposure_rank,n_questions,accepted_rate,mean_answer_count,mean_score,mean_log_views,mean_log_answers,routine_keyword_share,post_chatgpt,log_questions,time_index,time_post,month_order,exposure_post
kubernetes,2022-03,-0.8018776113122862,Low Exposure,14,788,0.2893401015228426,0.815989847715736,0.7144670050761421,5.8994220545916445,0.5182387025594348,0.30456852791878175,0,6.670766320845874,15,0,2022-03,-0.0
kubernetes,2022-04,-0.8018776113122862,Low Exposure,14,682,0.2595307917888563,0.7434017595307918,0.532258064516129,5.681738102747217,0.469647441733133,0.2829912023460411,0,6.52649485957079,16,0,2022-04,-0.0
kubernetes,2022-05,-0.8018776113122862,Low Exposure,14,724,0.24171270718232044,0.8328729281767956,0.7182320441988951,5.556208398162183,0.5079353281974063,0.292817679558011,0,6.586171654854675,17,0,2022-05,-0.0
kubernetes,2022-06,-0.8018776113122862,Low Exposure,14,752,0.25398936170212766,0.7353723404255319,0.46941489361702127,5.376273752518391,0.4685077885111419,0.28058510638297873,0,6.6240652277998935,18,0,2022-06,-0.0
kubernetes,2022-07,-0.8018776113122862,Low Exposure,14,763,0.26474442988204455,0.8256880733944955,0.381389252948886,5.261222663029831,0.5200131286871359,0.30668414154652685,0,6.638567789166521,19,0,2022-07,-0.0
kubernetes,2022-08,-0.8018776113122862,Low Exposure,14,833,0.2653061224489796,0.7358943577430972,0.33733493397358943,5.1270445680236945,0.46421770153326336,0.3133253301320528,0,6.726233402358747,20,0,2022-08,-0.0
kubernetes,2022-09,-0.8018776113122862,Low Exposure,14,721,0.2302357836338419,0.7309292649098474,0.31622746185852985,4.928952593180248,0.4728519680521352,0.29680998613037446,0,6.582025138892826,21,0,2022-09,-0.0
kubernetes,2022-10,-0.8018776113122862,Low Exposure,14,701,0.2724679029957204,0.7503566333808844,0.25106990014265335,4.709384888886617,0.47569223253866866,0.29529243937232524,0,6.553933404025811,22,0,2022-10,-0.0
kubernetes,2022-11,-0.8018776113122862,Low Exposure,14,693,0.20634920634920634,0.6248196248196248,0.2453102453102453,4.401118420989445,0.4020541676635716,0.31746031746031744,0,6.542471960506805,23,0,2022-11,-0.0
kubernetes,2022-12,-0.8018776113122862,Low Exposure,14,676,0.23224852071005916,0.7470414201183432,0.27071005917159763,4.4259367759487365,0.4752717608757071,0.34023668639053256,1,6.517671272912275,24,1,2022-12,-0.8018776113122862
kubernetes,2023-01,-0.8018776113122862,Low Exposure,14,632,0.254746835443038,0.7674050632911392,0.2927215189873418,4.099857404086898,0.4883499399764298,0.2990506329113924,1,6.450470422144176,25,2,2023-01,-0.8018776113122862
kubernetes,2023-02,-0.8018776113122862,Low Exposure,14,714,0.19887955182072828,0.6358543417366946,0.10504201680672269,3.651149303011772,0.4103379978589592,0.3165266106442577,1,6.5722825426940075,26,3,2023-02,-0.8018776113122862
kubernetes,2023-03,-0.8018776113122862,Low Exposure,14,115,0.043478260869565216,0.33043478260869563,0.05217391304347826,2.9544217668484634,0.22403677144673356,0.3217391304347826,1,4.7535901911063645,27,4,2023-03,-0.8018776113122862
linux,2021-01,2.6461737892672623,High Exposure,1,926,0.3714902807775378,0.9827213822894169,0.5269978401727862,5.628105049540397,0.6021092519395248,0.37041036717062636,0,6.831953565565855,1,0,2021-01,0.0
linux,2021-02,2.6461737892672623,High Exposure,1,898,0.36971046770601335,0.9665924276169265,0.5567928730512249,5.53619756229788,0.589827588358464,0.3463251670378619,0,6.80128303447162,2,0,2021-02,0.0
linux,2021-03,2.6461737892672623,High Exposure,1,1004,0.37250996015936255,0.9332669322709163,0.647410358565737,5.4673504204788275,0.5779000737173883,0.39641434262948205,0,6.912742820493176,3,0,2021-03,0.0
linux,2021-04,2.6461737892672623,High Exposure,1,908,0.32268722466960353,0.8843612334801763,0.4790748898678414,5.4328732738036765,0.5540037596782559,0.3568281938325991,0,6.812345094177479,4,0,2021-04,0.0
linux,2021-05,2.6461737892672623,High Exposure,1,885,0.3423728813559322,0.9107344632768362,0.47231638418079097,5.487473089153394,0.5680704681666164,0.36045197740112994,0,6.786716950605081,5,0,2021-05,0.0
linux,2021-06,2.6461737892672623,High Exposure,1,792,0.33585858585858586,0.9343434343434344,0.4292929292929293,5.44139939120905,0.5790822881786611,0.37247474747474746,0,6.675823221634848,6,0,2021-06,0.0
linux,2021-07,2.6461737892672623,High Exposure,1,748,0.32620320855614976,0.8796791443850267,0.5467914438502673,5.491046585213658,0.5480176812910242,0.3810160427807487,0,6.618738983517219,7,0,2021-07,0.0
linux,2021-08,2.6461737892672623,High Exposure,1,804,0.33955223880597013,0.9241293532338308,0.472636815920398,5.430074243345697,0.5703045649938276,0.35696517412935325,0,6.690842277418564,8,0,2021-08,0.0
linux,2021-09,2.6461737892672623,High Exposure,1,716,0.37988826815642457,0.9483240223463687,0.4259776536312849,5.439161454269148,0.5821732490135922,0.3770949720670391,0,6.57507584059962,9,0,2021-09,0.0
linux,2021-10,2.6461737892672623,High Exposure,1,732,0.34972677595628415,0.9521857923497268,0.662568306010929,5.406788255690616,0.5780328741031782,0.3743169398907104,0,6.597145701886651,10,0,2021-10,0.0
linux,2021-11,2.6461737892672623,High Exposure,1,780,0.3294871794871795,0.8858974358974359,0.48333333333333334,5.406341428265615,0.5507014526945436,0.358974358974359,0,6.660575149839686,11,0,2021-11,0.0
linux,2021-12,2.6461737892672623,High Exposure,1,719,0.31154381084840055,0.8803894297635605,0.4506258692628651,5.350109739301488,0.5526423305751567,0.36856745479833103,0,6.579251212010101,12,0,2021-12,0.0
linux,2022-01,2.6461737892672623,High Exposure,1,768,0.3645833333333333,0.9453125,0.6940104166666666,5.471692148619881,0.5895987439124245,0.3763020833333333,0,6.645090969505644,13,0,2022-01,0.0
linux,2022-02,2.6461737892672623,High Exposure,1,704,0.31676136363636365,0.8863636363636364,0.42045454545454547,5.443027505071105,0.5589925435706943,0.3664772727272727,0,6.558197802812269,14,0,2022-02,0.0
linux,2022-03,2.6461737892672623,High Exposure,1,994,0.27867203219315895,0.7575452716297787,0.31086519114688127,5.151401417797721,0.46667052868957215,0.3611670020120724,0,6.902742737158593,15,0,2022-03,0.0
linux,2022-04,2.6461737892672623,High Exposure,1,932,0.22854077253218885,0.6738197424892703,0.33583690987124465,4.967161513405735,0.4185503861535852,0.36373390557939916,0,6.838405200847344,16,0,2022-04,0.0
linux,2022-05,2.6461737892672623,High Exposure,1,982,0.24745417515274948,0.6832993890020367,0.3696537678207739,5.0459254123901776,0.42395503868243795,0.37678207739307534,0,6.890609120147166,17,0,2022-05,0.0
linux,2022-06,2.6461737892672623,High Exposure,1,860,0.2186046511627907,0.7034883720930233,0.34651162790697676,4.729644784773979,0.4328546949082627,0.35232558139534886,0,6.7580945044277305,18,0,2022-06,0.0
linux,2022-07,2.6461737892672623,High Exposure,1,894,0.23378076062639822,0.680089485458613,0.4161073825503356,4.6217624923264875,0.41414650364298994,0.37024608501118567,0,6.796823718274855,19,0,2022-07,0.0
linux,2022-08,2.6461737892672623,High Exposure,1,879,0.24800910125142206,0.6803185437997725,0.29465301478953354,4.6034605652666984,0.4209625571470744,0.36746302616609783,0,6.779921907472252,20,0,2022-08,0.0
linux,2022-09,2.6461737892672623,High Exposure,1,834,0.2709832134292566,0.7194244604316546,0.2434052757793765,4.443298394598035,0.4505752148457003,0.3800959232613909,0,6.727431724850855,21,0,2022-09,0.0
linux,2022-10,2.6461737892672623,High Exposure,1,913,0.23110624315443593,0.6845564074479737,0.1248630887185104,4.240110044256327,0.4262320400355692,0.3493975903614458,0,6.81783057145415,22,0,2022-10,0.0
linux,2022-11,2.6461737892672623,High Exposure,1,933,0.21221864951768488,0.5594855305466238,0.13933547695605572,4.0194485604285335,0.35936946190779767,0.3729903536977492,0,6.839476438228843,23,0,2022-11,0.0
linux,2022-12,2.6461737892672623,High Exposure,1,742,0.24663072776280323,0.6307277628032345,0.238544474393531,4.044520467461339,0.39656343718910425,0.36792452830188677,1,6.610696044717759,24,1,2022-12,2.6461737892672623
linux,2023-01,2.6461737892672623,High Exposure,1,842,0.171021377672209,0.5890736342042755,0.22684085510688837,3.75258148201181,0.36993564360172776,0.3990498812351544,1,6.736966958001855,25,2,2023-01,2.6461737892672623
linux,2023-02,2.6461737892672623,High Exposure,1,860,0.15465116279069768,0.4755813953488372,0.011627906976744186,3.4027230510958932,0.3009418046826377,0.3755813953488372,1,6.7580945044277305,26,3,2023-02,2.6461737892672623
linux,2023-03,2.6461737892672623,High Exposure,1,150,0.10666666666666667,0.4,-0.34,2.9694826339222287,0.24883810498639344,0.3466666666666667,1,5.017279836814924,27,4,2023-03,2.6461737892672623
matplotlib,2021-01,-1.200501942192366,Low Exposure,18,713,0.5273492286115007,0.9789621318373072,0.5694249649368864,5.578670329942384,0.6190533074322044,0.5652173913043478,0,6.570882962339584,1,0,2021-01,-0.0
matplotlib,2021-02,-1.200501942192366,Low Exposure,18,704,0.5113636363636364,0.9232954545454546,0.5241477272727273,5.456933066666328,0.580371372108435,0.5880681818181818,0,6.558197802812269,2,0,2021-02,-0.0
matplotlib,2021-03,-1.200501942192366,Low Exposure,18,733,0.47885402455661663,0.9045020463847203,0.5716234652114598,5.384288640888762,0.5804824154625405,0.5361527967257844,0,6.598509028614515,3,0,2021-03,-0.0
matplotlib,2021-04,-1.200501942192366,Low Exposure,18,773,0.4683053040103493,0.8965071151358344,0.684346701164295,5.3999138226209675,0.5710493496064394,0.5433376455368694,0,6.651571873589727,4,0,2021-04,-0.0
matplotlib,2021-05,-1.200501942192366,Low Exposure,18,601,0.5041597337770383,0.8901830282861897,0.6056572379367721,5.479313903144216,0.5743602538512596,0.5657237936772047,0,6.400257445308821,5,0,2021-05,-0.0
matplotlib,2021-06,-1.200501942192366,Low Exposure,18,542,0.48523985239852396,0.8929889298892989,0.5,5.332019193845151,0.5749892773898088,0.5627306273062731,0,6.297109319933935,6,0,2021-06,-0.0
matplotlib,2021-07,-1.200501942192366,Low Exposure,18,580,0.46379310344827585,0.903448275862069,0.453448275862069,5.406213900819509,0.5839257385984729,0.5706896551724138,0,6.364750756851911,7,0,2021-07,-0.0
matplotlib,2021-08,-1.200501942192366,Low Exposure,18,592,0.5557432432432432,0.9476351351351351,0.7297297297297297,5.533577299439695,0.6065781725850103,0.5658783783783784,0,6.385194398997726,8,0,2021-08,-0.0
matplotlib,2021-09,-1.200501942192366,Low Exposure,18,486,0.565843621399177,0.9794238683127572,0.5987654320987654,5.588791215238306,0.621464891563203,0.522633744855967,0,6.18826412308259,9,0,2021-09,-0.0
matplotlib,2021-10,-1.200501942192366,Low Exposure,18,478,0.5460251046025104,0.9707112970711297,0.5606694560669456,5.57708144900857,0.6266957775801401,0.5292887029288703,0,6.171700597410915,10,0,2021-10,-0.0
matplotlib,2021-11,-1.200501942192366,Low Exposure,18,541,0.5582255083179297,0.9057301293900185,0.4417744916820702,5.4283480467368115,0.5869300625939866,0.5711645101663586,0,6.295266001439646,11,0,2021-11,-0.0
matplotlib,2021-12,-1.200501942192366,Low Exposure,18,528,0.5170454545454546,0.9090909090909091,0.5113636363636364,5.392426531701691,0.5828798576029733,0.5625,0,6.270988431858299,12,0,2021-12,-0.0
matplotlib,2022-01,-1.200501942192366,Low Exposure,18,562,0.4483985765124555,0.8612099644128114,0.5800711743772242,5.437216495966958,0.5521550507093866,0.5587188612099644,0,6.333279628139691,13,0,2022-01,-0.0
matplotlib,2022-02,-1.200501942192366,Low Exposure,18,502,0.448207171314741,0.8864541832669323,0.549800796812749,5.390309415994073,0.5607780559995651,0.5438247011952191,0,6.220590170099739,14,0,2022-02,-0.0
matplotlib,2022-03,-1.200501942192366,Low Exposure,18,803,0.33997509339975096,0.6712328767123288,0.36612702366127026,5.00272428260942,0.433182214509577,0.5828144458281445,0,6.6895992691789665,15,0,2022-03,-0.0
matplotlib,2022-04,-1.200501942192366,Low Exposure,18,698,0.333810888252149,0.7091690544412608,0.3223495702005731,4.872809245446131,0.4583982156332317,0.5257879656160458,0,6.54965074223381,16,0,2022-04,-0.0
matplotlib,2022-05,-1.200501942192366,Low Exposure,18,682,0.3489736070381232,0.718475073313783,0.25806451612903225,4.728521187367098,0.46303614209477634,0.5821114369501467,0,6.52649485957079,17,0,2022-05,-0.0
matplotlib,2022-06,-1.200501942192366,Low Exposure,18,603,0.33499170812603646,0.6633499170812603,0.34328358208955223,4.612591375576752,0.4346864915195884,0.5572139303482587,0,6.403574197934815,18,0,2022-06,-0.0
matplotlib,2022-07,-1.200501942192366,Low Exposure,18,601,0.3826955074875208,0.7237936772046589,0.30782029950083195,4.490179443216729,0.4684486297427098,0.502495840266223,0,6.400257445308821,19,0,2022-07,-0.0
matplotlib,2022-08,-1.200501942192366,Low Exposure,18,615,0.42601626016260163,0.7853658536585366,0.35121951219512193,4.297533251585306,0.5062707419070319,0.5414634146341464,0,6.423246963533519,20,0,2022-08,-0.0
matplotlib,2022-09,-1.200501942192366,Low Exposure,18,562,0.4199288256227758,0.7758007117437722,0.27580071174377224,4.258305551232389,0.5033791384279205,0.5373665480427047,0,6.333279628139691,21,0,2022-09,-0.0
matplotlib,2022-10,-1.200501942192366,Low Exposure,18,605,0.371900826446281,0.7553719008264462,0.2578512396694215,4.108107853736064,0.4912926000610513,0.5834710743801653,0,6.406879986069314,22,0,2022-10,-0.0
matplotlib,2022-11,-1.200501942192366,Low Exposure,18,636,0.2893081761006289,0.60062893081761,0.17295597484276728,3.7365455220736905,0.3948600000204567,0.5628930817610063,0,6.456769655572163,23,0,2022-11,-0.0
matplotlib,2022-12,-1.200501942192366,Low Exposure,18,617,0.3014586709886548,0.6418152350081038,0.2366288492706645,3.7465821755906106,0.41329361592207187,0.5364667747163695,1,6.42648845745769,24,1,2022-12,-1.200501942192366
matplotlib,2023-01,-1.200501942192366,Low Exposure,18,561,0.32798573975044565,0.7130124777183601,0.19964349376114082,3.6215274738137815,0.4536649107788066,0.5240641711229946,1,6.331501849893691,25,2,2023-01,-1.200501942192366
matplotlib,2023-02,-1.200501942192366,Low Exposure,18,559,0.2826475849731664,0.631484794275492,0.055456171735241505,3.3711150243598516,0.41062260626117053,0.5062611806797853,1,6.327936783729195,26,3,2023-02,-1.200501942192366
matplotlib,2023-03,-1.200501942192366,Low Exposure,18,96,0.375,0.8541666666666666,-0.052083333333333336,3.1763870968771433,0.5374387965340218,0.5104166666666666,1,4.574710978503383,27,4,2023-03,-1.200501942192366
memory-management,2021-01,0.5190816707588918,High Exposure,5,95,0.5368421052631579,1.168421052631579,0.4631578947368421,5.14909019968653,0.6863882333006726,0.3894736842105263,0,4.564348191467836,1,0,2021-01,0.0
memory-management,2021-02,0.5190816707588918,High Exposure,5,70,0.5142857142857142,1.1285714285714286,0.7142857142857143,5.1863130355112474,0.67167648222571,0.4714285714285714,0,4.2626798770413155,2,0,2021-02,0.0
memory-management,2021-03,0.5190816707588918,High Exposure,5,91,0.4725274725274725,1.1538461538461537,0.7362637362637363,5.171939821986077,0.6587844702366605,0.38461538461538464,0,4.5217885770490405,3,0,2021-03,0.0
memory-management,2021-04,0.5190816707588918,High Exposure,5,79,0.4430379746835443,0.9620253164556962,0.5063291139240507,4.86473961142456,0.6004460934671698,0.2911392405063291,0,4.382026634673881,4,0,2021-04,0.0
memory-management,2021-05,0.5190816707588918,High Exposure,5,74,0.40540540540540543,1.0135135135135136,2.6486486486486487,5.165070802049373,0.5941825065014418,0.3108108108108108,0,4.31748811353631,5,0,2021-05,0.0
memory-management,2021-06,0.5190816707588918,High Exposure,5,70,0.42857142857142855,0.9857142857142858,0.7285714285714285,4.9780673050225746,0.6098367376520661,0.4,0,4.2626798770413155,6,0,2021-06,0.0
memory-management,2021-07,0.5190816707588918,High Exposure,5,71,0.43661971830985913,1.1267605633802817,1.028169014084507,5.11142736213056,0.6419569492047998,0.2676056338028169,0,4.276666119016055,7,0,2021-07,0.0
memory-management,2021-08,0.5190816707588918,High Exposure,5,55,0.34545454545454546,1.0545454545454545,0.2,5.022057204420793,0.6070904766529738,0.36363636363636365,0,4.02535169073515,8,0,2021-08,0.0
memory-management,2021-09,0.5190816707588918,High Exposure,5,57,0.3508771929824561,1.0701754385964912,0.38596491228070173,4.946121070268505,0.6148807770617034,0.3333333333333333,0,4.060443010546419,9,0,2021-09,0.0
memory-management,2021-10,0.5190816707588918,High Exposure,5,49,0.2653061224489796,1.0,0.673469387755102,4.962532924446715,0.601337361030344,0.2857142857142857,0,3.912023005428146,10,0,2021-10,0.0
memory-management,2021-11,0.5190816707588918,High Exposure,5,64,0.375,0.953125,0.625,4.987848899967308,0.5768789162476696,0.390625,0,4.174387269895637,11,0,2021-11,0.0
memory-management,2021-12,0.5190816707588918,High Exposure,5,58,0.4482758620689655,1.0172413793103448,0.603448275862069,4.905696866369976,0.6144709792135998,0.5,0,4.07753744390572,12,0,2021-12,0.0
memory-management,2022-01,0.5190816707588918,High Exposure,5,57,0.42105263157894735,1.1578947368421053,0.49122807017543857,5.019191817728169,0.6821585554255106,0.38596491228070173,0,4.060443010546419,13,0,2022-01,0.0
memory-management,2022-02,0.5190816707588918,High Exposure,5,63,0.30158730158730157,0.9206349206349206,0.4444444444444444,5.111517846879241,0.5644818373532169,0.4603174603174603,0,4.1588830833596715,14,0,2022-02,0.0
memory-management,2022-03,0.5190816707588918,High Exposure,5,79,0.34177215189873417,0.7974683544303798,0.20253164556962025,4.702552530532305,0.4915163689206999,0.3037974683544304,0,4.382026634673881,15,0,2022-03,0.0
memory-management,2022-04,0.5190816707588918,High Exposure,5,55,0.23636363636363636,0.5636363636363636,0.3090909090909091,4.664631074458206,0.36976062377365787,0.3090909090909091,0,4.02535169073515,16,0,2022-04,0.0
memory-management,2022-05,0.5190816707588918,High Exposure,5,64,0.3125,0.90625,0.28125,4.562393641171722,0.5615534591693614,0.40625,0,4.174387269895637,17,0,2022-05,0.0
memory-management,2022-06,0.5190816707588918,High Exposure,5,76,0.3157894736842105,0.7105263157894737,0.7236842105263158,4.415893734214166,0.4386412065972993,0.40789473684210525,0,4.343805421853684,18,0,2022-06,0.0
memory-management,2022-07,0.5190816707588918,High Exposure,5,75,0.3466666666666667,0.88,0.02666666666666667,4.414820811171077,0.5454564624855351,0.36,0,4.330733340286331,19,0,2022-07,0.0
memory-management,2022-08,0.5190816707588918,High Exposure,5,81,0.35802469135802467,0.7901234567901234,0.30864197530864196,4.41051031324981,0.48277842836035206,0.30864197530864196,0,4.406719247264253,20,0,2022-08,0.0
memory-management,2022-09,0.5190816707588918,High Exposure,5,66,0.3181818181818182,0.7727272727272727,0.42424242424242425,4.310576329285455,0.49024094618762154,0.30303030303030304,0,4.204692619390966,21,0,2022-09,0.0
memory-management,2022-10,0.5190816707588918,High Exposure,5,70,0.34285714285714286,0.8428571428571429,0.4142857142857143,4.232809379060152,0.5339690249871148,0.45714285714285713,0,4.2626798770413155,22,0,2022-10,0.0
memory-management,2022-11,0.5190816707588918,High Exposure,5,77,0.35064935064935066,0.5974025974025974,0.18181818181818182,3.9812304399808007,0.395407271993488,0.35064935064935066,0,4.356708826689592,23,0,2022-11,0.0
memory-management,2022-12,0.5190816707588918,High Exposure,5,64,0.34375,0.875,0.390625,3.8758269974954556,0.5219124802486268,0.375,1,4.174387269895637,24,1,2022-12,0.5190816707588918
memory-management,2023-01,0.5190816707588918,High Exposure,5,75,0.29333333333333333,0.8933333333333333,0.36,4.003152821668055,0.5299477850214593,0.3333333333333333,1,4.330733340286331,25,2,2023-01,0.5190816707588918
memory-management,2023-02,0.5190816707588918,High Exposure,5,63,0.3333333333333333,0.6825396825396826,-0.031746031746031744,3.6629313246887345,0.4365693997533873,0.36507936507936506,1,4.1588830833596715,26,3,2023-02,0.5190816707588918
memory-management,2023-03,0.5190816707588918,High Exposure,5,9,0.2222222222222222,0.5555555555555556,0.0,3.3549152071793755,0.32115241754401835,0.3333333333333333,1,2.302585092994046,27,4,2023-03,0.5190816707588918
multithreading,2021-01,1.227659518737151,High Exposure,3,511,0.42857142857142855,0.9941291585127201,0.7123287671232876,5.242403321079545,0.6046095902912656,0.32289628180039137,0,6.238324625039508,1,0,2021-01,0.0
multithreading,2021-02,1.227659518737151,High Exposure,3,472,0.4427966101694915,1.021186440677966,0.8453389830508474,5.228820293110912,0.630011894349005,0.2584745762711864,0,6.159095388491933,2,0,2021-02,0.0
multithreading,2021-03,1.227659518737151,High Exposure,3,600,0.435,1.05,0.6533333333333333,5.10024970440613,0.6349427958025828,0.2966666666666667,0,6.398594934535208,3,0,2021-03,0.0
multithreading,2021-04,1.227659518737151,High Exposure,3,535,0.38317757009345793,0.9532710280373832,0.5831775700934579,5.136920447267811,0.5911456253544726,0.2841121495327103,0,6.284134161070802,4,0,2021-04,0.0
multithreading,2021-05,1.227659518737151,High Exposure,3,520,0.3769230769230769,0.9788461538461538,0.4480769230769231,5.155405781130982,0.6120944357534689,0.31346153846153846,0,6.255750041753367,5,0,2021-05,0.0
multithreading,2021-06,1.227659518737151,High Exposure,3,430,0.3767441860465116,0.9674418604651163,0.386046511627907,5.061974098336906,0.5933678479993285,0.2534883720930233,0,6.066108090103747,6,0,2021-06,0.0
multithreading,2021-07,1.227659518737151,High Exposure,3,445,0.4314606741573034,0.9842696629213483,0.6561797752808989,5.235716241491124,0.6018929990502816,0.27640449438202247,0,6.100318952020064,7,0,2021-07,0.0
multithreading,2021-08,1.227659518737151,High Exposure,3,424,0.41509433962264153,1.0471698113207548,0.6297169811320755,5.291061969536732,0.6285729188549608,0.2971698113207547,0,6.052089168924417,8,0,2021-08,0.0
multithreading,2021-09,1.227659518737151,High Exposure,3,406,0.4064039408866995,1.0443349753694582,0.5073891625615764,5.172240950930459,0.6274145000285826,0.27832512315270935,0,6.008813185442595,9,0,2021-09,0.0
multithreading,2021-10,1.227659518737151,High Exposure,3,426,0.4131455399061033,0.931924882629108,0.4413145539906103,5.044527313040978,0.5799701219532152,0.3192488262910798,0,6.056784013228625,10,0,2021-10,0.0
multithreading,2021-11,1.227659518737151,High Exposure,3,433,0.4226327944572748,0.9076212471131639,0.5196304849884527,5.045133251976192,0.5759010949126081,0.3002309468822171,0,6.073044534100405,11,0,2021-11,0.0
multithreading,2021-12,1.227659518737151,High Exposure,3,415,0.38313253012048193,0.9590361445783132,0.5879518072289157,5.077022836640421,0.5987703743609769,0.28674698795180725,0,6.030685260261263,12,0,2021-12,0.0
multithreading,2022-01,1.227659518737151,High Exposure,3,466,0.39914163090128757,0.9721030042918455,0.5987124463519313,5.226210877529585,0.5989713388129991,0.3133047210300429,0,6.1463292576688975,13,0,2022-01,0.0
multithreading,2022-02,1.227659518737151,High Exposure,3,368,0.37228260869565216,0.8994565217391305,0.5054347826086957,5.132544139515612,0.5639326797795421,0.30978260869565216,0,5.910796644040527,14,0,2022-02,0.0
multithreading,2022-03,1.227659518737151,High Exposure,3,500,0.31,0.774,0.364,4.872421889149911,0.47544905740169746,0.334,0,6.2166061010848646,15,0,2022-03,0.0
multithreading,2022-04,1.227659518737151,High Exposure,3,461,0.30585683297180044,0.7592190889370932,0.34273318872017355,4.79347076103984,0.4740895868838452,0.3080260303687636,0,6.135564891081739,16,0,2022-04,0.0
multithreading,2022-05,1.227659518737151,High Exposure,3,534,0.3202247191011236,0.7940074906367042,0.3857677902621723,4.6750266451389,0.491101904435817,0.29775280898876405,0,6.282266746896006,17,0,2022-05,0.0
multithreading,2022-06,1.227659518737151,High Exposure,3,466,0.3240343347639485,0.8047210300429185,0.3905579399141631,4.581175632013871,0.5051459194928807,0.30042918454935624,0,6.1463292576688975,18,0,2022-06,0.0
multithreading,2022-07,1.227659518737151,High Exposure,3,483,0.3498964803312629,0.772256728778468,0.422360248447205,4.537840024975038,0.48747435711143144,0.3105590062111801,0,6.182084906716632,19,0,2022-07,0.0
multithreading,2022-08,1.227659518737151,High Exposure,3,441,0.2834467120181406,0.7165532879818595,0.36507936507936506,4.357319398497287,0.44893825546759386,0.2675736961451247,0,6.091309882077698,20,0,2022-08,0.0
multithreading,2022-09,1.227659518737151,High Exposure,3,406,0.3275862068965517,0.8201970443349754,0.3669950738916256,4.328547786679194,0.5116026508104562,0.3226600985221675,0,6.008813185442595,21,0,2022-09,0.0
multithreading,2022-10,1.227659518737151,High Exposure,3,405,0.36049382716049383,0.8024691358024691,0.32098765432098764,4.199961729494099,0.4987238943895598,0.28641975308641976,0,6.0063531596017325,22,0,2022-10,0.0
multithreading,2022-11,1.227659518737151,High Exposure,3,461,0.2754880694143167,0.735357917570499,0.3232104121475054,3.9118813273604336,0.4681267404725166,0.33405639913232105,0,6.135564891081739,23,0,2022-11,0.0
multithreading,2022-12,1.227659518737151,High Exposure,3,403,0.3002481389578164,0.7766749379652605,0.3225806451612903,3.942630511696583,0.4779961930692348,0.2977667493796526,1,6.0014148779611505,24,1,2022-12,1.227659518737151
multithreading,2023-01,1.227659518737151,High Exposure,3,390,0.3435897435897436,0.8256410256410256,0.44871794871794873,3.9371433178749657,0.5068356864404882,0.3230769230769231,1,5.968707559985366,25,2,2023-01,1.227659518737151
multithreading,2023-02,1.227659518737151,High Exposure,3,388,0.2603092783505155,0.729381443298969,0.18814432989690721,3.6949243025608727,0.4539009999890194,0.30927835051546393,1,5.963579343618446,26,3,2023-02,1.227659518737151
multithreading,2023-03,1.227659518737151,High Exposure,3,49,0.16326530612244897,0.6938775510204082,-0.02040816326530612,3.234544643665979,0.4516039546281477,0.3469387755102041,1,3.912023005428146,27,4,2023-03,1.227659518737151
numpy,2021-01,0.17674439068280354,Mid Exposure,7,1081,0.5633672525439408,1.341350601295097,0.7391304347826086,5.320979819545967,0.7740662955867862,0.7400555041628122,0,6.9865664594064265,1,0,2021-01,0.0
numpy,2021-02,0.17674439068280354,Mid Exposure,7,1064,0.5366541353383458,1.262218045112782,0.9445488721804511,5.205419589793156,0.7315154602806438,0.7171052631578947,0,6.970730078143525,2,0,2021-02,0.0
numpy,2021-03,0.17674439068280354,Mid Exposure,7,1245,0.5542168674698795,1.2144578313253012,0.6570281124497992,5.123234035251054,0.7237869041928789,0.7124497991967872,0,7.1276936993473985,3,0,2021-03,0.0
numpy,2021-04,0.17674439068280354,Mid Exposure,7,1149,0.5439512619669278,1.2454308093994777,0.7101827676240209,5.176988215912802,0.7373644610886053,0.7232375979112271,0,7.047517221357296,4,0,2021-04,0.0
numpy,2021-05,0.17674439068280354,Mid Exposure,7,1105,0.5185520361990951,1.1900452488687783,0.644343891402715,5.113486991171888,0.7121025877435644,0.7031674208144797,0,7.00850518208228,5,0,2021-05,0.0
numpy,2021-06,0.17674439068280354,Mid Exposure,7,1026,0.5662768031189084,1.2417153996101364,0.50682261208577,5.088535558091621,0.7339698568154189,0.7173489278752436,0,6.934397209928558,6,0,2021-06,0.0
numpy,2021-07,0.17674439068280354,Mid Exposure,7,1039,0.5457170356111646,1.2396535129932627,0.5052935514918191,5.101276065229559,0.7328346247094891,0.7468719923002888,0,6.946975992135418,7,0,2021-07,0.0
numpy,2021-08,0.17674439068280354,Mid Exposure,7,881,0.5425652667423383,1.2565266742338252,0.5051078320090806,5.14740134967011,0.734406038547318,0.7275822928490352,0,6.782192056006791,8,0,2021-08,0.0
numpy,2021-09,0.17674439068280354,Mid Exposure,7,925,0.5048648648648648,1.2886486486486486,0.5751351351351351,5.099835346771259,0.7438050416089956,0.7383783783783784,0,6.8308742346461795,9,0,2021-09,0.0
numpy,2021-10,0.17674439068280354,Mid Exposure,7,1077,0.5218198700092851,1.2293407613741876,0.5013927576601671,5.055494263132417,0.7281393976323647,0.7567316620241411,0,6.982862751468942,10,0,2021-10,0.0
numpy,2021-11,0.17674439068280354,Mid Exposure,7,1037,0.5274831243972999,1.2295081967213115,0.46383799421407906,4.94816768280157,0.7240502412327053,0.7155255544840887,0,6.945051063725834,11,0,2021-11,0.0
