primary_tag,month_id,n_questions,time_index,high_tag,exposure_index,predicted_exposure_mean,residual_queue_complexity_index_mean,first_answer_1d_rate,first_answer_1d_denom,first_answer_7d_rate,first_answer_7d_denom,accepted_30d_rate,accepted_30d_denom,response_cert_gap,post_chatgpt,high_post,chatgpt_z
partition,2020-08,19,8,0,4.0598136129412605,3.9245950970018946,0.5263157894736842,0.3157894736842105,19.0,0.3157894736842105,19.0,0.3684210526315789,19.0,-0.05263157894736842,0,0,-1.0265186621478888
partition,2020-09,11,9,0,4.0598136129412605,4.229426321135741,0.5454545454545454,0.18181818181818182,11.0,0.18181818181818182,11.0,0.0,11.0,0.18181818181818182,0,0,-1.0265186621478888
partition,2020-10,17,10,0,4.0598136129412605,4.192978385658305,0.5294117647058824,0.17647058823529413,17.0,0.23529411764705882,17.0,0.11764705882352941,17.0,0.05882352941176472,0,0,-1.0265186621478888
partition,2020-11,20,11,0,4.0598136129412605,4.095350905686503,0.5250000000000001,0.05,20.0,0.05,20.0,0.3,20.0,-0.25,0,0,-1.0265186621478888
partition,2020-12,20,12,0,4.0598136129412605,3.984287530831549,0.525,0.2,20.0,0.2,20.0,0.1,20.0,0.1,0,0,-1.0265186621478888
partition,2021-01,8,13,0,4.0598136129412605,4.030081637964026,0.5625,0.125,8.0,0.125,8.0,0.0,8.0,0.125,0,0,-1.0265186621478888
partition,2021-02,15,14,0,4.0598136129412605,4.029920255735117,0.5333333333333333,0.06666666666666667,15.0,0.06666666666666667,15.0,0.2,15.0,-0.13333333333333336,0,0,-1.0265186621478888
partition,2021-03,17,15,0,4.0598136129412605,4.096980486971454,0.5294117647058822,0.058823529411764705,17.0,0.058823529411764705,17.0,0.29411764705882354,17.0,-0.23529411764705882,0,0,-1.0265186621478888
partition,2021-04,8,16,0,4.0598136129412605,3.894498169421954,0.5625,0.375,8.0,0.375,8.0,0.25,8.0,0.125,0,0,-1.0265186621478888
partition,2021-05,13,17,0,4.0598136129412605,4.078070459935206,0.5384615384615384,0.23076923076923078,13.0,0.23076923076923078,13.0,0.3076923076923077,13.0,-0.07692307692307693,0,0,-1.0265186621478888
partition,2021-06,7,18,0,4.0598136129412605,4.0141448631859005,0.5714285714285713,0.42857142857142855,7.0,0.42857142857142855,7.0,0.0,7.0,0.42857142857142855,0,0,-1.0265186621478888
partition,2021-07,16,19,0,4.0598136129412605,4.161025874973806,0.53125,0.1875,16.0,0.1875,16.0,0.1875,16.0,0.0,0,0,-1.0265186621478888
partition,2021-08,17,20,0,4.0598136129412605,4.0380062156718175,0.5294117647058824,0.23529411764705882,17.0,0.23529411764705882,17.0,0.29411764705882354,17.0,-0.05882352941176472,0,0,-1.0265186621478888
partition,2021-09,9,21,0,4.0598136129412605,4.013326007856104,0.5555555555555556,0.2222222222222222,9.0,0.2222222222222222,9.0,0.1111111111111111,9.0,0.1111111111111111,0,0,-1.0265186621478888
partition,2021-10,10,22,0,4.0598136129412605,4.045498475025964,0.55,0.4,10.0,0.6,10.0,0.3,10.0,0.10000000000000003,0,0,-1.0265186621478888
partition,2021-11,13,23,0,4.0598136129412605,4.062855514102032,0.5384615384615384,0.46153846153846156,13.0,0.5384615384615384,13.0,0.38461538461538464,13.0,0.07692307692307693,0,0,-1.0265186621478888
partition,2021-12,7,24,0,4.0598136129412605,3.820407680428162,0.5714285714285713,0.2857142857142857,7.0,0.2857142857142857,7.0,0.42857142857142855,7.0,-0.14285714285714285,0,0,-1.0265186621478888
partition,2022-01,15,25,0,4.0598136129412605,4.069546866416504,0.5333333333333333,0.2,15.0,0.2,15.0,0.2,15.0,0.0,0,0,-1.0265186621478888
partition,2022-02,15,26,0,4.0598136129412605,4.052344232978397,0.5333333333333333,0.2,15.0,0.3333333333333333,15.0,0.4,15.0,-0.2,0,0,-1.0265186621478888
partition,2022-03,12,27,0,4.0598136129412605,3.9853802391895132,0.5416666666666666,0.16666666666666666,12.0,0.16666666666666666,12.0,0.16666666666666666,12.0,0.0,0,0,-1.0265186621478888
partition,2022-04,2,28,0,4.0598136129412605,3.8295113543092247,0.75,0.5,2.0,0.5,2.0,0.5,2.0,0.0,0,0,-1.0265186621478888
partition,2022-05,9,29,0,4.0598136129412605,4.123836375610729,0.5555555555555556,0.1111111111111111,9.0,0.1111111111111111,9.0,0.2222222222222222,9.0,-0.1111111111111111,0,0,-1.0265186621478888
partition,2022-06,15,30,0,4.0598136129412605,4.0751600354866655,0.5333333333333333,0.26666666666666666,15.0,0.26666666666666666,15.0,0.13333333333333333,15.0,0.13333333333333333,0,0,-1.0265186621478888
partition,2022-07,12,31,0,4.0598136129412605,4.099509426088624,0.5416666666666667,0.25,12.0,0.25,12.0,0.25,12.0,0.0,0,0,-1.0265186621478888
partition,2022-08,12,32,0,4.0598136129412605,3.9634855453295046,0.5416666666666666,0.0,12.0,0.08333333333333333,12.0,0.25,12.0,-0.25,0,0,-1.0265186621478888
partition,2022-09,9,33,0,4.0598136129412605,4.116104486126229,0.5555555555555556,0.0,9.0,0.0,9.0,0.2222222222222222,9.0,-0.2222222222222222,0,0,-1.0265186621478888
partition,2022-10,11,34,0,4.0598136129412605,4.110933923387808,0.5454545454545454,0.45454545454545453,11.0,0.5454545454545454,11.0,0.45454545454545453,11.0,0.0,0,0,-1.0265186621478888
partition,2022-11,9,35,0,4.0598136129412605,3.863814209586841,0.5555555555555556,0.2222222222222222,9.0,0.3333333333333333,9.0,0.2222222222222222,9.0,0.0,0,0,-1.0265186621478888
partition,2022-12,9,36,0,4.0598136129412605,3.9936483289518168,0.5555555555555556,0.3333333333333333,9.0,0.4444444444444444,9.0,0.3333333333333333,9.0,0.0,1,0,0.9169805168197676
partition,2023-01,11,37,0,4.0598136129412605,4.040516386275524,0.5454545454545454,0.09090909090909091,11.0,0.09090909090909091,11.0,0.36363636363636365,11.0,-0.2727272727272727,1,0,1.0695356832578977
partition,2023-02,17,38,0,4.0598136129412605,4.093274001914119,0.5294117647058824,0.058823529411764705,17.0,0.11764705882352941,17.0,0.11764705882352941,17.0,-0.058823529411764705,1,0,1.0907751740780631
partition,2023-03,9,39,0,4.0598136129412605,4.0090876323789315,0.5555555555555556,0.1111111111111111,9.0,0.2222222222222222,9.0,0.2222222222222222,9.0,-0.1111111111111111,1,0,1.1046366938343386
partition,2023-04,10,40,0,4.0598136129412605,4.055578946720617,0.55,0.2,10.0,0.2,10.0,0.0,10.0,0.2,1,0,1.1241669951686228
partition,2023-05,10,41,0,4.0598136129412605,4.1027059178457685,0.55,0.0,10.0,0.0,10.0,0.2,10.0,-0.2,1,0,1.1129732943112054
partition,2023-06,14,42,0,4.0598136129412605,4.066608723731525,0.5357142857142857,0.14285714285714285,14.0,0.21428571428571427,14.0,0.21428571428571427,14.0,-0.07142857142857142,1,0,1.0867814541979803
partition,2023-07,10,43,0,4.0598136129412605,3.901476690366279,0.55,0.1,10.0,0.1,10.0,0.2,10.0,-0.1,1,0,0.9898725818734395
partition,2023-08,3,44,0,4.0598136129412605,4.096956700171643,0.6666666666666666,0.0,3.0,0.0,3.0,0.6666666666666666,3.0,-0.6666666666666666,1,0,0.9253188388760717
partition,2023-09,8,45,0,4.0598136129412605,4.17303394341753,0.5625,0.25,8.0,0.25,8.0,0.375,8.0,-0.125,1,0,0.9335644841020355
partition,2023-10,5,46,0,4.0598136129412605,4.187807872693386,0.6,0.2,5.0,0.2,5.0,0.4,5.0,-0.2,1,0,0.9365620085004364
partition,2023-11,14,47,0,4.0598136129412605,3.8534285263763572,0.5357142857142856,0.21428571428571427,14.0,0.21428571428571427,14.0,0.35714285714285715,14.0,-0.14285714285714288,1,0,0.9443248097036234
partition,2023-12,5,48,0,4.0598136129412605,3.8472510379745004,0.6,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1,0,0.931478609386297
partition,2024-01,4,49,0,4.0598136129412605,4.251691741119835,0.625,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1,0,0.9552453601877259
partition,2024-02,7,50,0,4.0598136129412605,3.988085271447733,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.2857142857142857,7.0,-0.14285714285714285,1,0,0.9512597482887946
partition,2024-03,4,51,0,4.0598136129412605,4.053574607792153,0.625,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1,0,0.9241037505892032
partition,2024-04,3,52,0,4.0598136129412605,3.962541260543835,0.6666666666666666,0.0,3.0,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,0,0.893771288491975
partition,2024-05,5,53,0,4.0598136129412605,4.145947282680529,0.6000000000000001,0.0,5.0,0.2,5.0,0.6,5.0,-0.6,1,0,0.9001548162587621
partition,2024-06,7,54,0,4.0598136129412605,4.237868668569374,0.5714285714285713,0.42857142857142855,7.0,0.42857142857142855,7.0,0.42857142857142855,7.0,0.0,1,0,0.9105996096502342
partition,2024-07,10,55,0,4.0598136129412605,4.14035981899427,0.55,0.1,10.0,0.1,10.0,0.1,10.0,0.0,1,0,0.8185696544784788
partition,2024-08,8,56,0,4.0598136129412605,4.1098848456758805,0.5625,0.375,8.0,0.375,8.0,0.375,8.0,0.0,1,0,0.7943736899120964
partition,2024-09,2,57,0,4.0598136129412605,4.144288685246429,0.75,0.5,2.0,0.5,2.0,0.0,2.0,0.5,1,0,0.8537876941417065
partition,2024-10,3,58,0,4.0598136129412605,3.991770337219119,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,0.0,3.0,0.0,1,0,0.9025263082320198
partition,2024-11,2,59,0,4.0598136129412605,3.5744802963944062,0.75,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1,0,0.9175319513804596
partition,2024-12,2,60,0,4.0598136129412605,4.210379903946135,0.75,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1,0,0.9087605063697853
partition,2025-01,4,61,0,4.0598136129412605,3.928460683162206,0.625,0.0,4.0,0.0,4.0,0.5,4.0,-0.5,1,0,0.9618948738827183
partition,2025-02,2,62,0,4.0598136129412605,3.9874590095287097,0.75,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1,0,0.9649936190048208
partition,2025-03,2,63,0,4.0598136129412605,3.061148545357017,0.75,0.5,2.0,0.5,2.0,0.0,2.0,0.5,1,0,0.9784754355606526
partition,2025-04,2,64,0,4.0598136129412605,3.977807656478805,0.75,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1,0,1.0402353442258345
partition,2025-05,5,65,0,4.0598136129412605,3.918180535557063,0.6,0.0,5.0,0.2,5.0,0.0,5.0,0.0,1,0,0.9513853406830685
partition,2025-06,2,66,0,4.0598136129412605,3.891954838808421,0.75,0.5,2.0,0.5,2.0,0.0,2.0,0.5,1,0,1.058190044052818
partition,2025-07,3,67,0,4.0598136129412605,3.960587410662345,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1,0,0.9884341600286033
partition,2025-08,6,68,0,4.0598136129412605,3.8993035577622472,0.5833333333333334,0.0,6.0,0.0,6.0,0.3333333333333333,6.0,-0.3333333333333333,1,0,1.0250208709494477
partition,2025-09,2,69,0,4.0598136129412605,3.921998020830969,0.75,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1,0,1.0338027031579542
partition,2025-10,2,70,0,4.0598136129412605,3.890764809032123,0.75,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1,0,1.0313242330467107
partition,2025-11,4,71,0,4.0598136129412605,4.027543311720077,0.625,0.0,4.0,0.25,4.0,0.25,4.0,-0.25,1,0,1.0094705048817594
partition,2025-12,4,72,0,4.0598136129412605,3.7118793110001573,0.625,0.0,3.0,0.0,2.0,,0.0,,1,0,0.9872705236107
permissions,2020-01,37,1,0,4.168661492477168,4.206868482881876,0.5135135135135135,0.10810810810810811,37.0,0.10810810810810811,37.0,0.16216216216216217,37.0,-0.05405405405405406,0,0,-1.0265186621478888
permissions,2020-02,26,2,0,4.168661492477168,4.283005853699111,0.5192307692307693,0.38461538461538464,26.0,0.38461538461538464,26.0,0.07692307692307693,26.0,0.3076923076923077,0,0,-1.0265186621478888
permissions,2020-03,28,3,0,4.168661492477168,4.077987398563394,0.5178571428571429,0.21428571428571427,28.0,0.25,28.0,0.17857142857142858,28.0,0.0357142857142857,0,0,-1.0265186621478888
permissions,2020-04,25,4,0,4.168661492477168,4.235768051806541,0.52,0.28,25.0,0.28,25.0,0.08,25.0,0.2,0,0,-1.0265186621478888
permissions,2020-05,35,5,0,4.168661492477168,4.084463352352954,0.5142857142857142,0.2857142857142857,35.0,0.2857142857142857,35.0,0.2571428571428571,35.0,0.02857142857142858,0,0,-1.0265186621478888
permissions,2020-06,29,6,0,4.168661492477168,4.076322609244416,0.5172413793103449,0.13793103448275862,29.0,0.13793103448275862,29.0,0.13793103448275862,29.0,0.0,0,0,-1.0265186621478888
permissions,2020-07,23,7,0,4.168661492477168,4.187565969795334,0.5217391304347827,0.2608695652173913,23.0,0.2608695652173913,23.0,0.13043478260869565,23.0,0.13043478260869565,0,0,-1.0265186621478888
permissions,2020-08,22,8,0,4.168661492477168,4.3336103973937234,0.5227272727272727,0.3181818181818182,22.0,0.3181818181818182,22.0,0.18181818181818182,22.0,0.13636363636363635,0,0,-1.0265186621478888
permissions,2020-09,22,9,0,4.168661492477168,4.150824139097599,0.5227272727272728,0.2727272727272727,22.0,0.2727272727272727,22.0,0.13636363636363635,22.0,0.13636363636363635,0,0,-1.0265186621478888
permissions,2020-10,14,10,0,4.168661492477168,4.098550176522429,0.5357142857142857,0.07142857142857142,14.0,0.07142857142857142,14.0,0.14285714285714285,14.0,-0.07142857142857142,0,0,-1.0265186621478888
permissions,2020-11,23,11,0,4.168661492477168,4.239673058296851,0.5217391304347827,0.08695652173913043,23.0,0.17391304347826086,23.0,0.2608695652173913,23.0,-0.17391304347826086,0,0,-1.0265186621478888
permissions,2020-12,17,12,0,4.168661492477168,4.169839373404234,0.5294117647058822,0.17647058823529413,17.0,0.17647058823529413,17.0,0.11764705882352941,17.0,0.05882352941176472,0,0,-1.0265186621478888
permissions,2021-01,18,13,0,4.168661492477168,4.19212026511002,0.5277777777777779,0.2222222222222222,18.0,0.2222222222222222,18.0,0.1111111111111111,18.0,0.1111111111111111,0,0,-1.0265186621478888
permissions,2021-02,18,14,0,4.168661492477168,4.081745030876263,0.5277777777777778,0.05555555555555555,18.0,0.05555555555555555,18.0,0.05555555555555555,18.0,0.0,0,0,-1.0265186621478888
permissions,2021-03,17,15,0,4.168661492477168,4.20788716749676,0.5294117647058824,0.17647058823529413,17.0,0.17647058823529413,17.0,0.11764705882352941,17.0,0.05882352941176472,0,0,-1.0265186621478888
permissions,2021-04,13,16,0,4.168661492477168,4.175521511275657,0.5384615384615384,0.15384615384615385,13.0,0.15384615384615385,13.0,0.0,13.0,0.15384615384615385,0,0,-1.0265186621478888
permissions,2021-05,21,17,0,4.168661492477168,4.132796485308117,0.5238095238095238,0.38095238095238093,21.0,0.42857142857142855,21.0,0.14285714285714285,21.0,0.23809523809523808,0,0,-1.0265186621478888
permissions,2021-06,16,18,0,4.168661492477168,4.21194100980939,0.53125,0.3125,16.0,0.3125,16.0,0.1875,16.0,0.125,0,0,-1.0265186621478888
permissions,2021-07,19,19,0,4.168661492477168,4.1156199695383835,0.5263157894736843,0.05263157894736842,19.0,0.10526315789473684,19.0,0.05263157894736842,19.0,0.0,0,0,-1.0265186621478888
permissions,2021-08,23,20,0,4.168661492477168,4.153736582431004,0.5217391304347826,0.17391304347826086,23.0,0.17391304347826086,23.0,0.13043478260869565,23.0,0.043478260869565216,0,0,-1.0265186621478888
permissions,2021-09,14,21,0,4.168661492477168,4.173031998049673,0.5357142857142857,0.21428571428571427,14.0,0.21428571428571427,14.0,0.2857142857142857,14.0,-0.07142857142857142,0,0,-1.0265186621478888
permissions,2021-10,19,22,0,4.168661492477168,4.256448199372814,0.5263157894736842,0.15789473684210525,19.0,0.15789473684210525,19.0,0.2631578947368421,19.0,-0.10526315789473684,0,0,-1.0265186621478888
permissions,2021-11,14,23,0,4.168661492477168,4.193903009797542,0.5357142857142857,0.0,14.0,0.0,14.0,0.21428571428571427,14.0,-0.21428571428571427,0,0,-1.0265186621478888
permissions,2021-12,8,24,0,4.168661492477168,4.278735790792278,0.5625,0.25,8.0,0.25,8.0,0.5,8.0,-0.25,0,0,-1.0265186621478888
permissions,2022-01,17,25,0,4.168661492477168,4.008585860369065,0.5294117647058822,0.23529411764705882,17.0,0.23529411764705882,17.0,0.17647058823529413,17.0,0.05882352941176469,0,0,-1.0265186621478888
permissions,2022-02,18,26,0,4.168661492477168,4.188996778311572,0.5277777777777779,0.5,18.0,0.5,18.0,0.2777777777777778,18.0,0.2222222222222222,0,0,-1.0265186621478888
permissions,2022-03,19,27,0,4.168661492477168,4.208183475201343,0.5263157894736842,0.21052631578947367,19.0,0.21052631578947367,19.0,0.10526315789473684,19.0,0.10526315789473684,0,0,-1.0265186621478888
permissions,2022-04,17,28,0,4.168661492477168,4.2276837091561505,0.5294117647058824,0.11764705882352941,17.0,0.11764705882352941,17.0,0.17647058823529413,17.0,-0.05882352941176472,0,0,-1.0265186621478888
permissions,2022-05,16,29,0,4.168661492477168,4.149055473252135,0.53125,0.3125,16.0,0.3125,16.0,0.1875,16.0,0.125,0,0,-1.0265186621478888
permissions,2022-06,18,30,0,4.168661492477168,4.108241557664049,0.5277777777777779,0.3888888888888889,18.0,0.3888888888888889,18.0,0.3333333333333333,18.0,0.05555555555555558,0,0,-1.0265186621478888
permissions,2022-07,6,31,0,4.168661492477168,4.154110485752003,0.5833333333333334,0.5,6.0,0.5,6.0,0.16666666666666666,6.0,0.33333333333333337,0,0,-1.0265186621478888
permissions,2022-08,15,32,0,4.168661492477168,4.041194733588444,0.5333333333333333,0.06666666666666667,15.0,0.13333333333333333,15.0,0.26666666666666666,15.0,-0.2,0,0,-1.0265186621478888
permissions,2022-09,16,33,0,4.168661492477168,4.0523546216339374,0.53125,0.25,16.0,0.25,16.0,0.125,16.0,0.125,0,0,-1.0265186621478888
permissions,2022-10,24,34,0,4.168661492477168,4.1984636665614135,0.5208333333333334,0.08333333333333333,24.0,0.08333333333333333,24.0,0.2916666666666667,24.0,-0.20833333333333337,0,0,-1.0265186621478888
permissions,2022-11,20,35,0,4.168661492477168,4.255582207078993,0.525,0.2,20.0,0.2,20.0,0.4,20.0,-0.2,0,0,-1.0265186621478888
permissions,2022-12,20,36,0,4.168661492477168,4.229382440583308,0.5250000000000001,0.2,20.0,0.25,20.0,0.2,20.0,0.0,1,0,0.9169805168197676
permissions,2023-01,22,37,0,4.168661492477168,4.170563410240252,0.5227272727272728,0.22727272727272727,22.0,0.2727272727272727,22.0,0.13636363636363635,22.0,0.09090909090909091,1,0,1.0695356832578977
permissions,2023-02,14,38,0,4.168661492477168,4.2519543569538465,0.5357142857142857,0.21428571428571427,14.0,0.21428571428571427,14.0,0.21428571428571427,14.0,0.0,1,0,1.0907751740780631
permissions,2023-03,16,39,0,4.168661492477168,4.190837012327751,0.53125,0.3125,16.0,0.3125,16.0,0.125,16.0,0.1875,1,0,1.1046366938343386
permissions,2023-04,10,40,0,4.168661492477168,4.090002474436228,0.55,0.1,10.0,0.1,10.0,0.0,10.0,0.1,1,0,1.1241669951686228
permissions,2023-05,16,41,0,4.168661492477168,4.139079147051454,0.53125,0.1875,16.0,0.25,16.0,0.1875,16.0,0.0,1,0,1.1129732943112054
permissions,2023-06,15,42,0,4.168661492477168,4.044223638625999,0.5333333333333333,0.2,15.0,0.2,15.0,0.06666666666666667,15.0,0.13333333333333336,1,0,1.0867814541979803
permissions,2023-07,11,43,0,4.168661492477168,4.2073080085885115,0.5454545454545454,0.2727272727272727,11.0,0.45454545454545453,11.0,0.18181818181818182,11.0,0.09090909090909088,1,0,0.9898725818734395
permissions,2023-08,12,44,0,4.168661492477168,4.106111967971214,0.5416666666666667,0.3333333333333333,12.0,0.3333333333333333,12.0,0.25,12.0,0.08333333333333331,1,0,0.9253188388760717
permissions,2023-09,6,45,0,4.168661492477168,4.090927886566927,0.5833333333333334,0.0,6.0,0.0,6.0,0.0,6.0,0.0,1,0,0.9335644841020355
permissions,2023-10,9,46,0,4.168661492477168,4.341049285921038,0.5555555555555556,0.2222222222222222,9.0,0.2222222222222222,9.0,0.2222222222222222,9.0,0.0,1,0,0.9365620085004364
permissions,2023-11,14,47,0,4.168661492477168,4.147048739063012,0.5357142857142857,0.14285714285714285,14.0,0.14285714285714285,14.0,0.14285714285714285,14.0,0.0,1,0,0.9443248097036234
permissions,2023-12,7,48,0,4.168661492477168,4.312371970061841,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,1,0,0.931478609386297
permissions,2024-01,12,49,0,4.168661492477168,4.19015486680949,0.5416666666666667,0.4166666666666667,12.0,0.4166666666666667,12.0,0.16666666666666666,12.0,0.25,1,0,0.9552453601877259
permissions,2024-02,6,50,0,4.168661492477168,4.298096141286968,0.5833333333333334,0.3333333333333333,6.0,0.3333333333333333,6.0,0.16666666666666666,6.0,0.16666666666666666,1,0,0.9512597482887946
permissions,2024-03,11,51,0,4.168661492477168,4.053646235425898,0.5454545454545454,0.18181818181818182,11.0,0.18181818181818182,11.0,0.0,11.0,0.18181818181818182,1,0,0.9241037505892032
permissions,2024-04,8,52,0,4.168661492477168,4.141627670119734,0.5625,0.125,8.0,0.125,8.0,0.625,8.0,-0.5,1,0,0.893771288491975
permissions,2024-05,9,53,0,4.168661492477168,4.099745361457368,0.5555555555555556,0.2222222222222222,9.0,0.3333333333333333,9.0,0.1111111111111111,9.0,0.1111111111111111,1,0,0.9001548162587621
permissions,2024-06,8,54,0,4.168661492477168,4.101895882922139,0.5625,0.0,8.0,0.0,8.0,0.125,8.0,-0.125,1,0,0.9105996096502342
permissions,2024-07,9,55,0,4.168661492477168,4.255054294586761,0.5555555555555556,0.1111111111111111,9.0,0.1111111111111111,9.0,0.0,9.0,0.1111111111111111,1,0,0.8185696544784788
permissions,2024-08,8,56,0,4.168661492477168,4.183127513720223,0.5625,0.125,8.0,0.25,8.0,0.375,8.0,-0.25,1,0,0.7943736899120964
permissions,2024-09,3,57,0,4.168661492477168,4.216134691779053,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1,0,0.8537876941417065
permissions,2024-10,7,58,0,4.168661492477168,4.172867797981015,0.5714285714285713,0.2857142857142857,7.0,0.2857142857142857,7.0,0.14285714285714285,7.0,0.14285714285714285,1,0,0.9025263082320198
permissions,2024-11,6,59,0,4.168661492477168,4.204375021170033,0.5833333333333334,0.16666666666666666,6.0,0.16666666666666666,6.0,0.3333333333333333,6.0,-0.16666666666666666,1,0,0.9175319513804596
permissions,2024-12,3,60,0,4.168661492477168,4.159925251923179,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1,0,0.9087605063697853
permissions,2025-01,8,61,0,4.168661492477168,4.062512961470956,0.5625,0.25,8.0,0.25,8.0,0.125,8.0,0.125,1,0,0.9618948738827183
permissions,2025-02,5,62,0,4.168661492477168,4.1865766097988,0.6,0.2,5.0,0.4,5.0,0.2,5.0,0.0,1,0,0.9649936190048208
permissions,2025-03,3,63,0,4.168661492477168,4.144333608571144,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1,0,0.9784754355606526
permissions,2025-04,7,64,0,4.168661492477168,3.9837401584091254,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,1,0,1.0402353442258345
permissions,2025-05,2,65,0,4.168661492477168,3.9702882151102177,0.75,0.5,2.0,0.5,2.0,0.0,2.0,0.5,1,0,0.9513853406830685
permissions,2025-06,4,66,0,4.168661492477168,4.119275923710424,0.625,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1,0,1.058190044052818
permissions,2025-07,6,67,0,4.168661492477168,3.742807349133725,0.5833333333333334,0.3333333333333333,6.0,0.3333333333333333,6.0,0.3333333333333333,6.0,0.0,1,0,0.9884341600286033
permissions,2025-08,2,68,0,4.168661492477168,4.024777523622076,0.75,0.0,2.0,0.5,2.0,0.5,2.0,-0.5,1,0,1.0250208709494477
permissions,2025-09,2,69,0,4.168661492477168,4.258731983260083,0.75,0.0,2.0,0.0,2.0,0.5,2.0,-0.5,1,0,1.0338027031579542
permissions,2025-10,5,70,0,4.168661492477168,4.264036107454642,0.6000000000000001,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1,0,1.0313242330467107
permissions,2025-11,5,71,0,4.168661492477168,4.2499838545363975,0.6000000000000001,0.0,5.0,0.0,5.0,0.2,5.0,-0.2,1,0,1.0094705048817594
permissions,2025-12,5,72,0,4.168661492477168,3.6236218999677305,0.6000000000000001,0.2,5.0,0.25,4.0,,0.0,,1,0,0.9872705236107
regular-expression,2020-01,8,1,1,4.386189657240537,4.351209063010506,0.5625,0.125,8.0,0.125,8.0,0.5,8.0,-0.375,0,0,-1.0265186621478888
regular-expression,2020-02,3,2,1,4.386189657240537,4.528392299181244,0.6666666666666666,0.6666666666666666,3.0,0.6666666666666666,3.0,0.0,3.0,0.6666666666666666,0,0,-1.0265186621478888
regular-expression,2020-03,8,3,1,4.386189657240537,4.313241398884255,0.5625,0.375,8.0,0.375,8.0,0.5,8.0,-0.125,0,0,-1.0265186621478888
regular-expression,2020-04,4,4,1,4.386189657240537,4.504111486210136,0.625,0.25,4.0,0.25,4.0,0.0,4.0,0.25,0,0,-1.0265186621478888
regular-expression,2020-05,6,5,1,4.386189657240537,4.395461914858157,0.5833333333333334,0.3333333333333333,6.0,0.3333333333333333,6.0,0.3333333333333333,6.0,0.0,0,0,-1.0265186621478888
regular-expression,2020-06,5,6,1,4.386189657240537,4.2970299522360875,0.6000000000000001,0.6,5.0,0.6,5.0,0.2,5.0,0.39999999999999997,0,0,-1.0265186621478888
regular-expression,2020-07,1,7,1,4.386189657240537,4.420057897582643,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,-1.0265186621478888
regular-expression,2020-08,1,8,1,4.386189657240537,4.257243089452399,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,-1.0265186621478888
regular-expression,2020-09,5,9,1,4.386189657240537,4.204295501809632,0.6,0.2,5.0,0.2,5.0,0.2,5.0,0.0,0,0,-1.0265186621478888
regular-expression,2020-10,6,10,1,4.386189657240537,4.456625579294911,0.5833333333333334,0.3333333333333333,6.0,0.3333333333333333,6.0,0.0,6.0,0.3333333333333333,0,0,-1.0265186621478888
regular-expression,2020-11,4,11,1,4.386189657240537,4.372700337818678,0.625,0.0,4.0,0.0,4.0,0.25,4.0,-0.25,0,0,-1.0265186621478888
regular-expression,2020-12,3,12,1,4.386189657240537,4.292534808331229,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,0,0,-1.0265186621478888
regular-expression,2021-01,3,13,1,4.386189657240537,4.336292474028858,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,3.0,0.6666666666666666,3.0,-0.3333333333333333,0,0,-1.0265186621478888
regular-expression,2021-02,3,14,1,4.386189657240537,4.417478840868912,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,0,0,-1.0265186621478888
regular-expression,2021-03,1,15,1,4.386189657240537,4.114355633464377,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,-1.0265186621478888
regular-expression,2021-04,2,16,1,4.386189657240537,4.514161318449575,0.75,0.5,2.0,0.5,2.0,0.5,2.0,0.0,0,0,-1.0265186621478888
regular-expression,2021-05,9,17,1,4.386189657240537,4.411279357899739,0.5555555555555556,0.3333333333333333,9.0,0.4444444444444444,9.0,0.2222222222222222,9.0,0.1111111111111111,0,0,-1.0265186621478888
